y_test,y_pred,date,day_of_week_char
290576.636,309234.12,2023-11-25,Sa
313250.073,332039.2,2023-11-26,Su
338293.901,360232.8,2023-11-27,Mo
377420.877,371986.16,2023-11-28,Tu
395673.261,412277.88,2023-11-29,We
392004.19,405976.44,2023-11-30,Th
379180.487,396047.5,2023-12-01,Fr
366708.24,377343.12,2023-12-02,Sa
370272.783,404578.88,2023-12-03,Su
433817.482,440488.2,2023-12-04,Mo
419237.392,443734.34,2023-12-05,Tu
405861.207,426712.3,2023-12-06,We
396702.119,426575.56,2023-12-07,Th
365010.837,397307.9,2023-12-08,Fr
326781.975,347666.72,2023-12-09,Sa
318931.461,311459.44,2023-12-10,Su
323981.903,326509.2,2023-12-11,Mo
329533.191,326300.03,2023-12-12,Tu
323922.763,341356.03,2023-12-13,We
326937.781,336476.78,2023-12-14,Th
306619.553,343876.53,2023-12-15,Fr
274208.809,293102.97,2023-12-16,Sa
283194.081,283191.03,2023-12-17,Su
310072.445,312020.84,2023-12-18,Mo
302823.456,316107.12,2023-12-19,Tu
301953.574,318140.12,2023-12-20,We
287336.384,300020.72,2023-12-21,Th
288377.652,310581.94,2023-12-22,Fr
276478.893,286278.47,2023-12-23,Sa
237292.998,248174.39,2023-12-24,Su
213031.878,218057.6,2023-12-25,Mo
220299.037,231519.69,2023-12-26,Tu
244351.972,253286.2,2023-12-27,We
245754.337,239099.1,2023-12-28,Th
229965.275,228903.27,2023-12-29,Fr
225938.941,226050.0,2023-12-30,Sa
244595.789,246436.56,2023-12-31,Su
255349.674,269065.9,2024-01-01,Mo
296559.94,273705.4,2024-01-02,Tu
273834.61,277623.94,2024-01-03,We
299354.333,290398.03,2024-01-04,Th
311725.444,303671.2,2024-01-05,Fr
279093.091,306095.1,2024-01-06,Sa
357026.634,353534.4,2024-01-07,Su
475666.565,458553.53,2024-01-08,Mo
500724.043,514875.88,2024-01-09,Tu
491002.924,518743.5,2024-01-10,We
474758.022,489299.03,2024-01-11,Th
427178.007,465843.97,2024-01-12,Fr
364585.664,392999.94,2024-01-13,Sa
363723.657,387871.97,2024-01-14,Su
400515.29,415806.7,2024-01-15,Mo
425198.019,432877.28,2024-01-16,Tu
426455.543,429035.38,2024-01-17,We
409311.994,430958.66,2024-01-18,Th
413869.886,432451.66,2024-01-19,Fr
370963.623,388791.28,2024-01-20,Sa
382681.395,394643.97,2024-01-21,Su
406712.419,402552.03,2024-01-22,Mo
355083.632,394675.0,2024-01-23,Tu
316968.892,330490.53,2024-01-24,We
334392.472,335857.5,2024-01-25,Th
306113.136,322316.9,2024-01-26,Fr
292608.318,302793.62,2024-01-27,Sa
314237.608,313299.72,2024-01-28,Su
375693.801,362845.94,2024-01-29,Mo
374908.697,383341.4,2024-01-30,Tu
373180.647,366346.66,2024-01-31,We
355267.213,366986.38,2024-02-01,Th
308676.266,336687.16,2024-02-02,Fr
255210.764,263730.94,2024-02-03,Sa
253599.105,262188.7,2024-02-04,Su
267112.145,289351.94,2024-02-05,Mo
276911.095,290282.2,2024-02-06,Tu
313731.446,302578.4,2024-02-07,We
318511.931,304761.0,2024-02-08,Th
249770.77,278883.1,2024-02-09,Fr
210919.688,215661.16,2024-02-10,Sa
232651.324,237842.4,2024-02-11,Su
260781.673,279797.9,2024-02-12,Mo
283555.605,284194.53,2024-02-13,Tu
279676.645,278025.75,2024-02-14,We
257527.092,269519.2,2024-02-15,Th
236255.27,239026.97,2024-02-16,Fr
220343.186,226560.6,2024-02-17,Sa
229464.014,230301.89,2024-02-18,Su
265470.303,280241.3,2024-02-19,Mo
265866.359,278370.9,2024-02-20,Tu
263094.466,273333.0,2024-02-21,We
261250.23,265286.22,2024-02-22,Th
258624.102,262355.5,2024-02-23,Fr
231394.538,239221.2,2024-02-24,Sa
250480.727,247821.39,2024-02-25,Su
273896.773,296709.06,2024-02-26,Mo
273665.707,270609.4,2024-02-27,Tu
276552.811,289512.25,2024-02-28,We
266621.02,271876.84,2024-02-29,Th
255892.825,242633.94,2024-03-01,Fr
206156.757,229646.55,2024-03-02,Sa
213381.668,222874.52,2024-03-03,Su
227799.58,242566.4,2024-03-04,Mo
261200.001,265640.44,2024-03-05,Tu
270183.556,273803.3,2024-03-06,We
300231.891,305204.75,2024-03-07,Th
276131.962,285955.62,2024-03-08,Fr
236713.702,246945.8,2024-03-09,Sa
222447.451,225644.95,2024-03-10,Su
228086.577,250407.94,2024-03-11,Mo
263202.151,261007.86,2024-03-12,Tu
258514.206,255747.89,2024-03-13,We
243609.571,255156.83,2024-03-14,Th
198723.383,215510.3,2024-03-15,Fr
185147.491,197736.67,2024-03-16,Sa
217506.219,226015.84,2024-03-17,Su
293378.765,272235.8,2024-03-18,Mo
288283.334,309631.94,2024-03-19,Tu
267849.385,280117.62,2024-03-20,We
228557.891,248143.16,2024-03-21,Th
211967.929,217412.66,2024-03-22,Fr
191975.085,207698.02,2024-03-23,Sa
227040.032,235706.31,2024-03-24,Su
278478.032,272933.72,2024-03-25,Mo
232768.751,247124.28,2024-03-26,Tu
213601.159,211869.16,2024-03-27,We
203537.495,241492.53,2024-03-28,Th
160085.53,169783.16,2024-03-29,Fr
127506.085,121740.11,2024-03-30,Sa
122344.968,127444.53,2024-03-31,Su
142687.252,143514.33,2024-04-01,Mo
187597.198,167849.48,2024-04-02,Tu
195313.963,189639.81,2024-04-03,We
175038.406,192013.53,2024-04-04,Th
145212.257,154622.8,2024-04-05,Fr
107138.776,114153.89,2024-04-06,Sa
110431.913,102517.875,2024-04-07,Su
131672.831,135830.53,2024-04-08,Mo
117185.662,133419.48,2024-04-09,Tu
158517.396,155188.77,2024-04-10,We
153348.407,151594.52,2024-04-11,Th
133688.874,139387.05,2024-04-12,Fr
98784.2,102446.23,2024-04-13,Sa
112129.441,105912.4,2024-04-14,Su
150107.542,154592.94,2024-04-15,Mo
189826.205,188037.0,2024-04-16,Tu
214472.916,233494.55,2024-04-17,We
224500.123,232271.53,2024-04-18,Th
213941.04,230140.3,2024-04-19,Fr
204001.372,225492.31,2024-04-20,Sa
223211.407,232920.11,2024-04-21,Su
275791.64,274744.34,2024-04-22,Mo
265744.265,278809.47,2024-04-23,Tu
264176.26,287568.44,2024-04-24,We
250342.148,275849.94,2024-04-25,Th
202236.756,217558.53,2024-04-26,Fr
133918.293,152909.95,2024-04-27,Sa
124356.255,126515.836,2024-04-28,Su
139134.675,142553.39,2024-04-29,Mo
119816.814,135223.66,2024-04-30,Tu
102063.332,115314.45,2024-05-01,We
110804.644,114845.086,2024-05-02,Th
113309.657,112433.96,2024-05-03,Fr
93828.262,91640.27,2024-05-04,Sa
99076.675,99217.87,2024-05-05,Su
124237.642,130805.875,2024-05-06,Mo
146852.905,144342.73,2024-05-07,Tu
138242.389,151072.45,2024-05-08,We
131993.284,140293.38,2024-05-09,Th
121966.047,123082.92,2024-05-10,Fr
93746.348,100729.28,2024-05-11,Sa
98565.05,102681.336,2024-05-12,Su
113825.729,129059.77,2024-05-13,Mo
112015.691,118185.68,2024-05-14,Tu
111800.78,124474.04,2024-05-15,We
113071.323,126870.94,2024-05-16,Th
117340.263,111893.09,2024-05-17,Fr
109125.025,93153.055,2024-05-18,Sa
108801.553,107964.664,2024-05-19,Su
123645.728,135970.78,2024-05-20,Mo
117280.355,130798.97,2024-05-21,Tu
123469.265,127011.945,2024-05-22,We
126777.246,124359.24,2024-05-23,Th
119594.556,118190.23,2024-05-24,Fr
99431.846,90767.53,2024-05-25,Sa
92708.87,101023.92,2024-05-26,Su
118396.351,125986.234,2024-05-27,Mo
125404.803,131833.55,2024-05-28,Tu
120239.469,127269.5,2024-05-29,We
119139.934,126201.64,2024-05-30,Th
115611.1,113056.305,2024-05-31,Fr
86847.16,92844.7,2024-06-01,Sa
98704.742,91761.62,2024-06-02,Su
139540.944,134685.66,2024-06-03,Mo
132560.089,147116.52,2024-06-04,Tu
116855.669,126870.86,2024-06-05,We
113428.917,123241.01,2024-06-06,Th
112925.131,110293.09,2024-06-07,Fr
93450.719,85618.984,2024-06-08,Sa
93256.278,98429.914,2024-06-09,Su
118488.124,133075.3,2024-06-10,Mo
111748.63,131135.03,2024-06-11,Tu
126753.882,130222.17,2024-06-12,We
136650.496,129309.87,2024-06-13,Th
109008.315,124993.35,2024-06-14,Fr
81724.528,86011.836,2024-06-15,Sa
88978.141,90123.25,2024-06-16,Su
114266.034,123332.94,2024-06-17,Mo
110437.104,121265.23,2024-06-18,Tu
112937.847,125547.71,2024-06-19,We
131630.597,123305.15,2024-06-20,Th
92019.857,115373.97,2024-06-21,Fr
77848.093,83848.21,2024-06-22,Sa
84753.014,83826.39,2024-06-23,Su
115879.694,106896.45,2024-06-24,Mo
112034.917,121106.625,2024-06-25,Tu
119143.805,122801.68,2024-06-26,We
