y_test,y_pred,date,day_of_week_char
290576.636,311102.4,2023-11-25,Sa
313250.073,336527.94,2023-11-26,Su
338293.901,363754.1,2023-11-27,Mo
377420.877,384673.0,2023-11-28,Tu
395673.261,410583.7,2023-11-29,We
392004.19,404223.28,2023-11-30,Th
379180.487,396757.1,2023-12-01,Fr
366708.24,370060.2,2023-12-02,Sa
370272.783,402826.38,2023-12-03,Su
433817.482,445238.25,2023-12-04,Mo
419237.392,441135.3,2023-12-05,Tu
405861.207,418727.3,2023-12-06,We
396702.119,420641.1,2023-12-07,Th
365010.837,395704.84,2023-12-08,Fr
326781.975,341637.0,2023-12-09,Sa
318931.461,311082.16,2023-12-10,Su
323981.903,329754.22,2023-12-11,Mo
329533.191,325131.0,2023-12-12,Tu
323922.763,337741.5,2023-12-13,We
326937.781,337768.22,2023-12-14,Th
306619.553,342190.78,2023-12-15,Fr
274208.809,290026.56,2023-12-16,Sa
283194.081,293442.9,2023-12-17,Su
310072.445,320751.56,2023-12-18,Mo
302823.456,316067.44,2023-12-19,Tu
301953.574,316867.16,2023-12-20,We
287336.384,303854.22,2023-12-21,Th
288377.652,304134.84,2023-12-22,Fr
276478.893,279493.75,2023-12-23,Sa
237292.998,243792.22,2023-12-24,Su
213031.878,219049.86,2023-12-25,Mo
220299.037,227736.94,2023-12-26,Tu
244351.972,248143.02,2023-12-27,We
245754.337,240312.3,2023-12-28,Th
229965.275,228379.8,2023-12-29,Fr
225938.941,221756.5,2023-12-30,Sa
244595.789,249452.69,2023-12-31,Su
255349.674,264864.8,2024-01-01,Mo
296559.94,287592.5,2024-01-02,Tu
273834.61,273800.06,2024-01-03,We
299354.333,289010.7,2024-01-04,Th
311725.444,307559.66,2024-01-05,Fr
279093.091,304123.16,2024-01-06,Sa
357026.634,355798.25,2024-01-07,Su
475666.565,451542.1,2024-01-08,Mo
500724.043,517409.9,2024-01-09,Tu
491002.924,514505.44,2024-01-10,We
474758.022,485579.75,2024-01-11,Th
427178.007,469709.5,2024-01-12,Fr
364585.664,391862.53,2024-01-13,Sa
363723.657,388143.53,2024-01-14,Su
400515.29,419342.47,2024-01-15,Mo
425198.019,428910.03,2024-01-16,Tu
426455.543,428134.25,2024-01-17,We
409311.994,433054.62,2024-01-18,Th
413869.886,430090.75,2024-01-19,Fr
370963.623,386932.6,2024-01-20,Sa
382681.395,391432.25,2024-01-21,Su
406712.419,404179.16,2024-01-22,Mo
355083.632,392608.28,2024-01-23,Tu
316968.892,333270.28,2024-01-24,We
334392.472,337679.5,2024-01-25,Th
306113.136,324984.88,2024-01-26,Fr
292608.318,301558.4,2024-01-27,Sa
314237.608,316483.44,2024-01-28,Su
375693.801,361316.62,2024-01-29,Mo
374908.697,382044.47,2024-01-30,Tu
373180.647,370731.88,2024-01-31,We
355267.213,364309.94,2024-02-01,Th
308676.266,335410.16,2024-02-02,Fr
255210.764,261008.58,2024-02-03,Sa
253599.105,262733.53,2024-02-04,Su
267112.145,285947.5,2024-02-05,Mo
276911.095,290072.97,2024-02-06,Tu
313731.446,304288.78,2024-02-07,We
318511.931,308815.44,2024-02-08,Th
249770.77,276984.38,2024-02-09,Fr
210919.688,216652.42,2024-02-10,Sa
232651.324,239563.97,2024-02-11,Su
260781.673,285306.72,2024-02-12,Mo
283555.605,288735.94,2024-02-13,Tu
279676.645,279136.2,2024-02-14,We
257527.092,269171.6,2024-02-15,Th
236255.27,243062.73,2024-02-16,Fr
220343.186,228903.3,2024-02-17,Sa
229464.014,231993.23,2024-02-18,Su
265470.303,281810.72,2024-02-19,Mo
265866.359,278703.28,2024-02-20,Tu
263094.466,273265.84,2024-02-21,We
261250.23,267367.16,2024-02-22,Th
258624.102,265035.8,2024-02-23,Fr
231394.538,236761.9,2024-02-24,Sa
250480.727,253028.9,2024-02-25,Su
273896.773,298540.62,2024-02-26,Mo
273665.707,271728.5,2024-02-27,Tu
276552.811,289842.1,2024-02-28,We
266621.02,271552.84,2024-02-29,Th
255892.825,244774.92,2024-03-01,Fr
206156.757,234377.78,2024-03-02,Sa
213381.668,226360.84,2024-03-03,Su
227799.58,251920.55,2024-03-04,Mo
261200.001,272895.22,2024-03-05,Tu
270183.556,273365.8,2024-03-06,We
300231.891,304972.25,2024-03-07,Th
276131.962,293481.5,2024-03-08,Fr
236713.702,244660.25,2024-03-09,Sa
222447.451,225880.34,2024-03-10,Su
228086.577,255566.22,2024-03-11,Mo
263202.151,262432.2,2024-03-12,Tu
258514.206,254502.06,2024-03-13,We
243609.571,258697.3,2024-03-14,Th
198723.383,213300.1,2024-03-15,Fr
185147.491,197741.9,2024-03-16,Sa
217506.219,225938.34,2024-03-17,Su
293378.765,279221.47,2024-03-18,Mo
288283.334,317125.06,2024-03-19,Tu
267849.385,274232.0,2024-03-20,We
228557.891,246905.17,2024-03-21,Th
211967.929,214365.19,2024-03-22,Fr
191975.085,206687.86,2024-03-23,Sa
227040.032,232532.66,2024-03-24,Su
278478.032,277986.75,2024-03-25,Mo
232768.751,241729.12,2024-03-26,Tu
213601.159,209201.23,2024-03-27,We
203537.495,239001.0,2024-03-28,Th
160085.53,167862.38,2024-03-29,Fr
127506.085,118506.91,2024-03-30,Sa
122344.968,127395.81,2024-03-31,Su
142687.252,140003.05,2024-04-01,Mo
187597.198,168944.22,2024-04-02,Tu
195313.963,186748.34,2024-04-03,We
175038.406,188787.5,2024-04-04,Th
145212.257,154462.03,2024-04-05,Fr
107138.776,108481.24,2024-04-06,Sa
110431.913,100787.09,2024-04-07,Su
131672.831,135376.0,2024-04-08,Mo
117185.662,133816.73,2024-04-09,Tu
158517.396,154299.14,2024-04-10,We
153348.407,145252.95,2024-04-11,Th
133688.874,136676.84,2024-04-12,Fr
98784.2,101093.98,2024-04-13,Sa
112129.441,107014.125,2024-04-14,Su
150107.542,156814.95,2024-04-15,Mo
189826.205,191366.2,2024-04-16,Tu
214472.916,227020.72,2024-04-17,We
224500.123,231978.31,2024-04-18,Th
213941.04,232197.44,2024-04-19,Fr
204001.372,224770.92,2024-04-20,Sa
223211.407,231549.77,2024-04-21,Su
275791.64,281578.03,2024-04-22,Mo
265744.265,278341.7,2024-04-23,Tu
264176.26,284933.1,2024-04-24,We
250342.148,273600.7,2024-04-25,Th
202236.756,217113.06,2024-04-26,Fr
133918.293,157072.11,2024-04-27,Sa
