y_test,y_pred,date,day_of_week_char
290576.636,311095.62,2023-11-25,Sa
313250.073,331025.44,2023-11-26,Su
338293.901,361319.4,2023-11-27,Mo
377420.877,377976.94,2023-11-28,Tu
395673.261,411247.75,2023-11-29,We
392004.19,412499.3,2023-11-30,Th
379180.487,396861.94,2023-12-01,Fr
366708.24,376640.94,2023-12-02,Sa
370272.783,401865.4,2023-12-03,Su
433817.482,445300.56,2023-12-04,Mo
419237.392,443003.0,2023-12-05,Tu
405861.207,424120.03,2023-12-06,We
396702.119,426059.97,2023-12-07,Th
365010.837,398462.62,2023-12-08,Fr
326781.975,351458.38,2023-12-09,Sa
318931.461,315420.9,2023-12-10,Su
323981.903,328624.2,2023-12-11,Mo
329533.191,327082.75,2023-12-12,Tu
323922.763,338754.12,2023-12-13,We
326937.781,333489.75,2023-12-14,Th
306619.553,344159.66,2023-12-15,Fr
274208.809,292848.66,2023-12-16,Sa
283194.081,287370.22,2023-12-17,Su
310072.445,318797.03,2023-12-18,Mo
302823.456,319857.78,2023-12-19,Tu
301953.574,317706.2,2023-12-20,We
287336.384,301341.7,2023-12-21,Th
288377.652,308458.62,2023-12-22,Fr
276478.893,285657.03,2023-12-23,Sa
237292.998,255365.3,2023-12-24,Su
213031.878,221645.28,2023-12-25,Mo
220299.037,231113.98,2023-12-26,Tu
244351.972,254652.7,2023-12-27,We
245754.337,240038.11,2023-12-28,Th
229965.275,232374.97,2023-12-29,Fr
225938.941,227245.16,2023-12-30,Sa
244595.789,248520.36,2023-12-31,Su
255349.674,273825.53,2024-01-01,Mo
296559.94,278912.06,2024-01-02,Tu
273834.61,280426.28,2024-01-03,We
299354.333,290243.25,2024-01-04,Th
311725.444,302709.62,2024-01-05,Fr
279093.091,311346.2,2024-01-06,Sa
357026.634,347650.53,2024-01-07,Su
475666.565,452159.9,2024-01-08,Mo
500724.043,522648.3,2024-01-09,Tu
491002.924,518756.9,2024-01-10,We
474758.022,491236.9,2024-01-11,Th
427178.007,464904.03,2024-01-12,Fr
364585.664,399176.44,2024-01-13,Sa
363723.657,389525.84,2024-01-14,Su
400515.29,422721.84,2024-01-15,Mo
425198.019,433209.16,2024-01-16,Tu
426455.543,429328.75,2024-01-17,We
409311.994,433923.9,2024-01-18,Th
413869.886,433627.5,2024-01-19,Fr
370963.623,390334.06,2024-01-20,Sa
382681.395,396278.1,2024-01-21,Su
406712.419,399821.84,2024-01-22,Mo
355083.632,390679.56,2024-01-23,Tu
316968.892,331016.06,2024-01-24,We
334392.472,332869.1,2024-01-25,Th
306113.136,325897.88,2024-01-26,Fr
292608.318,304313.62,2024-01-27,Sa
314237.608,318141.72,2024-01-28,Su
375693.801,366453.9,2024-01-29,Mo
374908.697,382646.16,2024-01-30,Tu
373180.647,370031.25,2024-01-31,We
355267.213,367121.3,2024-02-01,Th
308676.266,337296.88,2024-02-02,Fr
255210.764,267753.5,2024-02-03,Sa
253599.105,262125.48,2024-02-04,Su
267112.145,290072.0,2024-02-05,Mo
276911.095,288810.3,2024-02-06,Tu
313731.446,305020.72,2024-02-07,We
318511.931,305462.4,2024-02-08,Th
249770.77,282134.6,2024-02-09,Fr
210919.688,215999.06,2024-02-10,Sa
232651.324,237959.47,2024-02-11,Su
260781.673,281647.28,2024-02-12,Mo
283555.605,290257.8,2024-02-13,Tu
279676.645,280501.2,2024-02-14,We
257527.092,274527.7,2024-02-15,Th
236255.27,242170.84,2024-02-16,Fr
220343.186,231404.52,2024-02-17,Sa
229464.014,234992.52,2024-02-18,Su
265470.303,281967.94,2024-02-19,Mo
265866.359,280118.6,2024-02-20,Tu
263094.466,274364.84,2024-02-21,We
261250.23,266491.5,2024-02-22,Th
258624.102,263694.44,2024-02-23,Fr
231394.538,242842.23,2024-02-24,Sa
250480.727,252272.48,2024-02-25,Su
273896.773,296785.22,2024-02-26,Mo
273665.707,269230.0,2024-02-27,Tu
276552.811,290542.28,2024-02-28,We
266621.02,274743.3,2024-02-29,Th
255892.825,245201.06,2024-03-01,Fr
206156.757,231775.1,2024-03-02,Sa
