y_test,y_pred,date,day_of_week_char
290576.636,308003.66,2023-11-25,Sa
313250.073,333101.62,2023-11-26,Su
338293.901,357167.44,2023-11-27,Mo
377420.877,377301.12,2023-11-28,Tu
395673.261,411092.25,2023-11-29,We
392004.19,408194.25,2023-11-30,Th
379180.487,399071.97,2023-12-01,Fr
366708.24,374098.72,2023-12-02,Sa
370272.783,401821.12,2023-12-03,Su
433817.482,441805.7,2023-12-04,Mo
419237.392,441138.97,2023-12-05,Tu
405861.207,424445.78,2023-12-06,We
396702.119,426492.38,2023-12-07,Th
365010.837,401068.0,2023-12-08,Fr
326781.975,346446.25,2023-12-09,Sa
318931.461,315286.72,2023-12-10,Su
323981.903,334620.0,2023-12-11,Mo
329533.191,327860.8,2023-12-12,Tu
323922.763,337336.56,2023-12-13,We
326937.781,333476.94,2023-12-14,Th
306619.553,344997.16,2023-12-15,Fr
274208.809,292660.7,2023-12-16,Sa
283194.081,286016.28,2023-12-17,Su
310072.445,320719.94,2023-12-18,Mo
302823.456,319933.47,2023-12-19,Tu
301953.574,320258.94,2023-12-20,We
287336.384,311345.94,2023-12-21,Th
288377.652,310220.1,2023-12-22,Fr
276478.893,284082.1,2023-12-23,Sa
237292.998,248538.7,2023-12-24,Su
213031.878,221929.84,2023-12-25,Mo
220299.037,231839.94,2023-12-26,Tu
244351.972,253498.53,2023-12-27,We
245754.337,238702.03,2023-12-28,Th
229965.275,228604.56,2023-12-29,Fr
225938.941,223938.42,2023-12-30,Sa
244595.789,246784.97,2023-12-31,Su
255349.674,269507.06,2024-01-01,Mo
296559.94,279315.56,2024-01-02,Tu
273834.61,274729.16,2024-01-03,We
299354.333,290588.44,2024-01-04,Th
311725.444,303086.84,2024-01-05,Fr
279093.091,304832.2,2024-01-06,Sa
357026.634,352349.1,2024-01-07,Su
475666.565,454416.34,2024-01-08,Mo
500724.043,519130.72,2024-01-09,Tu
491002.924,516526.72,2024-01-10,We
474758.022,486986.88,2024-01-11,Th
427178.007,470077.25,2024-01-12,Fr
364585.664,391867.47,2024-01-13,Sa
363723.657,388913.3,2024-01-14,Su
400515.29,424023.88,2024-01-15,Mo
425198.019,428501.2,2024-01-16,Tu
426455.543,429572.25,2024-01-17,We
409311.994,432582.4,2024-01-18,Th
413869.886,435827.12,2024-01-19,Fr
370963.623,391510.9,2024-01-20,Sa
382681.395,394786.78,2024-01-21,Su
406712.419,401221.22,2024-01-22,Mo
355083.632,389327.84,2024-01-23,Tu
316968.892,332025.5,2024-01-24,We
334392.472,335208.9,2024-01-25,Th
306113.136,321726.47,2024-01-26,Fr
292608.318,301071.97,2024-01-27,Sa
314237.608,315443.75,2024-01-28,Su
375693.801,359941.47,2024-01-29,Mo
374908.697,380462.22,2024-01-30,Tu
373180.647,368230.78,2024-01-31,We
355267.213,365355.9,2024-02-01,Th
308676.266,337778.97,2024-02-02,Fr
255210.764,264888.12,2024-02-03,Sa
253599.105,263525.38,2024-02-04,Su
267112.145,289110.38,2024-02-05,Mo
276911.095,287526.4,2024-02-06,Tu
313731.446,303844.34,2024-02-07,We
318511.931,304436.38,2024-02-08,Th
249770.77,280760.66,2024-02-09,Fr
210919.688,213872.92,2024-02-10,Sa
232651.324,239102.1,2024-02-11,Su
260781.673,281099.97,2024-02-12,Mo
283555.605,288724.8,2024-02-13,Tu
279676.645,277354.16,2024-02-14,We
257527.092,272046.56,2024-02-15,Th
236255.27,240965.06,2024-02-16,Fr
220343.186,230308.45,2024-02-17,Sa
229464.014,233067.9,2024-02-18,Su
265470.303,280384.66,2024-02-19,Mo
265866.359,278174.88,2024-02-20,Tu
263094.466,272238.8,2024-02-21,We
261250.23,267199.1,2024-02-22,Th
258624.102,262033.25,2024-02-23,Fr
231394.538,239867.03,2024-02-24,Sa
250480.727,252562.22,2024-02-25,Su
273896.773,298142.0,2024-02-26,Mo
273665.707,268444.88,2024-02-27,Tu
276552.811,289090.53,2024-02-28,We
266621.02,272854.47,2024-02-29,Th
255892.825,245942.61,2024-03-01,Fr
206156.757,230409.1,2024-03-02,Sa
213381.668,225210.56,2024-03-03,Su
227799.58,245687.95,2024-03-04,Mo
261200.001,269556.56,2024-03-05,Tu
270183.556,275099.1,2024-03-06,We
300231.891,305087.03,2024-03-07,Th
276131.962,293201.9,2024-03-08,Fr
236713.702,247321.62,2024-03-09,Sa
222447.451,226565.52,2024-03-10,Su
228086.577,250282.72,2024-03-11,Mo
263202.151,262328.53,2024-03-12,Tu
258514.206,255255.84,2024-03-13,We
243609.571,253596.36,2024-03-14,Th
198723.383,215768.86,2024-03-15,Fr
185147.491,200362.94,2024-03-16,Sa
217506.219,224054.86,2024-03-17,Su
293378.765,269599.97,2024-03-18,Mo
288283.334,312294.2,2024-03-19,Tu
267849.385,279977.53,2024-03-20,We
228557.891,247923.8,2024-03-21,Th
211967.929,218457.94,2024-03-22,Fr
191975.085,209802.5,2024-03-23,Sa
227040.032,235477.2,2024-03-24,Su
278478.032,269516.6,2024-03-25,Mo
232768.751,248796.95,2024-03-26,Tu
213601.159,214460.97,2024-03-27,We
