y_test,y_pred,date,day_of_week_char
290576.636,308813.75,2023-11-25,Sa
313250.073,337727.0,2023-11-26,Su
338293.901,359537.4,2023-11-27,Mo
377420.877,380258.78,2023-11-28,Tu
395673.261,411562.1,2023-11-29,We
392004.19,408641.66,2023-11-30,Th
379180.487,396505.6,2023-12-01,Fr
366708.24,377488.97,2023-12-02,Sa
370272.783,405462.22,2023-12-03,Su
433817.482,445247.16,2023-12-04,Mo
419237.392,441433.75,2023-12-05,Tu
405861.207,420487.12,2023-12-06,We
396702.119,424918.06,2023-12-07,Th
365010.837,396322.47,2023-12-08,Fr
326781.975,343029.8,2023-12-09,Sa
318931.461,316384.84,2023-12-10,Su
323981.903,328762.6,2023-12-11,Mo
329533.191,324279.88,2023-12-12,Tu
323922.763,337681.12,2023-12-13,We
326937.781,333653.1,2023-12-14,Th
306619.553,345094.97,2023-12-15,Fr
274208.809,289238.34,2023-12-16,Sa
283194.081,286751.03,2023-12-17,Su
310072.445,326310.66,2023-12-18,Mo
302823.456,319347.06,2023-12-19,Tu
301953.574,321226.0,2023-12-20,We
287336.384,300880.12,2023-12-21,Th
288377.652,307735.06,2023-12-22,Fr
276478.893,277302.56,2023-12-23,Sa
237292.998,247181.83,2023-12-24,Su
213031.878,223737.3,2023-12-25,Mo
220299.037,226324.33,2023-12-26,Tu
244351.972,250517.56,2023-12-27,We
245754.337,242036.12,2023-12-28,Th
229965.275,227617.11,2023-12-29,Fr
225938.941,219838.28,2023-12-30,Sa
244595.789,247977.66,2023-12-31,Su
255349.674,270872.97,2024-01-01,Mo
296559.94,280305.2,2024-01-02,Tu
273834.61,274455.3,2024-01-03,We
299354.333,289967.75,2024-01-04,Th
311725.444,306195.25,2024-01-05,Fr
279093.091,301862.75,2024-01-06,Sa
357026.634,357722.4,2024-01-07,Su
475666.565,454042.3,2024-01-08,Mo
500724.043,512023.4,2024-01-09,Tu
491002.924,514182.44,2024-01-10,We
474758.022,488801.53,2024-01-11,Th
427178.007,471543.44,2024-01-12,Fr
364585.664,390181.25,2024-01-13,Sa
363723.657,387539.97,2024-01-14,Su
400515.29,417893.56,2024-01-15,Mo
425198.019,427376.75,2024-01-16,Tu
426455.543,427771.75,2024-01-17,We
409311.994,432212.38,2024-01-18,Th
413869.886,431638.2,2024-01-19,Fr
370963.623,388392.03,2024-01-20,Sa
382681.395,391380.7,2024-01-21,Su
406712.419,403228.56,2024-01-22,Mo
355083.632,391839.38,2024-01-23,Tu
316968.892,330541.1,2024-01-24,We
334392.472,334178.75,2024-01-25,Th
306113.136,324607.8,2024-01-26,Fr
292608.318,302745.06,2024-01-27,Sa
314237.608,317927.53,2024-01-28,Su
375693.801,360125.34,2024-01-29,Mo
374908.697,382770.1,2024-01-30,Tu
373180.647,371173.78,2024-01-31,We
355267.213,368255.6,2024-02-01,Th
308676.266,334251.97,2024-02-02,Fr
255210.764,261466.3,2024-02-03,Sa
253599.105,262472.16,2024-02-04,Su
267112.145,290034.22,2024-02-05,Mo
276911.095,286421.88,2024-02-06,Tu
313731.446,302376.1,2024-02-07,We
318511.931,304549.88,2024-02-08,Th
249770.77,277586.84,2024-02-09,Fr
210919.688,215699.0,2024-02-10,Sa
232651.324,241132.81,2024-02-11,Su
260781.673,283817.9,2024-02-12,Mo
283555.605,283327.8,2024-02-13,Tu
279676.645,279803.34,2024-02-14,We
257527.092,269176.25,2024-02-15,Th
236255.27,240394.39,2024-02-16,Fr
220343.186,227478.23,2024-02-17,Sa
229464.014,235332.02,2024-02-18,Su
265470.303,282467.9,2024-02-19,Mo
265866.359,276072.0,2024-02-20,Tu
263094.466,272939.34,2024-02-21,We
261250.23,267960.28,2024-02-22,Th
258624.102,263845.78,2024-02-23,Fr
231394.538,235562.7,2024-02-24,Sa
250480.727,255776.64,2024-02-25,Su
273896.773,297911.6,2024-02-26,Mo
273665.707,268466.7,2024-02-27,Tu
276552.811,288812.22,2024-02-28,We
266621.02,271534.22,2024-02-29,Th
255892.825,246039.56,2024-03-01,Fr
206156.757,231950.75,2024-03-02,Sa
213381.668,224727.55,2024-03-03,Su
227799.58,252062.3,2024-03-04,Mo
261200.001,269481.78,2024-03-05,Tu
270183.556,272801.22,2024-03-06,We
300231.891,301364.66,2024-03-07,Th
276131.962,290468.38,2024-03-08,Fr
236713.702,244135.0,2024-03-09,Sa
222447.451,223907.75,2024-03-10,Su
228086.577,256531.03,2024-03-11,Mo
263202.151,263197.12,2024-03-12,Tu
258514.206,257442.53,2024-03-13,We
243609.571,254980.28,2024-03-14,Th
198723.383,212424.03,2024-03-15,Fr
185147.491,200104.08,2024-03-16,Sa
217506.219,223240.39,2024-03-17,Su
293378.765,277494.62,2024-03-18,Mo
288283.334,315224.75,2024-03-19,Tu
267849.385,274528.78,2024-03-20,We
228557.891,246243.03,2024-03-21,Th
211967.929,214779.62,2024-03-22,Fr
191975.085,207044.5,2024-03-23,Sa
227040.032,235121.12,2024-03-24,Su
278478.032,278167.25,2024-03-25,Mo
232768.751,243783.42,2024-03-26,Tu
213601.159,211308.52,2024-03-27,We
203537.495,239176.25,2024-03-28,Th
160085.53,168757.61,2024-03-29,Fr
127506.085,119695.99,2024-03-30,Sa
122344.968,126715.13,2024-03-31,Su
142687.252,139120.03,2024-04-01,Mo
187597.198,167864.31,2024-04-02,Tu
195313.963,186884.34,2024-04-03,We
175038.406,191480.72,2024-04-04,Th
145212.257,156180.42,2024-04-05,Fr
107138.776,109836.57,2024-04-06,Sa
110431.913,100235.03,2024-04-07,Su
131672.831,136310.64,2024-04-08,Mo
117185.662,133391.11,2024-04-09,Tu
158517.396,155378.83,2024-04-10,We
153348.407,150155.11,2024-04-11,Th
133688.874,139389.25,2024-04-12,Fr
98784.2,100784.67,2024-04-13,Sa
112129.441,107499.484,2024-04-14,Su
150107.542,159116.3,2024-04-15,Mo
189826.205,193760.02,2024-04-16,Tu
214472.916,229494.81,2024-04-17,We
224500.123,232789.55,2024-04-18,Th
213941.04,233232.8,2024-04-19,Fr
204001.372,224870.53,2024-04-20,Sa
223211.407,233285.62,2024-04-21,Su
275791.64,280708.78,2024-04-22,Mo
265744.265,278445.0,2024-04-23,Tu
264176.26,286402.72,2024-04-24,We
250342.148,271638.84,2024-04-25,Th
202236.756,218838.95,2024-04-26,Fr
133918.293,157878.39,2024-04-27,Sa
124356.255,123065.89,2024-04-28,Su
139134.675,140843.73,2024-04-29,Mo
119816.814,139042.83,2024-04-30,Tu
102063.332,115165.71,2024-05-01,We
110804.644,115116.46,2024-05-02,Th
113309.657,111634.52,2024-05-03,Fr
93828.262,91466.54,2024-05-04,Sa
99076.675,98882.86,2024-05-05,Su
124237.642,134575.66,2024-05-06,Mo
146852.905,149616.83,2024-05-07,Tu
138242.389,143830.3,2024-05-08,We
131993.284,144044.56,2024-05-09,Th
121966.047,122758.63,2024-05-10,Fr
93746.348,96060.09,2024-05-11,Sa
98565.05,98920.89,2024-05-12,Su
113825.729,131860.86,2024-05-13,Mo
112015.691,119841.68,2024-05-14,Tu
111800.78,120406.55,2024-05-15,We
113071.323,122368.35,2024-05-16,Th
117340.263,111290.82,2024-05-17,Fr
109125.025,91016.14,2024-05-18,Sa
108801.553,108018.28,2024-05-19,Su
123645.728,134135.19,2024-05-20,Mo
117280.355,130502.07,2024-05-21,Tu
123469.265,126134.14,2024-05-22,We
126777.246,122746.82,2024-05-23,Th
119594.556,119552.875,2024-05-24,Fr
99431.846,92700.18,2024-05-25,Sa
92708.87,100770.88,2024-05-26,Su
118396.351,127496.11,2024-05-27,Mo
125404.803,131751.23,2024-05-28,Tu
120239.469,125748.68,2024-05-29,We
119139.934,123579.49,2024-05-30,Th
115611.1,113193.16,2024-05-31,Fr
86847.16,93242.46,2024-06-01,Sa
98704.742,92428.72,2024-06-02,Su
139540.944,134439.22,2024-06-03,Mo
132560.089,147889.34,2024-06-04,Tu
116855.669,126640.055,2024-06-05,We
113428.917,121351.2,2024-06-06,Th
112925.131,110945.414,2024-06-07,Fr
93450.719,88039.52,2024-06-08,Sa
93256.278,97411.28,2024-06-09,Su
118488.124,133538.23,2024-06-10,Mo
111748.63,131801.22,2024-06-11,Tu
126753.882,127234.67,2024-06-12,We
136650.496,128510.35,2024-06-13,Th
109008.315,121951.78,2024-06-14,Fr
81724.528,86482.98,2024-06-15,Sa
88978.141,91577.26,2024-06-16,Su
114266.034,124304.79,2024-06-17,Mo
110437.104,122401.36,2024-06-18,Tu
112937.847,122195.984,2024-06-19,We
131630.597,119425.4,2024-06-20,Th
92019.857,115991.59,2024-06-21,Fr
77848.093,83345.55,2024-06-22,Sa
84753.014,84358.39,2024-06-23,Su
115879.694,107830.79,2024-06-24,Mo
112034.917,122997.68,2024-06-25,Tu
119143.805,120901.05,2024-06-26,We
113745.177,121866.98,2024-06-27,Th
101510.761,109881.96,2024-06-28,Fr
75132.984,82086.65,2024-06-29,Sa
81288.134,86574.52,2024-06-30,Su
97766.326,105505.54,2024-07-01,Mo
101328.35,110706.32,2024-07-02,Tu
102237.468,113188.516,2024-07-03,We
95866.106,111471.79,2024-07-04,Th
79615.235,86769.664,2024-07-05,Fr
71512.45,68555.164,2024-07-06,Sa
80608.186,83780.195,2024-07-07,Su
96269.644,104458.06,2024-07-08,Mo
97697.745,109385.06,2024-07-09,Tu
95586.513,109868.19,2024-07-10,We
95575.734,109761.555,2024-07-11,Th
88757.619,100486.836,2024-07-12,Fr
76369.035,77968.62,2024-07-13,Sa
82000.695,80696.375,2024-07-14,Su
109643.467,109637.52,2024-07-15,Mo
124170.884,118265.27,2024-07-16,Tu
117488.098,124056.78,2024-07-17,We
96311.666,119252.75,2024-07-18,Th
88583.072,100984.664,2024-07-19,Fr
74126.308,74142.38,2024-07-20,Sa
78516.27,79926.195,2024-07-21,Su
106489.888,107826.65,2024-07-22,Mo
113906.0,110081.55,2024-07-23,Tu
109191.423,118347.88,2024-07-24,We
94105.507,117355.02,2024-07-25,Th
95837.649,95441.36,2024-07-26,Fr
79306.664,74651.79,2024-07-27,Sa
77672.249,82478.445,2024-07-28,Su
104969.026,104054.81,2024-07-29,Mo
110170.705,107170.18,2024-07-30,Tu
99540.566,109809.85,2024-07-31,We
100790.554,107763.11,2024-08-01,Th
95520.565,99640.664,2024-08-02,Fr
77918.452,73476.31,2024-08-03,Sa
78304.059,81501.05,2024-08-04,Su
105813.391,107003.89,2024-08-05,Mo
112236.633,106961.266,2024-08-06,Tu
102524.38,113751.06,2024-08-07,We
106855.352,109757.04,2024-08-08,Th
87765.472,98020.805,2024-08-09,Fr
74627.042,71662.25,2024-08-10,Sa
80984.988,79666.62,2024-08-11,Su
107568.69,108333.18,2024-08-12,Mo
121564.035,112160.14,2024-08-13,Tu
109074.147,122904.016,2024-08-14,We
102495.016,117090.48,2024-08-15,Th
96396.254,101702.336,2024-08-16,Fr
77593.401,79567.51,2024-08-17,Sa
76226.527,87008.6,2024-08-18,Su
107194.368,108865.78,2024-08-19,Mo
105880.993,109652.36,2024-08-20,Tu
100561.351,111546.12,2024-08-21,We
95764.556,112859.26,2024-08-22,Th
90261.581,99209.09,2024-08-23,Fr
72680.273,77028.516,2024-08-24,Sa
86686.223,84450.83,2024-08-25,Su
123193.667,116919.64,2024-08-26,Mo
118007.556,122187.07,2024-08-27,Tu
115874.334,121827.26,2024-08-28,We
127384.813,118607.94,2024-08-29,Th
107292.573,115657.87,2024-08-30,Fr
86689.957,85054.914,2024-08-31,Sa
85494.766,90630.3,2024-09-01,Su
117422.765,118736.27,2024-09-02,Mo
125749.499,118384.086,2024-09-03,Tu
120643.793,125681.91,2024-09-04,We
100635.943,121679.055,2024-09-05,Th
105889.875,104758.08,2024-09-06,Fr
87622.445,81800.0,2024-09-07,Sa
91291.576,91668.84,2024-09-08,Su
127876.935,140051.69,2024-09-09,Mo
108179.99,129383.45,2024-09-10,Tu
107425.449,125704.24,2024-09-11,We
127116.066,135978.84,2024-09-12,Th
127498.018,133296.86,2024-09-13,Fr
117662.835,112913.88,2024-09-14,Sa
129232.106,129525.3,2024-09-15,Su
164316.251,156688.19,2024-09-16,Mo
142838.976,158177.3,2024-09-17,Tu
127658.071,144246.22,2024-09-18,We
135875.566,133210.52,2024-09-19,Th
120128.282,129766.195,2024-09-20,Fr
101550.969,97670.73,2024-09-21,Sa
113383.346,108903.81,2024-09-22,Su
139459.798,137940.88,2024-09-23,Mo
133318.063,151801.06,2024-09-24,Tu
125767.735,136394.92,2024-09-25,We
127402.512,129148.15,2024-09-26,Th
134220.993,121067.66,2024-09-27,Fr
120162.178,125292.914,2024-09-28,Sa
141363.482,150631.34,2024-09-29,Su
175831.817,187804.17,2024-09-30,Mo
186798.529,192628.47,2024-10-01,Tu
203017.585,203626.02,2024-10-02,We
201416.8,206843.4,2024-10-03,Th
207305.396,208909.08,2024-10-04,Fr
171522.449,191998.4,2024-10-05,Sa
177729.768,198042.14,2024-10-06,Su
203991.034,210247.7,2024-10-07,Mo
192372.835,188097.81,2024-10-08,Tu
177566.651,188402.12,2024-10-09,We
165295.302,187375.22,2024-10-10,Th
182627.003,192980.5,2024-10-11,Fr
166971.14,170371.17,2024-10-12,Sa
179667.193,193624.22,2024-10-13,Su
222993.784,229872.17,2024-10-14,Mo
228254.902,246247.66,2024-10-15,Tu
215828.374,236124.0,2024-10-16,We
207559.309,219101.92,2024-10-17,Th
185717.627,199280.28,2024-10-18,Fr
167041.234,172759.81,2024-10-19,Sa
178825.221,191832.92,2024-10-20,Su
216222.622,220354.19,2024-10-21,Mo
221348.341,222633.19,2024-10-22,Tu
226716.312,237832.02,2024-10-23,We
216918.574,219622.97,2024-10-24,Th
203137.063,212851.61,2024-10-25,Fr
171769.017,178701.61,2024-10-26,Sa
165290.6,182059.95,2024-10-27,Su
184101.007,193064.06,2024-10-28,Mo
216530.88,200590.31,2024-10-29,Tu
218012.723,223120.86,2024-10-30,We
200640.543,232589.61,2024-10-31,Th
201118.457,198620.2,2024-11-01,Fr
213025.612,205399.3,2024-11-02,Sa
237447.857,232431.27,2024-11-03,Su
302801.993,294269.7,2024-11-04,Mo
304626.73,318506.16,2024-11-05,Tu
313316.693,310644.9,2024-11-06,We
304297.195,311213.78,2024-11-07,Th
296577.739,305250.4,2024-11-08,Fr
267007.647,274140.34,2024-11-09,Sa
297896.826,307244.03,2024-11-10,Su
359013.03,367077.16,2024-11-11,Mo
379653.07,368797.53,2024-11-12,Tu
369510.06,382460.53,2024-11-13,We
347298.446,352204.22,2024-11-14,Th
307179.265,335620.1,2024-11-15,Fr
255629.284,285213.22,2024-11-16,Sa
293519.917,280904.8,2024-11-17,Su
339814.73,350792.44,2024-11-18,Mo
321157.711,326686.9,2024-11-19,Tu
352139.516,362361.78,2024-11-20,We
368178.297,378199.97,2024-11-21,Th
365830.393,380065.34,2024-11-22,Fr
314902.775,343318.84,2024-11-23,Sa
315342.541,304892.5,2024-11-24,Su
334883.775,358082.53,2024-11-25,Mo
