y_test,y_pred,date,day_of_week_char
290576.636,310877.1,2023-11-25,Sa
313250.073,336269.84,2023-11-26,Su
338293.901,360252.47,2023-11-27,Mo
377420.877,382600.3,2023-11-28,Tu
395673.261,410963.1,2023-11-29,We
392004.19,405287.0,2023-11-30,Th
379180.487,395565.06,2023-12-01,Fr
366708.24,372693.66,2023-12-02,Sa
370272.783,402140.47,2023-12-03,Su
433817.482,439449.16,2023-12-04,Mo
419237.392,439807.34,2023-12-05,Tu
405861.207,418704.97,2023-12-06,We
396702.119,422312.34,2023-12-07,Th
365010.837,396097.75,2023-12-08,Fr
326781.975,339260.1,2023-12-09,Sa
318931.461,314071.4,2023-12-10,Su
323981.903,331321.34,2023-12-11,Mo
329533.191,327616.8,2023-12-12,Tu
323922.763,340392.06,2023-12-13,We
326937.781,337083.2,2023-12-14,Th
306619.553,341471.22,2023-12-15,Fr
274208.809,287861.78,2023-12-16,Sa
283194.081,287883.84,2023-12-17,Su
310072.445,321471.62,2023-12-18,Mo
302823.456,314467.38,2023-12-19,Tu
301953.574,321494.84,2023-12-20,We
287336.384,304524.0,2023-12-21,Th
288377.652,307695.84,2023-12-22,Fr
276478.893,275466.25,2023-12-23,Sa
237292.998,245462.56,2023-12-24,Su
213031.878,222878.0,2023-12-25,Mo
220299.037,224968.77,2023-12-26,Tu
244351.972,251307.52,2023-12-27,We
245754.337,245381.84,2023-12-28,Th
229965.275,228835.61,2023-12-29,Fr
225938.941,221729.61,2023-12-30,Sa
244595.789,245209.03,2023-12-31,Su
255349.674,268948.53,2024-01-01,Mo
296559.94,279108.56,2024-01-02,Tu
273834.61,275437.8,2024-01-03,We
299354.333,288387.88,2024-01-04,Th
311725.444,307085.16,2024-01-05,Fr
279093.091,305036.34,2024-01-06,Sa
357026.634,349876.03,2024-01-07,Su
475666.565,450252.78,2024-01-08,Mo
500724.043,519915.34,2024-01-09,Tu
491002.924,510072.62,2024-01-10,We
474758.022,488023.97,2024-01-11,Th
427178.007,467499.7,2024-01-12,Fr
364585.664,392434.12,2024-01-13,Sa
363723.657,386293.38,2024-01-14,Su
400515.29,419441.0,2024-01-15,Mo
425198.019,429037.72,2024-01-16,Tu
426455.543,426774.3,2024-01-17,We
409311.994,432015.28,2024-01-18,Th
413869.886,431586.8,2024-01-19,Fr
370963.623,387825.25,2024-01-20,Sa
382681.395,393266.03,2024-01-21,Su
406712.419,403084.78,2024-01-22,Mo
355083.632,393417.84,2024-01-23,Tu
316968.892,331041.0,2024-01-24,We
334392.472,339828.7,2024-01-25,Th
306113.136,325087.2,2024-01-26,Fr
292608.318,302227.5,2024-01-27,Sa
314237.608,316540.6,2024-01-28,Su
375693.801,361096.34,2024-01-29,Mo
374908.697,383257.53,2024-01-30,Tu
373180.647,372927.7,2024-01-31,We
355267.213,366474.06,2024-02-01,Th
308676.266,335792.62,2024-02-02,Fr
255210.764,260650.75,2024-02-03,Sa
253599.105,259756.55,2024-02-04,Su
267112.145,288531.62,2024-02-05,Mo
276911.095,289095.47,2024-02-06,Tu
313731.446,302753.94,2024-02-07,We
318511.931,307431.3,2024-02-08,Th
249770.77,279500.66,2024-02-09,Fr
210919.688,214188.05,2024-02-10,Sa
232651.324,239025.19,2024-02-11,Su
260781.673,286452.7,2024-02-12,Mo
283555.605,288853.66,2024-02-13,Tu
279676.645,281191.9,2024-02-14,We
257527.092,268592.4,2024-02-15,Th
236255.27,242938.89,2024-02-16,Fr
220343.186,229493.33,2024-02-17,Sa
229464.014,234641.02,2024-02-18,Su
265470.303,283651.9,2024-02-19,Mo
265866.359,279786.0,2024-02-20,Tu
263094.466,273443.16,2024-02-21,We
261250.23,269200.53,2024-02-22,Th
258624.102,263434.66,2024-02-23,Fr
231394.538,238242.42,2024-02-24,Sa
250480.727,255681.19,2024-02-25,Su
273896.773,299360.9,2024-02-26,Mo
273665.707,268917.7,2024-02-27,Tu
276552.811,289311.75,2024-02-28,We
266621.02,270835.84,2024-02-29,Th
255892.825,244614.42,2024-03-01,Fr
206156.757,234664.58,2024-03-02,Sa
213381.668,227143.44,2024-03-03,Su
227799.58,256021.48,2024-03-04,Mo
261200.001,270240.8,2024-03-05,Tu
270183.556,275206.1,2024-03-06,We
300231.891,307979.25,2024-03-07,Th
276131.962,292531.44,2024-03-08,Fr
236713.702,244889.14,2024-03-09,Sa
222447.451,226912.05,2024-03-10,Su
228086.577,255958.55,2024-03-11,Mo
263202.151,263380.94,2024-03-12,Tu
258514.206,254016.81,2024-03-13,We
243609.571,258749.48,2024-03-14,Th
198723.383,212362.9,2024-03-15,Fr
185147.491,194962.73,2024-03-16,Sa
217506.219,227125.25,2024-03-17,Su
293378.765,277283.8,2024-03-18,Mo
288283.334,319044.2,2024-03-19,Tu
267849.385,275812.1,2024-03-20,We
228557.891,248214.45,2024-03-21,Th
211967.929,212866.92,2024-03-22,Fr
191975.085,208379.6,2024-03-23,Sa
227040.032,234496.67,2024-03-24,Su
278478.032,276712.9,2024-03-25,Mo
232768.751,241425.58,2024-03-26,Tu
213601.159,209893.4,2024-03-27,We
203537.495,240636.61,2024-03-28,Th
160085.53,168895.44,2024-03-29,Fr
127506.085,117544.25,2024-03-30,Sa
122344.968,125398.35,2024-03-31,Su
142687.252,139570.48,2024-04-01,Mo
187597.198,167115.47,2024-04-02,Tu
195313.963,187718.34,2024-04-03,We
175038.406,189241.78,2024-04-04,Th
145212.257,154479.64,2024-04-05,Fr
107138.776,108708.9,2024-04-06,Sa
110431.913,100519.23,2024-04-07,Su
131672.831,136282.45,2024-04-08,Mo
117185.662,133371.64,2024-04-09,Tu
158517.396,153181.47,2024-04-10,We
153348.407,149083.9,2024-04-11,Th
133688.874,139310.48,2024-04-12,Fr
98784.2,100693.71,2024-04-13,Sa
112129.441,106187.15,2024-04-14,Su
150107.542,157951.36,2024-04-15,Mo
189826.205,190391.72,2024-04-16,Tu
214472.916,232258.95,2024-04-17,We
224500.123,234534.9,2024-04-18,Th
213941.04,233021.5,2024-04-19,Fr
204001.372,221365.06,2024-04-20,Sa
223211.407,230373.84,2024-04-21,Su
275791.64,277469.72,2024-04-22,Mo
265744.265,281368.28,2024-04-23,Tu
264176.26,289256.56,2024-04-24,We
250342.148,275923.03,2024-04-25,Th
202236.756,217805.67,2024-04-26,Fr
133918.293,157315.6,2024-04-27,Sa
124356.255,120878.8,2024-04-28,Su
139134.675,139527.05,2024-04-29,Mo
119816.814,139065.72,2024-04-30,Tu
102063.332,115299.49,2024-05-01,We
110804.644,114244.836,2024-05-02,Th
113309.657,111100.3,2024-05-03,Fr
93828.262,89785.97,2024-05-04,Sa
99076.675,98758.5,2024-05-05,Su
124237.642,132226.14,2024-05-06,Mo
146852.905,146267.1,2024-05-07,Tu
138242.389,149085.56,2024-05-08,We
131993.284,143955.8,2024-05-09,Th
121966.047,123743.02,2024-05-10,Fr
93746.348,97231.266,2024-05-11,Sa
98565.05,101075.67,2024-05-12,Su
113825.729,132141.6,2024-05-13,Mo
112015.691,119640.33,2024-05-14,Tu
111800.78,120073.555,2024-05-15,We
113071.323,121647.96,2024-05-16,Th
117340.263,113390.85,2024-05-17,Fr
109125.025,91477.3,2024-05-18,Sa
108801.553,106044.94,2024-05-19,Su
123645.728,135281.83,2024-05-20,Mo
117280.355,128394.65,2024-05-21,Tu
123469.265,125940.94,2024-05-22,We
126777.246,121593.45,2024-05-23,Th
119594.556,118111.76,2024-05-24,Fr
99431.846,91248.28,2024-05-25,Sa
92708.87,100085.555,2024-05-26,Su
118396.351,127773.51,2024-05-27,Mo
125404.803,130334.33,2024-05-28,Tu
120239.469,125639.75,2024-05-29,We
119139.934,123428.76,2024-05-30,Th
115611.1,114382.43,2024-05-31,Fr
86847.16,93484.375,2024-06-01,Sa
98704.742,92101.57,2024-06-02,Su
139540.944,134071.48,2024-06-03,Mo
132560.089,148212.02,2024-06-04,Tu
116855.669,126788.68,2024-06-05,We
113428.917,121426.58,2024-06-06,Th
112925.131,111389.586,2024-06-07,Fr
93450.719,86858.93,2024-06-08,Sa
93256.278,98255.93,2024-06-09,Su
118488.124,132484.81,2024-06-10,Mo
111748.63,129587.43,2024-06-11,Tu
126753.882,127687.47,2024-06-12,We
136650.496,127926.26,2024-06-13,Th
109008.315,122894.18,2024-06-14,Fr
81724.528,85861.25,2024-06-15,Sa
88978.141,90850.38,2024-06-16,Su
114266.034,123038.86,2024-06-17,Mo
110437.104,120276.19,2024-06-18,Tu
112937.847,121984.62,2024-06-19,We
131630.597,120078.0,2024-06-20,Th
92019.857,116269.92,2024-06-21,Fr
77848.093,81678.484,2024-06-22,Sa
84753.014,86308.46,2024-06-23,Su
115879.694,107611.555,2024-06-24,Mo
112034.917,120588.14,2024-06-25,Tu
119143.805,120330.23,2024-06-26,We
113745.177,121425.37,2024-06-27,Th
101510.761,110712.3,2024-06-28,Fr
75132.984,81452.836,2024-06-29,Sa
81288.134,87636.84,2024-06-30,Su
97766.326,108751.734,2024-07-01,Mo
101328.35,112251.18,2024-07-02,Tu
