y_test,y_pred,date,day_of_week_char
290576.636,309671.1,2023-11-25,Sa
313250.073,327857.84,2023-11-26,Su
338293.901,358667.66,2023-11-27,Mo
377420.877,378507.62,2023-11-28,Tu
395673.261,409354.62,2023-11-29,We
392004.19,409122.7,2023-11-30,Th
379180.487,396314.3,2023-12-01,Fr
366708.24,378258.94,2023-12-02,Sa
370272.783,405239.16,2023-12-03,Su
433817.482,443379.5,2023-12-04,Mo
419237.392,442421.22,2023-12-05,Tu
405861.207,424537.28,2023-12-06,We
396702.119,426804.44,2023-12-07,Th
365010.837,398876.88,2023-12-08,Fr
326781.975,347593.53,2023-12-09,Sa
318931.461,314438.16,2023-12-10,Su
323981.903,329441.1,2023-12-11,Mo
329533.191,328391.12,2023-12-12,Tu
323922.763,341183.34,2023-12-13,We
326937.781,335222.44,2023-12-14,Th
306619.553,343750.28,2023-12-15,Fr
274208.809,294121.72,2023-12-16,Sa
283194.081,285801.06,2023-12-17,Su
310072.445,318827.53,2023-12-18,Mo
302823.456,319667.75,2023-12-19,Tu
301953.574,319320.66,2023-12-20,We
287336.384,300480.25,2023-12-21,Th
288377.652,308172.1,2023-12-22,Fr
276478.893,285392.97,2023-12-23,Sa
237292.998,250155.94,2023-12-24,Su
213031.878,223225.48,2023-12-25,Mo
220299.037,233596.78,2023-12-26,Tu
244351.972,253330.11,2023-12-27,We
245754.337,241920.31,2023-12-28,Th
229965.275,232397.89,2023-12-29,Fr
225938.941,222526.06,2023-12-30,Sa
244595.789,246411.22,2023-12-31,Su
255349.674,273936.97,2024-01-01,Mo
296559.94,275315.47,2024-01-02,Tu
273834.61,281361.4,2024-01-03,We
299354.333,289804.5,2024-01-04,Th
311725.444,301573.16,2024-01-05,Fr
279093.091,309727.9,2024-01-06,Sa
357026.634,347336.8,2024-01-07,Su
475666.565,454955.0,2024-01-08,Mo
500724.043,518822.3,2024-01-09,Tu
491002.924,520784.53,2024-01-10,We
474758.022,489645.16,2024-01-11,Th
427178.007,469657.7,2024-01-12,Fr
364585.664,393170.28,2024-01-13,Sa
363723.657,387803.72,2024-01-14,Su
400515.29,422341.4,2024-01-15,Mo
425198.019,428840.78,2024-01-16,Tu
426455.543,428334.66,2024-01-17,We
409311.994,432797.2,2024-01-18,Th
413869.886,435155.53,2024-01-19,Fr
370963.623,392170.94,2024-01-20,Sa
382681.395,397166.34,2024-01-21,Su
406712.419,401282.1,2024-01-22,Mo
355083.632,391268.56,2024-01-23,Tu
316968.892,328244.1,2024-01-24,We
334392.472,332505.22,2024-01-25,Th
306113.136,324124.03,2024-01-26,Fr
292608.318,303356.0,2024-01-27,Sa
314237.608,318685.38,2024-01-28,Su
375693.801,362761.47,2024-01-29,Mo
374908.697,379309.75,2024-01-30,Tu
373180.647,369421.88,2024-01-31,We
355267.213,366530.78,2024-02-01,Th
308676.266,336090.56,2024-02-02,Fr
255210.764,264816.47,2024-02-03,Sa
253599.105,261073.7,2024-02-04,Su
267112.145,287372.84,2024-02-05,Mo
276911.095,288736.56,2024-02-06,Tu
313731.446,302535.66,2024-02-07,We
318511.931,305751.78,2024-02-08,Th
249770.77,277928.06,2024-02-09,Fr
210919.688,213421.02,2024-02-10,Sa
232651.324,239279.83,2024-02-11,Su
260781.673,278145.62,2024-02-12,Mo
283555.605,289620.5,2024-02-13,Tu
279676.645,280400.97,2024-02-14,We
257527.092,271243.88,2024-02-15,Th
236255.27,240256.44,2024-02-16,Fr
220343.186,226712.64,2024-02-17,Sa
229464.014,234410.47,2024-02-18,Su
265470.303,276945.84,2024-02-19,Mo
265866.359,279844.0,2024-02-20,Tu
263094.466,271522.53,2024-02-21,We
261250.23,263695.3,2024-02-22,Th
258624.102,264233.72,2024-02-23,Fr
231394.538,241971.64,2024-02-24,Sa
250480.727,250975.86,2024-02-25,Su
273896.773,295089.2,2024-02-26,Mo
273665.707,272047.25,2024-02-27,Tu
276552.811,291469.75,2024-02-28,We
266621.02,272651.5,2024-02-29,Th
255892.825,245303.17,2024-03-01,Fr
206156.757,228097.73,2024-03-02,Sa
213381.668,223998.55,2024-03-03,Su
227799.58,245664.0,2024-03-04,Mo
261200.001,266487.62,2024-03-05,Tu
270183.556,275624.34,2024-03-06,We
300231.891,305801.9,2024-03-07,Th
276131.962,290041.22,2024-03-08,Fr
236713.702,245298.89,2024-03-09,Sa
222447.451,225569.33,2024-03-10,Su
228086.577,247748.97,2024-03-11,Mo
263202.151,262840.66,2024-03-12,Tu
258514.206,255330.12,2024-03-13,We
243609.571,255518.95,2024-03-14,Th
198723.383,216835.48,2024-03-15,Fr
185147.491,197345.25,2024-03-16,Sa
217506.219,225971.84,2024-03-17,Su
293378.765,269788.78,2024-03-18,Mo
288283.334,320149.66,2024-03-19,Tu
267849.385,279525.84,2024-03-20,We
228557.891,248430.52,2024-03-21,Th
211967.929,215868.97,2024-03-22,Fr
191975.085,210062.53,2024-03-23,Sa
227040.032,238154.61,2024-03-24,Su
278478.032,267997.3,2024-03-25,Mo
232768.751,247747.36,2024-03-26,Tu
213601.159,212990.31,2024-03-27,We
203537.495,239207.22,2024-03-28,Th
160085.53,170815.83,2024-03-29,Fr
127506.085,122741.76,2024-03-30,Sa
122344.968,127650.96,2024-03-31,Su
142687.252,140615.42,2024-04-01,Mo
187597.198,168552.72,2024-04-02,Tu
195313.963,188929.66,2024-04-03,We
175038.406,192395.66,2024-04-04,Th
145212.257,153544.58,2024-04-05,Fr
107138.776,114201.06,2024-04-06,Sa
110431.913,102361.66,2024-04-07,Su
131672.831,133720.27,2024-04-08,Mo
117185.662,132704.4,2024-04-09,Tu
158517.396,157211.92,2024-04-10,We
153348.407,152429.66,2024-04-11,Th
133688.874,139249.7,2024-04-12,Fr
98784.2,99469.266,2024-04-13,Sa
112129.441,106347.51,2024-04-14,Su
150107.542,155033.0,2024-04-15,Mo
189826.205,190476.52,2024-04-16,Tu
214472.916,238665.1,2024-04-17,We
224500.123,235217.7,2024-04-18,Th
213941.04,228908.3,2024-04-19,Fr
204001.372,224228.03,2024-04-20,Sa
223211.407,233787.33,2024-04-21,Su
275791.64,269351.1,2024-04-22,Mo
265744.265,282771.03,2024-04-23,Tu
264176.26,287706.72,2024-04-24,We
250342.148,274901.88,2024-04-25,Th
202236.756,220036.19,2024-04-26,Fr
133918.293,155734.16,2024-04-27,Sa
124356.255,124827.76,2024-04-28,Su
139134.675,142040.83,2024-04-29,Mo
119816.814,136840.86,2024-04-30,Tu
102063.332,114335.625,2024-05-01,We
110804.644,115740.42,2024-05-02,Th
113309.657,113419.695,2024-05-03,Fr
93828.262,92680.875,2024-05-04,Sa
99076.675,99243.61,2024-05-05,Su
124237.642,130470.64,2024-05-06,Mo
146852.905,146521.88,2024-05-07,Tu
138242.389,151319.38,2024-05-08,We
131993.284,140330.25,2024-05-09,Th
121966.047,123231.17,2024-05-10,Fr
93746.348,100885.74,2024-05-11,Sa
98565.05,103144.54,2024-05-12,Su
113825.729,130333.49,2024-05-13,Mo
112015.691,119618.02,2024-05-14,Tu
111800.78,122291.51,2024-05-15,We
113071.323,125788.32,2024-05-16,Th
117340.263,113905.64,2024-05-17,Fr
109125.025,93204.26,2024-05-18,Sa
108801.553,108947.086,2024-05-19,Su
123645.728,135922.31,2024-05-20,Mo
117280.355,130586.4,2024-05-21,Tu
123469.265,127770.016,2024-05-22,We
126777.246,123973.57,2024-05-23,Th
119594.556,119077.61,2024-05-24,Fr
99431.846,90760.81,2024-05-25,Sa
92708.87,99055.945,2024-05-26,Su
118396.351,126620.88,2024-05-27,Mo
125404.803,131009.73,2024-05-28,Tu
120239.469,127210.13,2024-05-29,We
119139.934,125304.54,2024-05-30,Th
115611.1,114363.11,2024-05-31,Fr
86847.16,93242.19,2024-06-01,Sa
98704.742,91727.586,2024-06-02,Su
139540.944,134062.22,2024-06-03,Mo
132560.089,145879.69,2024-06-04,Tu
116855.669,125862.88,2024-06-05,We
113428.917,123974.64,2024-06-06,Th
112925.131,109540.77,2024-06-07,Fr
93450.719,86548.62,2024-06-08,Sa
93256.278,98044.664,2024-06-09,Su
118488.124,132375.56,2024-06-10,Mo
111748.63,129027.39,2024-06-11,Tu
126753.882,129448.19,2024-06-12,We
136650.496,129411.5,2024-06-13,Th
109008.315,125413.17,2024-06-14,Fr
81724.528,86242.42,2024-06-15,Sa
88978.141,90323.78,2024-06-16,Su
114266.034,122923.27,2024-06-17,Mo
110437.104,122078.49,2024-06-18,Tu
112937.847,123463.1,2024-06-19,We
131630.597,122028.49,2024-06-20,Th
92019.857,115986.53,2024-06-21,Fr
77848.093,81364.97,2024-06-22,Sa
84753.014,83901.87,2024-06-23,Su
115879.694,108374.61,2024-06-24,Mo
112034.917,122103.89,2024-06-25,Tu
119143.805,122121.93,2024-06-26,We
113745.177,123903.61,2024-06-27,Th
101510.761,109462.74,2024-06-28,Fr
75132.984,81959.6,2024-06-29,Sa
81288.134,88519.66,2024-06-30,Su
97766.326,108340.36,2024-07-01,Mo
101328.35,113111.25,2024-07-02,Tu
102237.468,114567.89,2024-07-03,We
95866.106,111450.63,2024-07-04,Th
79615.235,85419.984,2024-07-05,Fr
71512.45,73137.38,2024-07-06,Sa
80608.186,83136.086,2024-07-07,Su
