y_test,y_pred,date,day_of_week_char
290576.636,306611.66,2023-11-25,Sa
313250.073,331946.16,2023-11-26,Su
338293.901,356046.38,2023-11-27,Mo
377420.877,379027.22,2023-11-28,Tu
395673.261,409456.38,2023-11-29,We
392004.19,407517.38,2023-11-30,Th
379180.487,389106.25,2023-12-01,Fr
366708.24,375996.06,2023-12-02,Sa
370272.783,399458.47,2023-12-03,Su
433817.482,443851.34,2023-12-04,Mo
419237.392,443372.94,2023-12-05,Tu
405861.207,418101.12,2023-12-06,We
396702.119,427133.1,2023-12-07,Th
365010.837,394258.06,2023-12-08,Fr
326781.975,347190.97,2023-12-09,Sa
318931.461,314777.38,2023-12-10,Su
323981.903,327435.47,2023-12-11,Mo
329533.191,328991.75,2023-12-12,Tu
323922.763,345790.16,2023-12-13,We
326937.781,337397.12,2023-12-14,Th
306619.553,340508.9,2023-12-15,Fr
274208.809,295422.28,2023-12-16,Sa
283194.081,287028.2,2023-12-17,Su
310072.445,311133.97,2023-12-18,Mo
302823.456,318846.75,2023-12-19,Tu
301953.574,316566.22,2023-12-20,We
287336.384,304998.72,2023-12-21,Th
288377.652,304409.47,2023-12-22,Fr
276478.893,294198.1,2023-12-23,Sa
237292.998,261357.97,2023-12-24,Su
213031.878,248563.27,2023-12-25,Mo
220299.037,233306.22,2023-12-26,Tu
244351.972,254707.81,2023-12-27,We
245754.337,240724.42,2023-12-28,Th
229965.275,232512.69,2023-12-29,Fr
225938.941,228389.31,2023-12-30,Sa
244595.789,246472.64,2023-12-31,Su
255349.674,273473.78,2024-01-01,Mo
296559.94,271745.38,2024-01-02,Tu
273834.61,281733.16,2024-01-03,We
299354.333,290328.53,2024-01-04,Th
311725.444,301646.88,2024-01-05,Fr
279093.091,312388.97,2024-01-06,Sa
357026.634,340951.2,2024-01-07,Su
475666.565,447021.16,2024-01-08,Mo
500724.043,520484.84,2024-01-09,Tu
491002.924,521149.4,2024-01-10,We
474758.022,489794.0,2024-01-11,Th
427178.007,472576.38,2024-01-12,Fr
364585.664,401851.34,2024-01-13,Sa
363723.657,386461.38,2024-01-14,Su
400515.29,424111.16,2024-01-15,Mo
425198.019,436084.38,2024-01-16,Tu
426455.543,425405.44,2024-01-17,We
409311.994,430775.0,2024-01-18,Th
413869.886,434047.03,2024-01-19,Fr
370963.623,396830.38,2024-01-20,Sa
382681.395,389137.78,2024-01-21,Su
406712.419,400367.2,2024-01-22,Mo
355083.632,393015.6,2024-01-23,Tu
316968.892,329728.6,2024-01-24,We
334392.472,333355.1,2024-01-25,Th
306113.136,319065.72,2024-01-26,Fr
292608.318,299412.94,2024-01-27,Sa
314237.608,315810.8,2024-01-28,Su
375693.801,358797.88,2024-01-29,Mo
374908.697,378647.66,2024-01-30,Tu
373180.647,368951.0,2024-01-31,We
355267.213,366815.3,2024-02-01,Th
308676.266,331771.9,2024-02-02,Fr
255210.764,268915.25,2024-02-03,Sa
253599.105,263070.94,2024-02-04,Su
267112.145,284449.3,2024-02-05,Mo
276911.095,290471.56,2024-02-06,Tu
313731.446,295311.2,2024-02-07,We
318511.931,310251.8,2024-02-08,Th
249770.77,279313.8,2024-02-09,Fr
210919.688,216788.86,2024-02-10,Sa
232651.324,232279.89,2024-02-11,Su
260781.673,280107.78,2024-02-12,Mo
283555.605,292611.22,2024-02-13,Tu
279676.645,274354.3,2024-02-14,We
257527.092,270453.44,2024-02-15,Th
236255.27,241333.38,2024-02-16,Fr
220343.186,228329.7,2024-02-17,Sa
229464.014,228065.28,2024-02-18,Su
265470.303,273109.16,2024-02-19,Mo
265866.359,281686.4,2024-02-20,Tu
263094.466,270864.06,2024-02-21,We
261250.23,265353.16,2024-02-22,Th
258624.102,256962.53,2024-02-23,Fr
231394.538,245399.64,2024-02-24,Sa
250480.727,245748.45,2024-02-25,Su
273896.773,288872.72,2024-02-26,Mo
273665.707,269018.4,2024-02-27,Tu
276552.811,289478.72,2024-02-28,We
266621.02,271734.6,2024-02-29,Th
255892.825,246592.47,2024-03-01,Fr
206156.757,234414.98,2024-03-02,Sa
213381.668,213909.8,2024-03-03,Su
227799.58,245003.08,2024-03-04,Mo
261200.001,262192.1,2024-03-05,Tu
270183.556,276791.38,2024-03-06,We
300231.891,306232.44,2024-03-07,Th
276131.962,294743.62,2024-03-08,Fr
236713.702,250576.52,2024-03-09,Sa
222447.451,213942.19,2024-03-10,Su
228086.577,252058.0,2024-03-11,Mo
263202.151,258055.45,2024-03-12,Tu
258514.206,265036.8,2024-03-13,We
243609.571,254789.33,2024-03-14,Th
198723.383,208842.4,2024-03-15,Fr
185147.491,203309.78,2024-03-16,Sa
217506.219,220609.47,2024-03-17,Su
293378.765,268629.62,2024-03-18,Mo
288283.334,315581.4,2024-03-19,Tu
267849.385,279231.75,2024-03-20,We
