y_test,y_pred,date,day_of_week_char
290576.636,312477.72,2023-11-25,Sa
313250.073,331490.72,2023-11-26,Su
338293.901,360208.44,2023-11-27,Mo
377420.877,381731.75,2023-11-28,Tu
395673.261,410973.66,2023-11-29,We
392004.19,406316.44,2023-11-30,Th
379180.487,398251.72,2023-12-01,Fr
366708.24,369044.9,2023-12-02,Sa
370272.783,403734.38,2023-12-03,Su
433817.482,446150.62,2023-12-04,Mo
419237.392,439856.25,2023-12-05,Tu
405861.207,419406.56,2023-12-06,We
396702.119,423300.8,2023-12-07,Th
365010.837,394403.9,2023-12-08,Fr
326781.975,342015.12,2023-12-09,Sa
318931.461,312987.62,2023-12-10,Su
323981.903,327981.75,2023-12-11,Mo
329533.191,326226.03,2023-12-12,Tu
323922.763,336221.5,2023-12-13,We
326937.781,337016.78,2023-12-14,Th
306619.553,345596.94,2023-12-15,Fr
274208.809,290791.03,2023-12-16,Sa
283194.081,288263.94,2023-12-17,Su
310072.445,322863.06,2023-12-18,Mo
302823.456,317064.0,2023-12-19,Tu
301953.574,317472.38,2023-12-20,We
287336.384,304007.06,2023-12-21,Th
288377.652,308180.12,2023-12-22,Fr
276478.893,280049.94,2023-12-23,Sa
237292.998,242856.67,2023-12-24,Su
213031.878,219623.38,2023-12-25,Mo
220299.037,226391.08,2023-12-26,Tu
244351.972,249053.52,2023-12-27,We
245754.337,240616.31,2023-12-28,Th
229965.275,226690.03,2023-12-29,Fr
225938.941,223794.38,2023-12-30,Sa
244595.789,248044.38,2023-12-31,Su
255349.674,267146.88,2024-01-01,Mo
296559.94,282272.53,2024-01-02,Tu
273834.61,274173.78,2024-01-03,We
299354.333,289686.34,2024-01-04,Th
311725.444,309176.28,2024-01-05,Fr
279093.091,305096.97,2024-01-06,Sa
357026.634,356520.25,2024-01-07,Su
475666.565,448685.16,2024-01-08,Mo
500724.043,513782.75,2024-01-09,Tu
491002.924,515426.16,2024-01-10,We
474758.022,484926.5,2024-01-11,Th
427178.007,471569.16,2024-01-12,Fr
364585.664,389491.4,2024-01-13,Sa
363723.657,386516.28,2024-01-14,Su
400515.29,418647.12,2024-01-15,Mo
425198.019,428458.62,2024-01-16,Tu
426455.543,427654.6,2024-01-17,We
409311.994,430794.03,2024-01-18,Th
413869.886,430727.47,2024-01-19,Fr
370963.623,386417.66,2024-01-20,Sa
382681.395,394277.28,2024-01-21,Su
406712.419,403140.8,2024-01-22,Mo
355083.632,394724.53,2024-01-23,Tu
316968.892,329064.4,2024-01-24,We
334392.472,337729.47,2024-01-25,Th
306113.136,324489.1,2024-01-26,Fr
292608.318,303235.66,2024-01-27,Sa
314237.608,315507.25,2024-01-28,Su
375693.801,359830.47,2024-01-29,Mo
374908.697,380196.94,2024-01-30,Tu
373180.647,371015.4,2024-01-31,We
355267.213,366190.38,2024-02-01,Th
308676.266,334143.53,2024-02-02,Fr
255210.764,262169.0,2024-02-03,Sa
253599.105,261366.61,2024-02-04,Su
267112.145,286415.6,2024-02-05,Mo
276911.095,285556.4,2024-02-06,Tu
313731.446,303003.78,2024-02-07,We
318511.931,306170.53,2024-02-08,Th
249770.77,278460.25,2024-02-09,Fr
210919.688,214145.98,2024-02-10,Sa
232651.324,241283.4,2024-02-11,Su
260781.673,284108.53,2024-02-12,Mo
283555.605,286600.34,2024-02-13,Tu
279676.645,277242.3,2024-02-14,We
257527.092,271434.5,2024-02-15,Th
236255.27,239095.34,2024-02-16,Fr
220343.186,227376.19,2024-02-17,Sa
229464.014,234923.97,2024-02-18,Su
265470.303,285479.6,2024-02-19,Mo
265866.359,276051.38,2024-02-20,Tu
263094.466,270957.03,2024-02-21,We
261250.23,266846.72,2024-02-22,Th
258624.102,261804.89,2024-02-23,Fr
231394.538,239712.08,2024-02-24,Sa
250480.727,253187.44,2024-02-25,Su
273896.773,297563.44,2024-02-26,Mo
273665.707,267572.94,2024-02-27,Tu
276552.811,289316.0,2024-02-28,We
266621.02,270853.47,2024-02-29,Th
255892.825,244067.12,2024-03-01,Fr
206156.757,235312.98,2024-03-02,Sa
213381.668,222178.72,2024-03-03,Su
227799.58,251059.78,2024-03-04,Mo
261200.001,269334.66,2024-03-05,Tu
270183.556,273089.25,2024-03-06,We
300231.891,306095.44,2024-03-07,Th
276131.962,294622.84,2024-03-08,Fr
236713.702,245093.88,2024-03-09,Sa
222447.451,227820.12,2024-03-10,Su
228086.577,258956.78,2024-03-11,Mo
263202.151,260878.16,2024-03-12,Tu
258514.206,252099.4,2024-03-13,We
243609.571,257464.6,2024-03-14,Th
198723.383,214734.38,2024-03-15,Fr
185147.491,199175.31,2024-03-16,Sa
217506.219,222571.08,2024-03-17,Su
293378.765,274769.66,2024-03-18,Mo
288283.334,314877.84,2024-03-19,Tu
267849.385,274303.7,2024-03-20,We
228557.891,247674.14,2024-03-21,Th
211967.929,214548.47,2024-03-22,Fr
191975.085,204430.19,2024-03-23,Sa
227040.032,232327.56,2024-03-24,Su
278478.032,278087.47,2024-03-25,Mo
232768.751,243692.95,2024-03-26,Tu
213601.159,209849.75,2024-03-27,We
203537.495,235218.44,2024-03-28,Th
160085.53,167700.58,2024-03-29,Fr
127506.085,118336.39,2024-03-30,Sa
122344.968,127004.19,2024-03-31,Su
142687.252,140140.33,2024-04-01,Mo
187597.198,167616.14,2024-04-02,Tu
195313.963,191334.19,2024-04-03,We
175038.406,190793.22,2024-04-04,Th
145212.257,154194.94,2024-04-05,Fr
107138.776,109993.13,2024-04-06,Sa
110431.913,99664.77,2024-04-07,Su
131672.831,137418.3,2024-04-08,Mo
117185.662,134982.66,2024-04-09,Tu
158517.396,153854.02,2024-04-10,We
153348.407,147058.27,2024-04-11,Th
133688.874,140032.94,2024-04-12,Fr
98784.2,101502.32,2024-04-13,Sa
112129.441,106044.57,2024-04-14,Su
150107.542,156044.78,2024-04-15,Mo
189826.205,191962.8,2024-04-16,Tu
214472.916,230180.84,2024-04-17,We
224500.123,228974.94,2024-04-18,Th
213941.04,234522.73,2024-04-19,Fr
204001.372,223621.0,2024-04-20,Sa
223211.407,224564.9,2024-04-21,Su
275791.64,275476.72,2024-04-22,Mo
265744.265,281837.28,2024-04-23,Tu
264176.26,285463.6,2024-04-24,We
250342.148,271808.34,2024-04-25,Th
202236.756,216997.73,2024-04-26,Fr
133918.293,156676.05,2024-04-27,Sa
124356.255,121658.1,2024-04-28,Su
139134.675,140047.47,2024-04-29,Mo
119816.814,140032.39,2024-04-30,Tu
102063.332,115281.13,2024-05-01,We
110804.644,114805.13,2024-05-02,Th
113309.657,113421.1,2024-05-03,Fr
93828.262,90103.97,2024-05-04,Sa
99076.675,99024.79,2024-05-05,Su
124237.642,132749.5,2024-05-06,Mo
146852.905,144878.9,2024-05-07,Tu
138242.389,145092.33,2024-05-08,We
131993.284,143131.16,2024-05-09,Th
121966.047,124603.75,2024-05-10,Fr
93746.348,95946.96,2024-05-11,Sa
98565.05,99997.4,2024-05-12,Su
113825.729,131035.89,2024-05-13,Mo
112015.691,120678.21,2024-05-14,Tu
111800.78,120817.66,2024-05-15,We
113071.323,121703.28,2024-05-16,Th
117340.263,115275.055,2024-05-17,Fr
109125.025,88996.195,2024-05-18,Sa
108801.553,105891.49,2024-05-19,Su
123645.728,134174.33,2024-05-20,Mo
117280.355,128469.586,2024-05-21,Tu
123469.265,126701.75,2024-05-22,We
126777.246,122163.0,2024-05-23,Th
119594.556,118264.52,2024-05-24,Fr
99431.846,91360.75,2024-05-25,Sa
92708.87,101291.9,2024-05-26,Su
118396.351,127156.77,2024-05-27,Mo
125404.803,131373.1,2024-05-28,Tu
120239.469,125280.04,2024-05-29,We
119139.934,122645.7,2024-05-30,Th
115611.1,113407.15,2024-05-31,Fr
86847.16,92105.1,2024-06-01,Sa
98704.742,91259.36,2024-06-02,Su
139540.944,134768.16,2024-06-03,Mo
132560.089,148454.78,2024-06-04,Tu
116855.669,125674.97,2024-06-05,We
113428.917,121160.9,2024-06-06,Th
112925.131,111685.0,2024-06-07,Fr
93450.719,86975.06,2024-06-08,Sa
93256.278,98699.1,2024-06-09,Su
118488.124,134002.2,2024-06-10,Mo
111748.63,130273.43,2024-06-11,Tu
126753.882,129775.805,2024-06-12,We
136650.496,129573.28,2024-06-13,Th
109008.315,123578.84,2024-06-14,Fr
81724.528,85845.984,2024-06-15,Sa
88978.141,90884.69,2024-06-16,Su
114266.034,123898.914,2024-06-17,Mo
110437.104,121088.02,2024-06-18,Tu
112937.847,123248.33,2024-06-19,We
131630.597,120452.57,2024-06-20,Th
92019.857,115873.32,2024-06-21,Fr
77848.093,80897.65,2024-06-22,Sa
84753.014,84219.41,2024-06-23,Su
115879.694,105459.91,2024-06-24,Mo
112034.917,119562.7,2024-06-25,Tu
119143.805,119593.76,2024-06-26,We
113745.177,122403.13,2024-06-27,Th
101510.761,110083.72,2024-06-28,Fr
