y_test,y_pred,date,day_of_week_char
290576.636,306906.94,2023-11-25,Sa
313250.073,333337.78,2023-11-26,Su
338293.901,357985.1,2023-11-27,Mo
377420.877,377439.6,2023-11-28,Tu
395673.261,410039.78,2023-11-29,We
392004.19,407490.38,2023-11-30,Th
379180.487,395148.06,2023-12-01,Fr
366708.24,381136.78,2023-12-02,Sa
370272.783,407444.3,2023-12-03,Su
433817.482,444538.06,2023-12-04,Mo
419237.392,442037.78,2023-12-05,Tu
405861.207,424101.6,2023-12-06,We
396702.119,423717.75,2023-12-07,Th
365010.837,397564.12,2023-12-08,Fr
326781.975,351001.84,2023-12-09,Sa
318931.461,314942.06,2023-12-10,Su
323981.903,327570.03,2023-12-11,Mo
329533.191,329941.44,2023-12-12,Tu
323922.763,343044.53,2023-12-13,We
326937.781,335378.28,2023-12-14,Th
306619.553,343800.75,2023-12-15,Fr
274208.809,293643.8,2023-12-16,Sa
283194.081,290935.2,2023-12-17,Su
310072.445,314964.2,2023-12-18,Mo
302823.456,316141.3,2023-12-19,Tu
301953.574,316993.3,2023-12-20,We
287336.384,306798.2,2023-12-21,Th
288377.652,306737.84,2023-12-22,Fr
276478.893,284739.2,2023-12-23,Sa
237292.998,247917.95,2023-12-24,Su
213031.878,216332.27,2023-12-25,Mo
220299.037,231852.03,2023-12-26,Tu
244351.972,252575.16,2023-12-27,We
245754.337,239148.23,2023-12-28,Th
229965.275,228413.95,2023-12-29,Fr
225938.941,224399.45,2023-12-30,Sa
244595.789,244828.08,2023-12-31,Su
255349.674,268783.88,2024-01-01,Mo
296559.94,279027.94,2024-01-02,Tu
273834.61,275063.34,2024-01-03,We
299354.333,289547.5,2024-01-04,Th
311725.444,304061.9,2024-01-05,Fr
279093.091,303656.34,2024-01-06,Sa
357026.634,349538.6,2024-01-07,Su
475666.565,452710.78,2024-01-08,Mo
500724.043,520225.25,2024-01-09,Tu
491002.924,516268.8,2024-01-10,We
474758.022,487827.5,2024-01-11,Th
427178.007,469201.12,2024-01-12,Fr
364585.664,391356.4,2024-01-13,Sa
363723.657,386404.34,2024-01-14,Su
400515.29,419605.12,2024-01-15,Mo
425198.019,428513.22,2024-01-16,Tu
426455.543,429237.03,2024-01-17,We
409311.994,433495.75,2024-01-18,Th
413869.886,436408.28,2024-01-19,Fr
370963.623,391527.38,2024-01-20,Sa
382681.395,394967.06,2024-01-21,Su
406712.419,399197.0,2024-01-22,Mo
355083.632,390113.62,2024-01-23,Tu
316968.892,329341.1,2024-01-24,We
334392.472,335478.03,2024-01-25,Th
306113.136,323904.75,2024-01-26,Fr
292608.318,299618.84,2024-01-27,Sa
314237.608,307655.47,2024-01-28,Su
375693.801,355295.3,2024-01-29,Mo
374908.697,378920.94,2024-01-30,Tu
373180.647,365231.28,2024-01-31,We
355267.213,365595.72,2024-02-01,Th
308676.266,337874.84,2024-02-02,Fr
255210.764,262052.22,2024-02-03,Sa
253599.105,261126.12,2024-02-04,Su
267112.145,289662.6,2024-02-05,Mo
276911.095,288983.16,2024-02-06,Tu
313731.446,301978.2,2024-02-07,We
318511.931,304720.1,2024-02-08,Th
249770.77,280206.0,2024-02-09,Fr
210919.688,211691.1,2024-02-10,Sa
232651.324,239279.66,2024-02-11,Su
260781.673,278326.38,2024-02-12,Mo
283555.605,291197.2,2024-02-13,Tu
279676.645,278751.2,2024-02-14,We
257527.092,270463.4,2024-02-15,Th
236255.27,239681.39,2024-02-16,Fr
220343.186,227576.75,2024-02-17,Sa
229464.014,233250.23,2024-02-18,Su
265470.303,278704.66,2024-02-19,Mo
265866.359,278988.38,2024-02-20,Tu
263094.466,274089.56,2024-02-21,We
261250.23,264890.5,2024-02-22,Th
258624.102,262573.0,2024-02-23,Fr
231394.538,240236.75,2024-02-24,Sa
250480.727,247960.84,2024-02-25,Su
273896.773,297798.94,2024-02-26,Mo
273665.707,268445.62,2024-02-27,Tu
276552.811,288469.03,2024-02-28,We
266621.02,273763.47,2024-02-29,Th
255892.825,245458.8,2024-03-01,Fr
206156.757,228092.14,2024-03-02,Sa
213381.668,221089.14,2024-03-03,Su
227799.58,247819.97,2024-03-04,Mo
261200.001,267018.1,2024-03-05,Tu
270183.556,278098.6,2024-03-06,We
300231.891,304930.2,2024-03-07,Th
276131.962,291502.53,2024-03-08,Fr
236713.702,247923.88,2024-03-09,Sa
222447.451,222090.44,2024-03-10,Su
228086.577,253276.67,2024-03-11,Mo
263202.151,262704.7,2024-03-12,Tu
258514.206,258576.6,2024-03-13,We
