y_test,y_pred,date,day_of_week_char
290576.636,306362.9,2023-11-25,Sa
313250.073,331498.6,2023-11-26,Su
338293.901,358935.9,2023-11-27,Mo
377420.877,377461.03,2023-11-28,Tu
395673.261,407785.5,2023-11-29,We
392004.19,406197.47,2023-11-30,Th
379180.487,396136.25,2023-12-01,Fr
366708.24,376926.47,2023-12-02,Sa
370272.783,403474.16,2023-12-03,Su
433817.482,442528.34,2023-12-04,Mo
419237.392,442185.03,2023-12-05,Tu
405861.207,422669.2,2023-12-06,We
396702.119,425628.28,2023-12-07,Th
365010.837,396948.38,2023-12-08,Fr
326781.975,347907.44,2023-12-09,Sa
318931.461,316425.84,2023-12-10,Su
323981.903,330118.0,2023-12-11,Mo
329533.191,326628.28,2023-12-12,Tu
323922.763,341117.9,2023-12-13,We
326937.781,335628.28,2023-12-14,Th
306619.553,344594.3,2023-12-15,Fr
274208.809,291725.0,2023-12-16,Sa
283194.081,289016.9,2023-12-17,Su
310072.445,318219.94,2023-12-18,Mo
302823.456,321429.88,2023-12-19,Tu
301953.574,319128.5,2023-12-20,We
287336.384,305231.0,2023-12-21,Th
288377.652,306675.66,2023-12-22,Fr
276478.893,284068.97,2023-12-23,Sa
237292.998,249400.16,2023-12-24,Su
213031.878,215109.52,2023-12-25,Mo
220299.037,228646.81,2023-12-26,Tu
244351.972,252805.86,2023-12-27,We
245754.337,237122.16,2023-12-28,Th
229965.275,229188.97,2023-12-29,Fr
225938.941,226531.97,2023-12-30,Sa
244595.789,246173.48,2023-12-31,Su
255349.674,267798.06,2024-01-01,Mo
296559.94,276931.0,2024-01-02,Tu
273834.61,278782.44,2024-01-03,We
299354.333,292698.75,2024-01-04,Th
311725.444,305581.12,2024-01-05,Fr
279093.091,303243.34,2024-01-06,Sa
357026.634,350460.34,2024-01-07,Su
475666.565,455597.16,2024-01-08,Mo
500724.043,517317.9,2024-01-09,Tu
491002.924,519255.62,2024-01-10,We
474758.022,487111.47,2024-01-11,Th
427178.007,469691.5,2024-01-12,Fr
364585.664,394319.16,2024-01-13,Sa
363723.657,386521.03,2024-01-14,Su
400515.29,422866.84,2024-01-15,Mo
425198.019,429212.53,2024-01-16,Tu
426455.543,428983.88,2024-01-17,We
409311.994,432328.7,2024-01-18,Th
413869.886,431518.78,2024-01-19,Fr
370963.623,390112.06,2024-01-20,Sa
382681.395,392261.78,2024-01-21,Su
406712.419,399481.84,2024-01-22,Mo
355083.632,394380.97,2024-01-23,Tu
316968.892,331688.94,2024-01-24,We
334392.472,333387.06,2024-01-25,Th
306113.136,323193.5,2024-01-26,Fr
292608.318,301610.9,2024-01-27,Sa
314237.608,314096.2,2024-01-28,Su
375693.801,362079.47,2024-01-29,Mo
374908.697,381382.25,2024-01-30,Tu
373180.647,369354.53,2024-01-31,We
355267.213,367515.0,2024-02-01,Th
308676.266,334731.2,2024-02-02,Fr
255210.764,265144.84,2024-02-03,Sa
253599.105,260639.36,2024-02-04,Su
267112.145,287730.12,2024-02-05,Mo
276911.095,289165.28,2024-02-06,Tu
313731.446,302847.03,2024-02-07,We
318511.931,303462.66,2024-02-08,Th
249770.77,277481.34,2024-02-09,Fr
210919.688,212874.02,2024-02-10,Sa
232651.324,237281.36,2024-02-11,Su
260781.673,282251.06,2024-02-12,Mo
283555.605,289288.2,2024-02-13,Tu
279676.645,279476.34,2024-02-14,We
257527.092,273647.34,2024-02-15,Th
236255.27,239991.1,2024-02-16,Fr
220343.186,226630.83,2024-02-17,Sa
229464.014,235004.66,2024-02-18,Su
265470.303,281181.6,2024-02-19,Mo
265866.359,279546.03,2024-02-20,Tu
263094.466,271043.12,2024-02-21,We
261250.23,264367.38,2024-02-22,Th
258624.102,261854.98,2024-02-23,Fr
231394.538,238948.44,2024-02-24,Sa
250480.727,249996.75,2024-02-25,Su
273896.773,295295.94,2024-02-26,Mo
273665.707,269515.44,2024-02-27,Tu
276552.811,288560.1,2024-02-28,We
266621.02,272518.12,2024-02-29,Th
255892.825,245373.69,2024-03-01,Fr
206156.757,230370.53,2024-03-02,Sa
213381.668,224652.02,2024-03-03,Su
227799.58,249473.78,2024-03-04,Mo
261200.001,265504.1,2024-03-05,Tu
270183.556,277226.1,2024-03-06,We
300231.891,305805.3,2024-03-07,Th
276131.962,293770.28,2024-03-08,Fr
236713.702,248093.19,2024-03-09,Sa
222447.451,225998.19,2024-03-10,Su
228086.577,253836.27,2024-03-11,Mo
263202.151,260039.12,2024-03-12,Tu
258514.206,250356.08,2024-03-13,We
243609.571,254724.94,2024-03-14,Th
198723.383,215262.75,2024-03-15,Fr
185147.491,198384.92,2024-03-16,Sa
217506.219,227771.98,2024-03-17,Su
