y_test,y_pred,date,day_of_week_char
290576.636,307498.62,2023-11-25,Sa
313250.073,333627.25,2023-11-26,Su
338293.901,358236.56,2023-11-27,Mo
377420.877,373655.3,2023-11-28,Tu
395673.261,410971.22,2023-11-29,We
392004.19,409711.25,2023-11-30,Th
379180.487,394794.66,2023-12-01,Fr
366708.24,372084.56,2023-12-02,Sa
370272.783,400007.22,2023-12-03,Su
433817.482,444092.16,2023-12-04,Mo
419237.392,441582.5,2023-12-05,Tu
405861.207,422915.8,2023-12-06,We
396702.119,426067.8,2023-12-07,Th
365010.837,397859.0,2023-12-08,Fr
326781.975,344560.44,2023-12-09,Sa
318931.461,318227.78,2023-12-10,Su
323981.903,321804.75,2023-12-11,Mo
329533.191,327486.53,2023-12-12,Tu
323922.763,338633.06,2023-12-13,We
326937.781,336639.78,2023-12-14,Th
306619.553,344794.25,2023-12-15,Fr
274208.809,293554.94,2023-12-16,Sa
283194.081,285406.12,2023-12-17,Su
310072.445,312934.62,2023-12-18,Mo
302823.456,318758.84,2023-12-19,Tu
301953.574,321001.5,2023-12-20,We
287336.384,305617.0,2023-12-21,Th
288377.652,303663.62,2023-12-22,Fr
276478.893,285875.5,2023-12-23,Sa
237292.998,243275.62,2023-12-24,Su
213031.878,217272.47,2023-12-25,Mo
220299.037,231701.83,2023-12-26,Tu
244351.972,249240.73,2023-12-27,We
245754.337,236191.58,2023-12-28,Th
229965.275,227706.62,2023-12-29,Fr
225938.941,221792.58,2023-12-30,Sa
244595.789,246265.48,2023-12-31,Su
255349.674,266886.75,2024-01-01,Mo
296559.94,282041.3,2024-01-02,Tu
273834.61,277200.7,2024-01-03,We
299354.333,289276.62,2024-01-04,Th
311725.444,303520.56,2024-01-05,Fr
279093.091,306681.88,2024-01-06,Sa
357026.634,356102.7,2024-01-07,Su
475666.565,444696.3,2024-01-08,Mo
500724.043,513217.84,2024-01-09,Tu
491002.924,516382.6,2024-01-10,We
474758.022,492535.75,2024-01-11,Th
427178.007,466214.4,2024-01-12,Fr
364585.664,397524.78,2024-01-13,Sa
363723.657,386119.47,2024-01-14,Su
400515.29,422677.78,2024-01-15,Mo
425198.019,430380.28,2024-01-16,Tu
426455.543,426368.4,2024-01-17,We
409311.994,428889.66,2024-01-18,Th
413869.886,434871.56,2024-01-19,Fr
370963.623,388304.28,2024-01-20,Sa
382681.395,395479.25,2024-01-21,Su
406712.419,402283.75,2024-01-22,Mo
355083.632,390855.66,2024-01-23,Tu
316968.892,329457.2,2024-01-24,We
334392.472,336971.03,2024-01-25,Th
306113.136,321566.97,2024-01-26,Fr
292608.318,302578.9,2024-01-27,Sa
314237.608,316204.9,2024-01-28,Su
375693.801,360001.1,2024-01-29,Mo
374908.697,378273.12,2024-01-30,Tu
373180.647,368384.34,2024-01-31,We
355267.213,363860.84,2024-02-01,Th
308676.266,332906.44,2024-02-02,Fr
255210.764,262076.73,2024-02-03,Sa
253599.105,262370.75,2024-02-04,Su
267112.145,291468.47,2024-02-05,Mo
276911.095,286661.94,2024-02-06,Tu
313731.446,301327.25,2024-02-07,We
318511.931,305421.25,2024-02-08,Th
249770.77,276888.03,2024-02-09,Fr
210919.688,211770.75,2024-02-10,Sa
232651.324,241232.28,2024-02-11,Su
260781.673,278146.12,2024-02-12,Mo
283555.605,288463.3,2024-02-13,Tu
279676.645,276666.5,2024-02-14,We
257527.092,270341.47,2024-02-15,Th
236255.27,240871.66,2024-02-16,Fr
220343.186,226086.47,2024-02-17,Sa
229464.014,231586.98,2024-02-18,Su
265470.303,283958.66,2024-02-19,Mo
265866.359,277400.5,2024-02-20,Tu
263094.466,272904.22,2024-02-21,We
261250.23,265991.62,2024-02-22,Th
258624.102,259995.39,2024-02-23,Fr
231394.538,238444.55,2024-02-24,Sa
250480.727,250573.78,2024-02-25,Su
273896.773,298396.0,2024-02-26,Mo
273665.707,268689.78,2024-02-27,Tu
276552.811,290658.47,2024-02-28,We
266621.02,271621.0,2024-02-29,Th
255892.825,246819.88,2024-03-01,Fr
206156.757,231050.9,2024-03-02,Sa
213381.668,223100.17,2024-03-03,Su
227799.58,249483.66,2024-03-04,Mo
261200.001,265585.16,2024-03-05,Tu
270183.556,276812.84,2024-03-06,We
300231.891,309902.66,2024-03-07,Th
276131.962,291018.0,2024-03-08,Fr
236713.702,242745.64,2024-03-09,Sa
222447.451,222349.88,2024-03-10,Su
228086.577,247834.81,2024-03-11,Mo
263202.151,262855.1,2024-03-12,Tu
258514.206,252550.39,2024-03-13,We
243609.571,253525.7,2024-03-14,Th
198723.383,214475.95,2024-03-15,Fr
185147.491,198072.92,2024-03-16,Sa
217506.219,230584.84,2024-03-17,Su
293378.765,274262.2,2024-03-18,Mo
288283.334,316772.75,2024-03-19,Tu
267849.385,281222.0,2024-03-20,We
228557.891,246821.44,2024-03-21,Th
211967.929,217018.22,2024-03-22,Fr
191975.085,208801.34,2024-03-23,Sa
227040.032,238710.94,2024-03-24,Su
278478.032,271949.66,2024-03-25,Mo
232768.751,250059.0,2024-03-26,Tu
213601.159,216563.72,2024-03-27,We
203537.495,236446.33,2024-03-28,Th
160085.53,170890.25,2024-03-29,Fr
127506.085,126815.18,2024-03-30,Sa
122344.968,129067.414,2024-03-31,Su
142687.252,142975.75,2024-04-01,Mo
187597.198,168611.44,2024-04-02,Tu
195313.963,189847.44,2024-04-03,We
175038.406,192227.17,2024-04-04,Th
145212.257,155097.94,2024-04-05,Fr
107138.776,114470.586,2024-04-06,Sa
110431.913,102538.43,2024-04-07,Su
131672.831,134837.5,2024-04-08,Mo
117185.662,131840.19,2024-04-09,Tu
158517.396,155743.64,2024-04-10,We
153348.407,150021.55,2024-04-11,Th
133688.874,138397.97,2024-04-12,Fr
98784.2,102064.62,2024-04-13,Sa
112129.441,107412.945,2024-04-14,Su
150107.542,152096.06,2024-04-15,Mo
189826.205,191528.83,2024-04-16,Tu
214472.916,231131.33,2024-04-17,We
224500.123,233056.11,2024-04-18,Th
213941.04,225608.27,2024-04-19,Fr
204001.372,226867.4,2024-04-20,Sa
223211.407,231417.22,2024-04-21,Su
275791.64,272806.66,2024-04-22,Mo
265744.265,280443.78,2024-04-23,Tu
264176.26,286060.25,2024-04-24,We
250342.148,275264.2,2024-04-25,Th
202236.756,219775.92,2024-04-26,Fr
133918.293,153400.8,2024-04-27,Sa
124356.255,124838.67,2024-04-28,Su
139134.675,142653.83,2024-04-29,Mo
119816.814,137965.06,2024-04-30,Tu
102063.332,117634.57,2024-05-01,We
110804.644,113073.9,2024-05-02,Th
113309.657,115485.086,2024-05-03,Fr
93828.262,91905.19,2024-05-04,Sa
99076.675,99190.17,2024-05-05,Su
124237.642,130948.73,2024-05-06,Mo
146852.905,143701.9,2024-05-07,Tu
138242.389,148459.66,2024-05-08,We
131993.284,140309.88,2024-05-09,Th
121966.047,123327.016,2024-05-10,Fr
93746.348,98767.49,2024-05-11,Sa
98565.05,98582.93,2024-05-12,Su
113825.729,128091.03,2024-05-13,Mo
112015.691,121645.83,2024-05-14,Tu
111800.78,125293.98,2024-05-15,We
113071.323,123779.016,2024-05-16,Th
117340.263,113581.82,2024-05-17,Fr
109125.025,89661.74,2024-05-18,Sa
108801.553,107750.68,2024-05-19,Su
123645.728,135311.47,2024-05-20,Mo
117280.355,132449.98,2024-05-21,Tu
123469.265,127488.42,2024-05-22,We
126777.246,123635.734,2024-05-23,Th
119594.556,119136.08,2024-05-24,Fr
99431.846,89708.516,2024-05-25,Sa
92708.87,100256.414,2024-05-26,Su
118396.351,127918.234,2024-05-27,Mo
125404.803,129455.79,2024-05-28,Tu
120239.469,127503.19,2024-05-29,We
119139.934,124759.125,2024-05-30,Th
115611.1,113256.51,2024-05-31,Fr
86847.16,91844.37,2024-06-01,Sa
98704.742,92274.55,2024-06-02,Su
139540.944,132463.73,2024-06-03,Mo
132560.089,144855.28,2024-06-04,Tu
116855.669,126324.51,2024-06-05,We
113428.917,122635.69,2024-06-06,Th
112925.131,110795.81,2024-06-07,Fr
93450.719,86754.02,2024-06-08,Sa
93256.278,96289.04,2024-06-09,Su
118488.124,134166.95,2024-06-10,Mo
111748.63,128169.92,2024-06-11,Tu
126753.882,130610.336,2024-06-12,We
136650.496,129197.97,2024-06-13,Th
109008.315,124425.32,2024-06-14,Fr
81724.528,85849.56,2024-06-15,Sa
88978.141,90867.26,2024-06-16,Su
114266.034,120366.39,2024-06-17,Mo
110437.104,123386.01,2024-06-18,Tu
112937.847,124548.29,2024-06-19,We
131630.597,120822.125,2024-06-20,Th
92019.857,114972.53,2024-06-21,Fr
77848.093,83280.81,2024-06-22,Sa
84753.014,85243.85,2024-06-23,Su
115879.694,107099.35,2024-06-24,Mo
112034.917,122556.34,2024-06-25,Tu
119143.805,122122.47,2024-06-26,We
113745.177,122104.836,2024-06-27,Th
101510.761,108292.73,2024-06-28,Fr
75132.984,80751.23,2024-06-29,Sa
81288.134,87955.53,2024-06-30,Su
97766.326,106132.44,2024-07-01,Mo
101328.35,111506.84,2024-07-02,Tu
102237.468,113802.01,2024-07-03,We
95866.106,109106.75,2024-07-04,Th
79615.235,87413.01,2024-07-05,Fr
71512.45,71121.78,2024-07-06,Sa
80608.186,83046.52,2024-07-07,Su
96269.644,104893.04,2024-07-08,Mo
97697.745,109268.0,2024-07-09,Tu
95586.513,108289.18,2024-07-10,We
95575.734,109189.96,2024-07-11,Th
88757.619,100412.1,2024-07-12,Fr
76369.035,79016.61,2024-07-13,Sa
82000.695,83097.836,2024-07-14,Su
109643.467,110314.734,2024-07-15,Mo
124170.884,116685.95,2024-07-16,Tu
117488.098,126530.87,2024-07-17,We
96311.666,120463.71,2024-07-18,Th
88583.072,101592.445,2024-07-19,Fr
74126.308,75739.78,2024-07-20,Sa
78516.27,80343.3,2024-07-21,Su
106489.888,110179.63,2024-07-22,Mo
113906.0,109692.11,2024-07-23,Tu
109191.423,120400.516,2024-07-24,We
94105.507,118420.89,2024-07-25,Th
95837.649,97413.71,2024-07-26,Fr
79306.664,75379.4,2024-07-27,Sa
77672.249,83698.45,2024-07-28,Su
104969.026,107294.58,2024-07-29,Mo
110170.705,103095.81,2024-07-30,Tu
99540.566,109534.57,2024-07-31,We
100790.554,108286.92,2024-08-01,Th
95520.565,99744.664,2024-08-02,Fr
77918.452,75924.66,2024-08-03,Sa
78304.059,80561.625,2024-08-04,Su
105813.391,106914.73,2024-08-05,Mo
112236.633,106337.98,2024-08-06,Tu
102524.38,114673.86,2024-08-07,We
106855.352,112698.766,2024-08-08,Th
87765.472,99002.05,2024-08-09,Fr
74627.042,74873.35,2024-08-10,Sa
80984.988,82017.97,2024-08-11,Su
107568.69,108936.88,2024-08-12,Mo
121564.035,111813.86,2024-08-13,Tu
109074.147,124856.56,2024-08-14,We
102495.016,117758.69,2024-08-15,Th
96396.254,101465.91,2024-08-16,Fr
77593.401,78417.945,2024-08-17,Sa
76226.527,85500.17,2024-08-18,Su
107194.368,107551.49,2024-08-19,Mo
105880.993,108780.24,2024-08-20,Tu
100561.351,115284.69,2024-08-21,We
95764.556,113794.11,2024-08-22,Th
90261.581,98084.0,2024-08-23,Fr
72680.273,77436.28,2024-08-24,Sa
86686.223,85562.36,2024-08-25,Su
123193.667,118191.375,2024-08-26,Mo
118007.556,123007.625,2024-08-27,Tu
