y_test,y_pred,date,day_of_week_char
290576.636,308705.8,2023-11-25,Sa
313250.073,332359.1,2023-11-26,Su
338293.901,359424.22,2023-11-27,Mo
377420.877,378896.44,2023-11-28,Tu
395673.261,409622.7,2023-11-29,We
392004.19,408107.0,2023-11-30,Th
379180.487,397269.84,2023-12-01,Fr
366708.24,376890.34,2023-12-02,Sa
370272.783,405574.34,2023-12-03,Su
433817.482,444246.62,2023-12-04,Mo
419237.392,445123.1,2023-12-05,Tu
405861.207,422047.03,2023-12-06,We
396702.119,424804.78,2023-12-07,Th
365010.837,398329.0,2023-12-08,Fr
326781.975,348101.22,2023-12-09,Sa
318931.461,316952.3,2023-12-10,Su
323981.903,329315.56,2023-12-11,Mo
329533.191,327289.16,2023-12-12,Tu
323922.763,342159.66,2023-12-13,We
326937.781,333854.88,2023-12-14,Th
306619.553,341514.28,2023-12-15,Fr
274208.809,292404.34,2023-12-16,Sa
283194.081,289711.53,2023-12-17,Su
310072.445,317958.2,2023-12-18,Mo
302823.456,320603.62,2023-12-19,Tu
301953.574,317909.28,2023-12-20,We
287336.384,301987.2,2023-12-21,Th
288377.652,302131.16,2023-12-22,Fr
276478.893,286369.1,2023-12-23,Sa
237292.998,249234.03,2023-12-24,Su
213031.878,219166.03,2023-12-25,Mo
220299.037,231832.48,2023-12-26,Tu
244351.972,251873.25,2023-12-27,We
245754.337,238448.1,2023-12-28,Th
229965.275,232080.23,2023-12-29,Fr
225938.941,223879.34,2023-12-30,Sa
244595.789,248705.12,2023-12-31,Su
255349.674,271862.4,2024-01-01,Mo
296559.94,280651.6,2024-01-02,Tu
273834.61,279275.38,2024-01-03,We
299354.333,289948.4,2024-01-04,Th
311725.444,302250.0,2024-01-05,Fr
279093.091,304451.53,2024-01-06,Sa
357026.634,351533.88,2024-01-07,Su
475666.565,452112.78,2024-01-08,Mo
500724.043,518043.22,2024-01-09,Tu
491002.924,517208.47,2024-01-10,We
474758.022,488813.44,2024-01-11,Th
427178.007,470089.94,2024-01-12,Fr
364585.664,395307.25,2024-01-13,Sa
363723.657,388232.97,2024-01-14,Su
400515.29,423473.5,2024-01-15,Mo
425198.019,429449.06,2024-01-16,Tu
426455.543,427791.7,2024-01-17,We
409311.994,432086.78,2024-01-18,Th
413869.886,434261.38,2024-01-19,Fr
370963.623,394015.4,2024-01-20,Sa
382681.395,395128.34,2024-01-21,Su
406712.419,403408.38,2024-01-22,Mo
355083.632,389923.03,2024-01-23,Tu
316968.892,330597.75,2024-01-24,We
334392.472,335205.72,2024-01-25,Th
306113.136,322166.25,2024-01-26,Fr
292608.318,300434.7,2024-01-27,Sa
314237.608,316424.6,2024-01-28,Su
375693.801,361384.06,2024-01-29,Mo
374908.697,380134.3,2024-01-30,Tu
373180.647,368578.5,2024-01-31,We
355267.213,366073.12,2024-02-01,Th
308676.266,333888.72,2024-02-02,Fr
255210.764,264360.78,2024-02-03,Sa
253599.105,261012.47,2024-02-04,Su
267112.145,288582.6,2024-02-05,Mo
276911.095,289948.03,2024-02-06,Tu
313731.446,305088.25,2024-02-07,We
318511.931,303624.72,2024-02-08,Th
249770.77,280269.5,2024-02-09,Fr
210919.688,215610.95,2024-02-10,Sa
232651.324,238482.48,2024-02-11,Su
260781.673,281172.28,2024-02-12,Mo
283555.605,291822.34,2024-02-13,Tu
279676.645,278145.84,2024-02-14,We
257527.092,270090.28,2024-02-15,Th
236255.27,241415.27,2024-02-16,Fr
220343.186,229831.95,2024-02-17,Sa
229464.014,234561.86,2024-02-18,Su
265470.303,279526.44,2024-02-19,Mo
265866.359,280166.16,2024-02-20,Tu
263094.466,273224.7,2024-02-21,We
261250.23,262269.16,2024-02-22,Th
258624.102,261222.58,2024-02-23,Fr
231394.538,241323.16,2024-02-24,Sa
250480.727,251802.73,2024-02-25,Su
273896.773,293851.03,2024-02-26,Mo
273665.707,270064.62,2024-02-27,Tu
276552.811,291140.62,2024-02-28,We
266621.02,271984.44,2024-02-29,Th
255892.825,244638.66,2024-03-01,Fr
206156.757,230540.61,2024-03-02,Sa
213381.668,225942.69,2024-03-03,Su
227799.58,246728.7,2024-03-04,Mo
261200.001,267291.47,2024-03-05,Tu
270183.556,277392.1,2024-03-06,We
300231.891,305558.7,2024-03-07,Th
276131.962,289750.44,2024-03-08,Fr
236713.702,247653.66,2024-03-09,Sa
222447.451,227746.42,2024-03-10,Su
228086.577,251377.7,2024-03-11,Mo
263202.151,261718.48,2024-03-12,Tu
