y_test,y_pred,date,day_of_week_char
108801.553,108418.336,2024-05-19,Su
123645.728,134199.62,2024-05-20,Mo
117280.355,130837.29,2024-05-21,Tu
123469.265,128553.11,2024-05-22,We
126777.246,123633.64,2024-05-23,Th
119594.556,118585.16,2024-05-24,Fr
99431.846,89745.02,2024-05-25,Sa
92708.87,99439.34,2024-05-26,Su
118396.351,126579.555,2024-05-27,Mo
125404.803,131181.73,2024-05-28,Tu
120239.469,127639.055,2024-05-29,We
119139.934,126146.67,2024-05-30,Th
115611.1,113972.76,2024-05-31,Fr
86847.16,91725.81,2024-06-01,Sa
98704.742,91896.51,2024-06-02,Su
139540.944,134654.12,2024-06-03,Mo
132560.089,145750.33,2024-06-04,Tu
116855.669,127278.586,2024-06-05,We
113428.917,124773.086,2024-06-06,Th
112925.131,110409.57,2024-06-07,Fr
93450.719,85753.12,2024-06-08,Sa
93256.278,97477.83,2024-06-09,Su
118488.124,133950.7,2024-06-10,Mo
111748.63,128493.055,2024-06-11,Tu
126753.882,129689.67,2024-06-12,We
136650.496,128410.29,2024-06-13,Th
109008.315,121951.6,2024-06-14,Fr
81724.528,84913.336,2024-06-15,Sa
88978.141,89976.13,2024-06-16,Su
114266.034,122164.17,2024-06-17,Mo
110437.104,122802.17,2024-06-18,Tu
112937.847,124812.195,2024-06-19,We
131630.597,123073.15,2024-06-20,Th
92019.857,115683.4,2024-06-21,Fr
77848.093,82206.74,2024-06-22,Sa
84753.014,84722.33,2024-06-23,Su
115879.694,107104.96,2024-06-24,Mo
112034.917,122080.7,2024-06-25,Tu
119143.805,122347.6,2024-06-26,We
113745.177,124541.76,2024-06-27,Th
101510.761,109829.17,2024-06-28,Fr
75132.984,82842.64,2024-06-29,Sa
81288.134,89196.555,2024-06-30,Su
97766.326,104479.78,2024-07-01,Mo
101328.35,113464.96,2024-07-02,Tu
102237.468,117257.984,2024-07-03,We
95866.106,110959.77,2024-07-04,Th
79615.235,87438.69,2024-07-05,Fr
71512.45,68346.414,2024-07-06,Sa
80608.186,84045.8,2024-07-07,Su
96269.644,104324.766,2024-07-08,Mo
97697.745,114245.65,2024-07-09,Tu
95586.513,109322.55,2024-07-10,We
95575.734,111220.64,2024-07-11,Th
88757.619,99543.14,2024-07-12,Fr
76369.035,75329.836,2024-07-13,Sa
82000.695,81673.484,2024-07-14,Su
109643.467,114621.35,2024-07-15,Mo
124170.884,119104.25,2024-07-16,Tu
117488.098,126152.55,2024-07-17,We
96311.666,121948.78,2024-07-18,Th
88583.072,100069.305,2024-07-19,Fr
74126.308,72845.664,2024-07-20,Sa
78516.27,83743.77,2024-07-21,Su
106489.888,109733.07,2024-07-22,Mo
113906.0,111776.2,2024-07-23,Tu
109191.423,119685.74,2024-07-24,We
94105.507,120106.94,2024-07-25,Th
95837.649,96677.17,2024-07-26,Fr
79306.664,74696.34,2024-07-27,Sa
77672.249,82976.94,2024-07-28,Su
104969.026,105554.695,2024-07-29,Mo
110170.705,103431.36,2024-07-30,Tu
99540.566,109804.555,2024-07-31,We
100790.554,108093.52,2024-08-01,Th
95520.565,99904.22,2024-08-02,Fr
77918.452,75971.98,2024-08-03,Sa
78304.059,81185.96,2024-08-04,Su
105813.391,107231.59,2024-08-05,Mo
112236.633,105437.83,2024-08-06,Tu
102524.38,113698.21,2024-08-07,We
106855.352,111082.43,2024-08-08,Th
87765.472,98419.414,2024-08-09,Fr
74627.042,72100.87,2024-08-10,Sa
80984.988,82520.41,2024-08-11,Su
107568.69,109728.68,2024-08-12,Mo
121564.035,110429.03,2024-08-13,Tu
109074.147,123566.18,2024-08-14,We
102495.016,119331.39,2024-08-15,Th
96396.254,100522.06,2024-08-16,Fr
77593.401,78764.96,2024-08-17,Sa
76226.527,86193.164,2024-08-18,Su
107194.368,106519.98,2024-08-19,Mo
105880.993,107752.21,2024-08-20,Tu
100561.351,113006.36,2024-08-21,We
95764.556,113782.18,2024-08-22,Th
90261.581,97417.67,2024-08-23,Fr
72680.273,77541.234,2024-08-24,Sa
86686.223,85356.11,2024-08-25,Su
123193.667,120009.14,2024-08-26,Mo
118007.556,122290.72,2024-08-27,Tu
115874.334,125056.58,2024-08-28,We
127384.813,121187.25,2024-08-29,Th
107292.573,113870.01,2024-08-30,Fr
86689.957,86654.6,2024-08-31,Sa
85494.766,91796.36,2024-09-01,Su
117422.765,120121.62,2024-09-02,Mo
125749.499,121090.19,2024-09-03,Tu
120643.793,128389.44,2024-09-04,We
100635.943,121682.29,2024-09-05,Th
105889.875,104472.48,2024-09-06,Fr
87622.445,83074.88,2024-09-07,Sa
91291.576,92521.74,2024-09-08,Su
127876.935,144848.7,2024-09-09,Mo
108179.99,128037.08,2024-09-10,Tu
107425.449,128168.42,2024-09-11,We
127116.066,136969.97,2024-09-12,Th
127498.018,130957.97,2024-09-13,Fr
117662.835,108854.07,2024-09-14,Sa
129232.106,125223.52,2024-09-15,Su
164316.251,155041.42,2024-09-16,Mo
142838.976,160669.05,2024-09-17,Tu
127658.071,141545.27,2024-09-18,We
135875.566,131176.52,2024-09-19,Th
120128.282,129490.72,2024-09-20,Fr
101550.969,100120.66,2024-09-21,Sa
113383.346,108593.6,2024-09-22,Su
139459.798,141199.64,2024-09-23,Mo
133318.063,146828.5,2024-09-24,Tu
125767.735,133163.9,2024-09-25,We
127402.512,129363.336,2024-09-26,Th
134220.993,118156.086,2024-09-27,Fr
120162.178,127018.79,2024-09-28,Sa
141363.482,149215.45,2024-09-29,Su
175831.817,192742.89,2024-09-30,Mo
186798.529,190206.72,2024-10-01,Tu
203017.585,200047.02,2024-10-02,We
201416.8,205527.52,2024-10-03,Th
207305.396,211679.02,2024-10-04,Fr
171522.449,195045.47,2024-10-05,Sa
177729.768,195945.69,2024-10-06,Su
203991.034,204982.03,2024-10-07,Mo
192372.835,190136.0,2024-10-08,Tu
177566.651,184988.27,2024-10-09,We
165295.302,185936.25,2024-10-10,Th
182627.003,197402.72,2024-10-11,Fr
166971.14,176014.31,2024-10-12,Sa
179667.193,185245.28,2024-10-13,Su
222993.784,230245.1,2024-10-14,Mo
228254.902,240179.14,2024-10-15,Tu
215828.374,233355.44,2024-10-16,We
207559.309,217742.75,2024-10-17,Th
185717.627,197699.66,2024-10-18,Fr
167041.234,172868.19,2024-10-19,Sa
178825.221,181199.44,2024-10-20,Su
216222.622,217810.14,2024-10-21,Mo
221348.341,221010.45,2024-10-22,Tu
226716.312,240782.44,2024-10-23,We
216918.574,217678.77,2024-10-24,Th
203137.063,215805.98,2024-10-25,Fr
171769.017,179764.98,2024-10-26,Sa
165290.6,175697.34,2024-10-27,Su
184101.007,199901.84,2024-10-28,Mo
216530.88,197342.48,2024-10-29,Tu
218012.723,223572.6,2024-10-30,We
200640.543,235869.17,2024-10-31,Th
201118.457,203521.36,2024-11-01,Fr
213025.612,208088.98,2024-11-02,Sa
237447.857,235044.64,2024-11-03,Su
302801.993,291976.8,2024-11-04,Mo
304626.73,320434.72,2024-11-05,Tu
313316.693,310133.06,2024-11-06,We
304297.195,317310.6,2024-11-07,Th
296577.739,301578.97,2024-11-08,Fr
267007.647,269713.4,2024-11-09,Sa
297896.826,307210.78,2024-11-10,Su
359013.03,370178.62,2024-11-11,Mo
379653.07,367706.56,2024-11-12,Tu
369510.06,376918.28,2024-11-13,We
347298.446,354016.4,2024-11-14,Th
307179.265,335572.78,2024-11-15,Fr
255629.284,284025.8,2024-11-16,Sa
293519.917,276057.06,2024-11-17,Su
339814.73,349883.34,2024-11-18,Mo
321157.711,325592.28,2024-11-19,Tu
352139.516,354647.66,2024-11-20,We
368178.297,371166.72,2024-11-21,Th
365830.393,380115.66,2024-11-22,Fr
314902.775,349656.06,2024-11-23,Sa
315342.541,306377.22,2024-11-24,Su
334883.775,355348.72,2024-11-25,Mo
