y_test,y_pred,date,day_of_week_char
290576.636,311933.6,2023-11-25,Sa
313250.073,335919.7,2023-11-26,Su
338293.901,359569.84,2023-11-27,Mo
377420.877,386381.4,2023-11-28,Tu
395673.261,411546.5,2023-11-29,We
392004.19,402338.97,2023-11-30,Th
379180.487,398221.72,2023-12-01,Fr
366708.24,374783.03,2023-12-02,Sa
370272.783,406179.0,2023-12-03,Su
433817.482,443378.4,2023-12-04,Mo
419237.392,440000.16,2023-12-05,Tu
405861.207,419351.47,2023-12-06,We
396702.119,419891.62,2023-12-07,Th
365010.837,396333.56,2023-12-08,Fr
326781.975,344750.06,2023-12-09,Sa
318931.461,313161.2,2023-12-10,Su
323981.903,331722.44,2023-12-11,Mo
329533.191,323220.06,2023-12-12,Tu
323922.763,337953.62,2023-12-13,We
326937.781,335617.5,2023-12-14,Th
306619.553,343206.97,2023-12-15,Fr
274208.809,285640.47,2023-12-16,Sa
283194.081,287452.84,2023-12-17,Su
310072.445,327460.28,2023-12-18,Mo
302823.456,312107.4,2023-12-19,Tu
301953.574,312111.2,2023-12-20,We
287336.384,301465.38,2023-12-21,Th
288377.652,299389.3,2023-12-22,Fr
276478.893,276327.75,2023-12-23,Sa
237292.998,242681.33,2023-12-24,Su
213031.878,220243.6,2023-12-25,Mo
220299.037,231407.75,2023-12-26,Tu
244351.972,249630.84,2023-12-27,We
245754.337,241482.33,2023-12-28,Th
229965.275,226845.39,2023-12-29,Fr
225938.941,220640.52,2023-12-30,Sa
244595.789,247455.6,2023-12-31,Su
255349.674,275596.5,2024-01-01,Mo
296559.94,286044.3,2024-01-02,Tu
273834.61,271476.38,2024-01-03,We
299354.333,288307.75,2024-01-04,Th
311725.444,303806.38,2024-01-05,Fr
279093.091,303393.2,2024-01-06,Sa
357026.634,361140.56,2024-01-07,Su
475666.565,454146.6,2024-01-08,Mo
500724.043,519780.06,2024-01-09,Tu
491002.924,510736.94,2024-01-10,We
474758.022,486584.78,2024-01-11,Th
427178.007,470119.3,2024-01-12,Fr
364585.664,389110.47,2024-01-13,Sa
363723.657,386002.22,2024-01-14,Su
400515.29,418114.44,2024-01-15,Mo
425198.019,427978.47,2024-01-16,Tu
426455.543,429183.72,2024-01-17,We
409311.994,431247.62,2024-01-18,Th
413869.886,434226.44,2024-01-19,Fr
370963.623,384828.3,2024-01-20,Sa
382681.395,392641.56,2024-01-21,Su
406712.419,404658.28,2024-01-22,Mo
355083.632,393794.97,2024-01-23,Tu
316968.892,331163.9,2024-01-24,We
334392.472,336868.56,2024-01-25,Th
306113.136,321429.66,2024-01-26,Fr
292608.318,301457.06,2024-01-27,Sa
314237.608,315150.4,2024-01-28,Su
375693.801,360864.34,2024-01-29,Mo
374908.697,381596.4,2024-01-30,Tu
373180.647,373112.75,2024-01-31,We
355267.213,368079.8,2024-02-01,Th
308676.266,333291.1,2024-02-02,Fr
255210.764,261705.88,2024-02-03,Sa
253599.105,261160.58,2024-02-04,Su
267112.145,286949.7,2024-02-05,Mo
276911.095,287881.62,2024-02-06,Tu
313731.446,303853.6,2024-02-07,We
318511.931,306185.0,2024-02-08,Th
249770.77,278480.47,2024-02-09,Fr
210919.688,213047.3,2024-02-10,Sa
232651.324,238135.48,2024-02-11,Su
260781.673,284791.78,2024-02-12,Mo
283555.605,283024.66,2024-02-13,Tu
279676.645,281804.12,2024-02-14,We
257527.092,268083.84,2024-02-15,Th
236255.27,238951.89,2024-02-16,Fr
220343.186,227623.12,2024-02-17,Sa
229464.014,231545.48,2024-02-18,Su
265470.303,279807.53,2024-02-19,Mo
265866.359,275758.03,2024-02-20,Tu
263094.466,270368.75,2024-02-21,We
261250.23,266243.62,2024-02-22,Th
258624.102,262216.12,2024-02-23,Fr
231394.538,234577.58,2024-02-24,Sa
250480.727,250251.38,2024-02-25,Su
273896.773,302081.84,2024-02-26,Mo
273665.707,271745.06,2024-02-27,Tu
276552.811,291223.88,2024-02-28,We
266621.02,273591.2,2024-02-29,Th
255892.825,248451.81,2024-03-01,Fr
206156.757,233805.58,2024-03-02,Sa
213381.668,227799.92,2024-03-03,Su
227799.58,256458.61,2024-03-04,Mo
261200.001,268542.94,2024-03-05,Tu
270183.556,273568.03,2024-03-06,We
300231.891,305554.3,2024-03-07,Th
276131.962,289899.84,2024-03-08,Fr
236713.702,247722.5,2024-03-09,Sa
222447.451,226423.12,2024-03-10,Su
228086.577,263441.78,2024-03-11,Mo
263202.151,261370.33,2024-03-12,Tu
258514.206,254739.3,2024-03-13,We
243609.571,255695.2,2024-03-14,Th
198723.383,214283.17,2024-03-15,Fr
185147.491,199317.03,2024-03-16,Sa
217506.219,226954.69,2024-03-17,Su
293378.765,282410.2,2024-03-18,Mo
288283.334,316630.1,2024-03-19,Tu
267849.385,275722.75,2024-03-20,We
228557.891,248243.3,2024-03-21,Th
211967.929,215891.75,2024-03-22,Fr
191975.085,204905.08,2024-03-23,Sa
227040.032,232892.39,2024-03-24,Su
278478.032,281250.78,2024-03-25,Mo
232768.751,242478.44,2024-03-26,Tu
213601.159,211810.22,2024-03-27,We
203537.495,241289.23,2024-03-28,Th
160085.53,166827.95,2024-03-29,Fr
127506.085,118109.38,2024-03-30,Sa
122344.968,126433.234,2024-03-31,Su
142687.252,139229.78,2024-04-01,Mo
187597.198,166151.31,2024-04-02,Tu
195313.963,190255.95,2024-04-03,We
175038.406,190956.53,2024-04-04,Th
145212.257,154066.72,2024-04-05,Fr
107138.776,112517.74,2024-04-06,Sa
110431.913,99668.85,2024-04-07,Su
131672.831,135425.73,2024-04-08,Mo
117185.662,134492.77,2024-04-09,Tu
158517.396,150429.6,2024-04-10,We
153348.407,143494.06,2024-04-11,Th
133688.874,137923.12,2024-04-12,Fr
98784.2,101886.61,2024-04-13,Sa
112129.441,108194.23,2024-04-14,Su
150107.542,154160.33,2024-04-15,Mo
189826.205,185616.75,2024-04-16,Tu
214472.916,231549.67,2024-04-17,We
224500.123,233478.94,2024-04-18,Th
213941.04,233853.19,2024-04-19,Fr
204001.372,227535.58,2024-04-20,Sa
223211.407,230050.0,2024-04-21,Su
275791.64,283603.88,2024-04-22,Mo
265744.265,281112.6,2024-04-23,Tu
264176.26,285165.56,2024-04-24,We
250342.148,271466.8,2024-04-25,Th
202236.756,219582.69,2024-04-26,Fr
133918.293,157174.95,2024-04-27,Sa
124356.255,124592.79,2024-04-28,Su
139134.675,139566.03,2024-04-29,Mo
119816.814,141441.88,2024-04-30,Tu
102063.332,118225.01,2024-05-01,We
110804.644,115371.78,2024-05-02,Th
113309.657,112356.24,2024-05-03,Fr
93828.262,90992.9,2024-05-04,Sa
99076.675,98607.58,2024-05-05,Su
124237.642,132075.66,2024-05-06,Mo
146852.905,142137.08,2024-05-07,Tu
138242.389,145306.75,2024-05-08,We
131993.284,141342.73,2024-05-09,Th
121966.047,123418.01,2024-05-10,Fr
93746.348,97531.73,2024-05-11,Sa
98565.05,100613.86,2024-05-12,Su
113825.729,132900.0,2024-05-13,Mo
112015.691,119350.445,2024-05-14,Tu
111800.78,121049.94,2024-05-15,We
113071.323,122981.27,2024-05-16,Th
117340.263,114319.68,2024-05-17,Fr
109125.025,91410.84,2024-05-18,Sa
108801.553,107315.195,2024-05-19,Su
123645.728,136419.75,2024-05-20,Mo
117280.355,127966.91,2024-05-21,Tu
123469.265,126431.88,2024-05-22,We
126777.246,122573.766,2024-05-23,Th
119594.556,120059.055,2024-05-24,Fr
99431.846,92450.83,2024-05-25,Sa
92708.87,99948.49,2024-05-26,Su
118396.351,127283.3,2024-05-27,Mo
125404.803,130213.4,2024-05-28,Tu
120239.469,124426.68,2024-05-29,We
119139.934,123726.15,2024-05-30,Th
115611.1,113840.83,2024-05-31,Fr
86847.16,92315.46,2024-06-01,Sa
98704.742,89367.47,2024-06-02,Su
139540.944,133216.84,2024-06-03,Mo
132560.089,148278.47,2024-06-04,Tu
116855.669,126853.36,2024-06-05,We
113428.917,121519.44,2024-06-06,Th
112925.131,111572.35,2024-06-07,Fr
93450.719,86241.55,2024-06-08,Sa
93256.278,97865.1,2024-06-09,Su
118488.124,133070.19,2024-06-10,Mo
111748.63,131891.2,2024-06-11,Tu
126753.882,129305.33,2024-06-12,We
136650.496,128612.68,2024-06-13,Th
109008.315,122371.85,2024-06-14,Fr
81724.528,86948.23,2024-06-15,Sa
88978.141,90144.47,2024-06-16,Su
114266.034,124796.9,2024-06-17,Mo
110437.104,121571.164,2024-06-18,Tu
112937.847,122045.445,2024-06-19,We
131630.597,119564.57,2024-06-20,Th
92019.857,114552.25,2024-06-21,Fr
77848.093,80763.48,2024-06-22,Sa
84753.014,85921.0,2024-06-23,Su
115879.694,107358.984,2024-06-24,Mo
112034.917,121376.51,2024-06-25,Tu
119143.805,119454.33,2024-06-26,We
113745.177,121381.77,2024-06-27,Th
101510.761,110224.88,2024-06-28,Fr
75132.984,81591.266,2024-06-29,Sa
81288.134,87107.95,2024-06-30,Su
97766.326,107266.52,2024-07-01,Mo
101328.35,111402.08,2024-07-02,Tu
102237.468,113273.625,2024-07-03,We
95866.106,109727.72,2024-07-04,Th
79615.235,85300.89,2024-07-05,Fr
71512.45,69198.89,2024-07-06,Sa
80608.186,86443.13,2024-07-07,Su
96269.644,105999.27,2024-07-08,Mo
97697.745,110849.82,2024-07-09,Tu
95586.513,108721.72,2024-07-10,We
95575.734,110872.12,2024-07-11,Th
88757.619,99160.086,2024-07-12,Fr
76369.035,76120.03,2024-07-13,Sa
82000.695,83348.625,2024-07-14,Su
109643.467,111344.836,2024-07-15,Mo
124170.884,118879.0,2024-07-16,Tu
117488.098,122021.086,2024-07-17,We
96311.666,119841.64,2024-07-18,Th
88583.072,102121.945,2024-07-19,Fr
74126.308,72664.91,2024-07-20,Sa
78516.27,81876.336,2024-07-21,Su
106489.888,109284.78,2024-07-22,Mo
113906.0,109167.32,2024-07-23,Tu
109191.423,118226.914,2024-07-24,We
94105.507,117356.15,2024-07-25,Th
95837.649,97370.08,2024-07-26,Fr
79306.664,73847.04,2024-07-27,Sa
77672.249,84472.734,2024-07-28,Su
104969.026,106116.305,2024-07-29,Mo
110170.705,105096.02,2024-07-30,Tu
99540.566,110401.29,2024-07-31,We
100790.554,107950.21,2024-08-01,Th
95520.565,97734.734,2024-08-02,Fr
77918.452,74521.39,2024-08-03,Sa
78304.059,81825.3,2024-08-04,Su
105813.391,107062.21,2024-08-05,Mo
112236.633,106376.13,2024-08-06,Tu
102524.38,113222.875,2024-08-07,We
106855.352,111594.44,2024-08-08,Th
87765.472,99132.875,2024-08-09,Fr
74627.042,71870.32,2024-08-10,Sa
80984.988,81643.25,2024-08-11,Su
107568.69,109477.695,2024-08-12,Mo
121564.035,109981.71,2024-08-13,Tu
109074.147,121484.445,2024-08-14,We
102495.016,117679.484,2024-08-15,Th
96396.254,102438.61,2024-08-16,Fr
77593.401,79112.5,2024-08-17,Sa
76226.527,88430.875,2024-08-18,Su
107194.368,106487.44,2024-08-19,Mo
105880.993,108429.37,2024-08-20,Tu
100561.351,112404.19,2024-08-21,We
95764.556,114682.07,2024-08-22,Th
90261.581,100884.29,2024-08-23,Fr
72680.273,78166.19,2024-08-24,Sa
86686.223,88912.59,2024-08-25,Su
123193.667,118526.9,2024-08-26,Mo
118007.556,121214.05,2024-08-27,Tu
115874.334,122422.63,2024-08-28,We
127384.813,118181.99,2024-08-29,Th
107292.573,116296.04,2024-08-30,Fr
86689.957,85584.28,2024-08-31,Sa
85494.766,92249.07,2024-09-01,Su
117422.765,118349.84,2024-09-02,Mo
125749.499,120247.664,2024-09-03,Tu
120643.793,127307.195,2024-09-04,We
100635.943,122409.02,2024-09-05,Th
105889.875,107160.53,2024-09-06,Fr
87622.445,80894.31,2024-09-07,Sa
91291.576,93032.1,2024-09-08,Su
127876.935,140548.62,2024-09-09,Mo
108179.99,127793.625,2024-09-10,Tu
107425.449,124752.11,2024-09-11,We
127116.066,133077.77,2024-09-12,Th
127498.018,134166.8,2024-09-13,Fr
117662.835,114135.48,2024-09-14,Sa
129232.106,128381.234,2024-09-15,Su
