y_test,y_pred,date,day_of_week_char
290576.636,308416.03,2023-11-25,Sa
313250.073,333765.03,2023-11-26,Su
338293.901,362539.9,2023-11-27,Mo
377420.877,382128.0,2023-11-28,Tu
395673.261,410343.9,2023-11-29,We
392004.19,405636.94,2023-11-30,Th
379180.487,398492.5,2023-12-01,Fr
366708.24,372750.3,2023-12-02,Sa
370272.783,412073.94,2023-12-03,Su
433817.482,455354.0,2023-12-04,Mo
419237.392,437436.0,2023-12-05,Tu
405861.207,417281.3,2023-12-06,We
396702.119,419534.66,2023-12-07,Th
365010.837,396293.44,2023-12-08,Fr
326781.975,340184.2,2023-12-09,Sa
318931.461,309589.6,2023-12-10,Su
323981.903,333745.66,2023-12-11,Mo
329533.191,321772.62,2023-12-12,Tu
323922.763,339443.3,2023-12-13,We
326937.781,336002.6,2023-12-14,Th
306619.553,340953.28,2023-12-15,Fr
274208.809,291985.5,2023-12-16,Sa
283194.081,289700.7,2023-12-17,Su
310072.445,327648.78,2023-12-18,Mo
302823.456,315215.53,2023-12-19,Tu
301953.574,316226.66,2023-12-20,We
287336.384,299549.25,2023-12-21,Th
288377.652,299218.47,2023-12-22,Fr
276478.893,273057.97,2023-12-23,Sa
237292.998,243451.06,2023-12-24,Su
213031.878,222996.61,2023-12-25,Mo
220299.037,226957.62,2023-12-26,Tu
244351.972,246364.2,2023-12-27,We
245754.337,240817.61,2023-12-28,Th
229965.275,226001.9,2023-12-29,Fr
225938.941,219729.72,2023-12-30,Sa
244595.789,247297.94,2023-12-31,Su
255349.674,263595.03,2024-01-01,Mo
296559.94,284045.66,2024-01-02,Tu
273834.61,273172.8,2024-01-03,We
299354.333,291794.25,2024-01-04,Th
311725.444,306138.9,2024-01-05,Fr
279093.091,304471.12,2024-01-06,Sa
357026.634,356865.16,2024-01-07,Su
475666.565,450337.84,2024-01-08,Mo
500724.043,517410.2,2024-01-09,Tu
491002.924,513004.72,2024-01-10,We
474758.022,485711.3,2024-01-11,Th
427178.007,470355.6,2024-01-12,Fr
364585.664,390102.03,2024-01-13,Sa
363723.657,389180.97,2024-01-14,Su
400515.29,422366.88,2024-01-15,Mo
425198.019,430371.5,2024-01-16,Tu
426455.543,424268.84,2024-01-17,We
409311.994,432099.25,2024-01-18,Th
413869.886,432748.4,2024-01-19,Fr
370963.623,385247.94,2024-01-20,Sa
382681.395,389820.94,2024-01-21,Su
406712.419,401900.8,2024-01-22,Mo
355083.632,392334.78,2024-01-23,Tu
316968.892,328664.62,2024-01-24,We
334392.472,338881.03,2024-01-25,Th
306113.136,322846.25,2024-01-26,Fr
292608.318,304810.53,2024-01-27,Sa
314237.608,318195.8,2024-01-28,Su
375693.801,360476.9,2024-01-29,Mo
374908.697,381594.25,2024-01-30,Tu
373180.647,371495.94,2024-01-31,We
355267.213,366247.6,2024-02-01,Th
308676.266,335140.4,2024-02-02,Fr
255210.764,261627.28,2024-02-03,Sa
253599.105,260783.47,2024-02-04,Su
267112.145,287708.03,2024-02-05,Mo
276911.095,290506.34,2024-02-06,Tu
313731.446,303284.44,2024-02-07,We
318511.931,303243.16,2024-02-08,Th
249770.77,277518.47,2024-02-09,Fr
210919.688,214835.58,2024-02-10,Sa
232651.324,237692.61,2024-02-11,Su
260781.673,281598.6,2024-02-12,Mo
283555.605,290929.22,2024-02-13,Tu
279676.645,283456.4,2024-02-14,We
257527.092,271259.47,2024-02-15,Th
236255.27,241383.81,2024-02-16,Fr
220343.186,224556.08,2024-02-17,Sa
229464.014,234313.1,2024-02-18,Su
