y_test,y_pred,date,day_of_week_char
290576.636,309359.34,2023-11-25,Sa
313250.073,333508.38,2023-11-26,Su
338293.901,361998.62,2023-11-27,Mo
377420.877,384339.22,2023-11-28,Tu
395673.261,409652.0,2023-11-29,We
392004.19,404392.7,2023-11-30,Th
379180.487,398026.72,2023-12-01,Fr
366708.24,371446.78,2023-12-02,Sa
370272.783,404117.06,2023-12-03,Su
433817.482,444609.75,2023-12-04,Mo
419237.392,437889.56,2023-12-05,Tu
405861.207,419462.06,2023-12-06,We
396702.119,419832.75,2023-12-07,Th
365010.837,395491.75,2023-12-08,Fr
326781.975,339217.3,2023-12-09,Sa
318931.461,314687.6,2023-12-10,Su
323981.903,329060.2,2023-12-11,Mo
329533.191,324190.22,2023-12-12,Tu
323922.763,337271.56,2023-12-13,We
326937.781,339625.1,2023-12-14,Th
306619.553,342718.78,2023-12-15,Fr
274208.809,288791.5,2023-12-16,Sa
283194.081,286924.16,2023-12-17,Su
310072.445,323652.12,2023-12-18,Mo
302823.456,311211.3,2023-12-19,Tu
301953.574,313690.97,2023-12-20,We
287336.384,300262.66,2023-12-21,Th
288377.652,305505.66,2023-12-22,Fr
276478.893,280717.34,2023-12-23,Sa
237292.998,238895.83,2023-12-24,Su
213031.878,216534.33,2023-12-25,Mo
220299.037,225078.92,2023-12-26,Tu
244351.972,245282.92,2023-12-27,We
245754.337,242192.73,2023-12-28,Th
229965.275,228345.8,2023-12-29,Fr
225938.941,223115.84,2023-12-30,Sa
244595.789,248173.2,2023-12-31,Su
255349.674,268716.97,2024-01-01,Mo
296559.94,286584.72,2024-01-02,Tu
273834.61,275490.47,2024-01-03,We
299354.333,290705.4,2024-01-04,Th
311725.444,307062.47,2024-01-05,Fr
279093.091,304533.6,2024-01-06,Sa
357026.634,355189.34,2024-01-07,Su
475666.565,447750.3,2024-01-08,Mo
500724.043,514492.56,2024-01-09,Tu
491002.924,513035.25,2024-01-10,We
474758.022,483728.03,2024-01-11,Th
427178.007,465575.3,2024-01-12,Fr
364585.664,390780.78,2024-01-13,Sa
363723.657,388663.88,2024-01-14,Su
400515.29,418286.66,2024-01-15,Mo
425198.019,426394.75,2024-01-16,Tu
