y_test,y_pred,date,day_of_week_char
195313.963,190541.08,2024-04-03,We
175038.406,193530.17,2024-04-04,Th
145212.257,155564.08,2024-04-05,Fr
107138.776,115836.0,2024-04-06,Sa
110431.913,102004.67,2024-04-07,Su
131672.831,135908.64,2024-04-08,Mo
117185.662,133948.06,2024-04-09,Tu
158517.396,156699.16,2024-04-10,We
153348.407,151848.02,2024-04-11,Th
133688.874,137974.33,2024-04-12,Fr
98784.2,102340.2,2024-04-13,Sa
112129.441,107926.12,2024-04-14,Su
150107.542,154353.92,2024-04-15,Mo
189826.205,190981.5,2024-04-16,Tu
214472.916,232534.64,2024-04-17,We
224500.123,235140.06,2024-04-18,Th
213941.04,229496.56,2024-04-19,Fr
204001.372,227806.52,2024-04-20,Sa
223211.407,230039.64,2024-04-21,Su
275791.64,271616.28,2024-04-22,Mo
265744.265,283080.88,2024-04-23,Tu
264176.26,287605.75,2024-04-24,We
250342.148,275278.62,2024-04-25,Th
202236.756,216206.98,2024-04-26,Fr
133918.293,152837.7,2024-04-27,Sa
124356.255,126089.27,2024-04-28,Su
139134.675,142111.03,2024-04-29,Mo
119816.814,136981.52,2024-04-30,Tu
102063.332,115777.44,2024-05-01,We
110804.644,114054.734,2024-05-02,Th
113309.657,111263.17,2024-05-03,Fr
93828.262,91662.79,2024-05-04,Sa
99076.675,100451.34,2024-05-05,Su
124237.642,130905.03,2024-05-06,Mo
146852.905,146736.62,2024-05-07,Tu
138242.389,148955.05,2024-05-08,We
131993.284,140290.64,2024-05-09,Th
121966.047,122613.99,2024-05-10,Fr
93746.348,99463.2,2024-05-11,Sa
98565.05,100851.75,2024-05-12,Su
113825.729,128157.89,2024-05-13,Mo
112015.691,119949.9,2024-05-14,Tu
111800.78,122865.086,2024-05-15,We
113071.323,124380.81,2024-05-16,Th
117340.263,113544.31,2024-05-17,Fr
109125.025,91420.414,2024-05-18,Sa
108801.553,107228.734,2024-05-19,Su
123645.728,134980.2,2024-05-20,Mo
117280.355,131885.0,2024-05-21,Tu
123469.265,128296.43,2024-05-22,We
126777.246,124525.1,2024-05-23,Th
119594.556,119406.83,2024-05-24,Fr
99431.846,90919.84,2024-05-25,Sa
92708.87,99842.48,2024-05-26,Su
118396.351,126264.516,2024-05-27,Mo
125404.803,130882.28,2024-05-28,Tu
120239.469,126869.51,2024-05-29,We
119139.934,126023.914,2024-05-30,Th
115611.1,113277.805,2024-05-31,Fr
86847.16,93771.484,2024-06-01,Sa
98704.742,92152.84,2024-06-02,Su
139540.944,133775.42,2024-06-03,Mo
132560.089,145640.56,2024-06-04,Tu
116855.669,125450.29,2024-06-05,We
113428.917,123079.39,2024-06-06,Th
112925.131,109356.125,2024-06-07,Fr
93450.719,86256.266,2024-06-08,Sa
93256.278,96544.48,2024-06-09,Su
118488.124,131254.48,2024-06-10,Mo
111748.63,128630.86,2024-06-11,Tu
126753.882,130245.305,2024-06-12,We
136650.496,127819.57,2024-06-13,Th
109008.315,125662.58,2024-06-14,Fr
81724.528,86323.6,2024-06-15,Sa
88978.141,90847.516,2024-06-16,Su
114266.034,121556.625,2024-06-17,Mo
110437.104,122452.125,2024-06-18,Tu
112937.847,125064.73,2024-06-19,We
131630.597,122371.375,2024-06-20,Th
92019.857,116598.75,2024-06-21,Fr
77848.093,83976.164,2024-06-22,Sa
84753.014,84458.71,2024-06-23,Su
115879.694,107479.266,2024-06-24,Mo
112034.917,122044.59,2024-06-25,Tu
119143.805,123513.75,2024-06-26,We
113745.177,122889.64,2024-06-27,Th
101510.761,109166.97,2024-06-28,Fr
75132.984,81096.28,2024-06-29,Sa
81288.134,87566.21,2024-06-30,Su
97766.326,107260.42,2024-07-01,Mo
101328.35,114104.77,2024-07-02,Tu
102237.468,114512.35,2024-07-03,We
95866.106,109585.13,2024-07-04,Th
79615.235,86446.39,2024-07-05,Fr
71512.45,70126.664,2024-07-06,Sa
80608.186,85391.13,2024-07-07,Su
96269.644,103846.4,2024-07-08,Mo
97697.745,112338.16,2024-07-09,Tu
95586.513,109877.33,2024-07-10,We
95575.734,111663.97,2024-07-11,Th
88757.619,100412.195,2024-07-12,Fr
76369.035,77352.484,2024-07-13,Sa
82000.695,81141.53,2024-07-14,Su
109643.467,110276.625,2024-07-15,Mo
124170.884,121436.47,2024-07-16,Tu
117488.098,127310.93,2024-07-17,We
96311.666,121596.42,2024-07-18,Th
88583.072,100273.5,2024-07-19,Fr
74126.308,73438.63,2024-07-20,Sa
78516.27,80838.75,2024-07-21,Su
106489.888,108746.96,2024-07-22,Mo
113906.0,109485.805,2024-07-23,Tu
109191.423,119467.28,2024-07-24,We
94105.507,118751.17,2024-07-25,Th
95837.649,96301.086,2024-07-26,Fr
79306.664,75819.65,2024-07-27,Sa
77672.249,83629.76,2024-07-28,Su
104969.026,107353.16,2024-07-29,Mo
110170.705,106034.27,2024-07-30,Tu
99540.566,109263.36,2024-07-31,We
100790.554,107384.89,2024-08-01,Th
95520.565,99588.29,2024-08-02,Fr
77918.452,75748.17,2024-08-03,Sa
78304.059,81931.555,2024-08-04,Su
105813.391,105842.055,2024-08-05,Mo
112236.633,107577.984,2024-08-06,Tu
102524.38,114035.31,2024-08-07,We
106855.352,111554.11,2024-08-08,Th
87765.472,98142.01,2024-08-09,Fr
74627.042,74840.07,2024-08-10,Sa
80984.988,81262.53,2024-08-11,Su
107568.69,110315.47,2024-08-12,Mo
121564.035,112018.86,2024-08-13,Tu
109074.147,123497.26,2024-08-14,We
102495.016,119203.08,2024-08-15,Th
96396.254,100166.555,2024-08-16,Fr
77593.401,79549.75,2024-08-17,Sa
76226.527,86869.56,2024-08-18,Su
107194.368,108495.74,2024-08-19,Mo
105880.993,110529.84,2024-08-20,Tu
100561.351,112737.516,2024-08-21,We
95764.556,112017.74,2024-08-22,Th
90261.581,99047.93,2024-08-23,Fr
72680.273,77026.72,2024-08-24,Sa
86686.223,89350.35,2024-08-25,Su
123193.667,117471.77,2024-08-26,Mo
118007.556,122253.19,2024-08-27,Tu
115874.334,122059.73,2024-08-28,We
127384.813,120351.984,2024-08-29,Th
107292.573,115082.32,2024-08-30,Fr
86689.957,84851.805,2024-08-31,Sa
85494.766,91995.9,2024-09-01,Su
117422.765,121076.72,2024-09-02,Mo
125749.499,121414.03,2024-09-03,Tu
120643.793,128247.32,2024-09-04,We
100635.943,123756.625,2024-09-05,Th
105889.875,105883.57,2024-09-06,Fr
87622.445,83161.38,2024-09-07,Sa
91291.576,93217.984,2024-09-08,Su
127876.935,143583.98,2024-09-09,Mo
108179.99,127042.95,2024-09-10,Tu
107425.449,126455.92,2024-09-11,We
127116.066,137192.94,2024-09-12,Th
127498.018,130253.79,2024-09-13,Fr
117662.835,111881.664,2024-09-14,Sa
129232.106,125575.34,2024-09-15,Su
164316.251,157926.58,2024-09-16,Mo
142838.976,158529.16,2024-09-17,Tu
127658.071,140061.92,2024-09-18,We
135875.566,132333.55,2024-09-19,Th
120128.282,129282.05,2024-09-20,Fr
101550.969,98692.6,2024-09-21,Sa
113383.346,107199.59,2024-09-22,Su
139459.798,139806.55,2024-09-23,Mo
133318.063,149509.78,2024-09-24,Tu
125767.735,134637.97,2024-09-25,We
127402.512,130016.2,2024-09-26,Th
134220.993,119075.805,2024-09-27,Fr
120162.178,125928.055,2024-09-28,Sa
141363.482,149536.53,2024-09-29,Su
175831.817,192927.27,2024-09-30,Mo
186798.529,189070.25,2024-10-01,Tu
203017.585,203428.27,2024-10-02,We
201416.8,205867.1,2024-10-03,Th
207305.396,210462.52,2024-10-04,Fr
171522.449,197307.98,2024-10-05,Sa
177729.768,198570.48,2024-10-06,Su
203991.034,204853.11,2024-10-07,Mo
192372.835,189426.73,2024-10-08,Tu
177566.651,186091.22,2024-10-09,We
165295.302,185190.14,2024-10-10,Th
182627.003,195186.03,2024-10-11,Fr
166971.14,178017.25,2024-10-12,Sa
179667.193,190330.94,2024-10-13,Su
222993.784,234174.06,2024-10-14,Mo
228254.902,244698.89,2024-10-15,Tu
215828.374,231788.55,2024-10-16,We
207559.309,217927.53,2024-10-17,Th
185717.627,198895.11,2024-10-18,Fr
167041.234,173342.4,2024-10-19,Sa
178825.221,186572.64,2024-10-20,Su
216222.622,218411.27,2024-10-21,Mo
221348.341,222025.11,2024-10-22,Tu
226716.312,241310.73,2024-10-23,We
216918.574,217740.34,2024-10-24,Th
203137.063,212881.05,2024-10-25,Fr
171769.017,180579.86,2024-10-26,Sa
165290.6,176480.88,2024-10-27,Su
184101.007,196972.64,2024-10-28,Mo
216530.88,198275.12,2024-10-29,Tu
218012.723,225401.16,2024-10-30,We
200640.543,234468.34,2024-10-31,Th
201118.457,204589.11,2024-11-01,Fr
213025.612,209338.28,2024-11-02,Sa
237447.857,231059.61,2024-11-03,Su
302801.993,293315.16,2024-11-04,Mo
304626.73,318773.75,2024-11-05,Tu
313316.693,310424.28,2024-11-06,We
304297.195,316444.72,2024-11-07,Th
296577.739,303433.44,2024-11-08,Fr
267007.647,274651.4,2024-11-09,Sa
297896.826,307392.03,2024-11-10,Su
359013.03,368952.56,2024-11-11,Mo
379653.07,369801.1,2024-11-12,Tu
369510.06,377418.56,2024-11-13,We
347298.446,351006.62,2024-11-14,Th
307179.265,337292.0,2024-11-15,Fr
255629.284,283588.06,2024-11-16,Sa
293519.917,277835.12,2024-11-17,Su
339814.73,347399.44,2024-11-18,Mo
321157.711,323085.38,2024-11-19,Tu
352139.516,359106.62,2024-11-20,We
368178.297,369579.1,2024-11-21,Th
365830.393,377781.6,2024-11-22,Fr
314902.775,347675.3,2024-11-23,Sa
315342.541,309851.97,2024-11-24,Su
334883.775,359041.97,2024-11-25,Mo
