y_test,y_pred,date,day_of_week_char
290576.636,306174.2,2023-11-25,Sa
313250.073,327832.75,2023-11-26,Su
338293.901,359010.6,2023-11-27,Mo
377420.877,380446.94,2023-11-28,Tu
395673.261,412271.4,2023-11-29,We
392004.19,404802.72,2023-11-30,Th
379180.487,398215.03,2023-12-01,Fr
366708.24,384012.44,2023-12-02,Sa
370272.783,404699.53,2023-12-03,Su
433817.482,446243.06,2023-12-04,Mo
419237.392,441433.9,2023-12-05,Tu
405861.207,422845.72,2023-12-06,We
396702.119,423264.22,2023-12-07,Th
365010.837,397472.3,2023-12-08,Fr
326781.975,347969.94,2023-12-09,Sa
318931.461,314345.7,2023-12-10,Su
323981.903,334180.2,2023-12-11,Mo
329533.191,327327.66,2023-12-12,Tu
323922.763,340460.56,2023-12-13,We
326937.781,334156.12,2023-12-14,Th
306619.553,343151.0,2023-12-15,Fr
274208.809,291881.1,2023-12-16,Sa
283194.081,288669.28,2023-12-17,Su
310072.445,316755.03,2023-12-18,Mo
302823.456,316235.72,2023-12-19,Tu
301953.574,314438.03,2023-12-20,We
287336.384,303200.62,2023-12-21,Th
288377.652,305635.7,2023-12-22,Fr
276478.893,282044.44,2023-12-23,Sa
237292.998,248108.58,2023-12-24,Su
213031.878,226091.25,2023-12-25,Mo
220299.037,236730.0,2023-12-26,Tu
244351.972,249894.73,2023-12-27,We
245754.337,240118.89,2023-12-28,Th
229965.275,228667.12,2023-12-29,Fr
225938.941,226108.0,2023-12-30,Sa
244595.789,247278.66,2023-12-31,Su
255349.674,271839.78,2024-01-01,Mo
296559.94,280376.78,2024-01-02,Tu
273834.61,279131.62,2024-01-03,We
299354.333,290276.28,2024-01-04,Th
311725.444,305283.34,2024-01-05,Fr
279093.091,304929.66,2024-01-06,Sa
357026.634,354451.56,2024-01-07,Su
475666.565,451966.88,2024-01-08,Mo
500724.043,519914.78,2024-01-09,Tu
491002.924,519146.7,2024-01-10,We
474758.022,488378.03,2024-01-11,Th
427178.007,472526.9,2024-01-12,Fr
364585.664,394596.03,2024-01-13,Sa
363723.657,387791.56,2024-01-14,Su
400515.29,421592.97,2024-01-15,Mo
425198.019,431044.72,2024-01-16,Tu
426455.543,429782.25,2024-01-17,We
409311.994,431488.6,2024-01-18,Th
413869.886,432379.97,2024-01-19,Fr
370963.623,392528.12,2024-01-20,Sa
382681.395,395479.1,2024-01-21,Su
406712.419,401120.94,2024-01-22,Mo
355083.632,390569.78,2024-01-23,Tu
316968.892,329308.22,2024-01-24,We
334392.472,337510.84,2024-01-25,Th
306113.136,322698.3,2024-01-26,Fr
292608.318,301808.9,2024-01-27,Sa
314237.608,314200.94,2024-01-28,Su
375693.801,365014.44,2024-01-29,Mo
374908.697,381552.94,2024-01-30,Tu
373180.647,370110.2,2024-01-31,We
355267.213,365386.06,2024-02-01,Th
308676.266,334516.8,2024-02-02,Fr
255210.764,262824.47,2024-02-03,Sa
253599.105,260576.05,2024-02-04,Su
267112.145,288553.3,2024-02-05,Mo
276911.095,290263.53,2024-02-06,Tu
313731.446,300474.06,2024-02-07,We
318511.931,304479.8,2024-02-08,Th
