date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,direct_radiation
2013-01-21,-357.0529,6785.0073,-486.72375,-656.3414,7393.0835,,518.7753,1164.12,44.25
2013-01-22,-569.3112,6457.263,-745.1362,-888.3113,6039.875,,495.97006,1112.9401,1262.4166
2013-01-23,-474.355,6520.121,-643.3592,-763.12714,6793.7915,,347.90808,757.7249,1219.2916
2013-01-24,-479.1675,6590.1235,-636.32166,-813.8122,6698.0835,,662.2592,1374.4349,1211.9166
2013-01-25,-713.3154,6287.0493,-913.1155,-1099.3329,5908.9165,,861.44806,1736.91,1146.625
2013-01-26,-827.7696,6305.2188,-1024.1488,-1176.728,4441.4585,,561.2977,1132.695,3459.9167
2013-01-27,-292.99875,6650.254,-444.46335,-620.1015,7363.875,,753.4617,1551.84,751.25
2013-01-28,-42.857082,6964.103,-149.91542,-345.93774,7227.0415,,815.72784,1641.7499,484.20834
2013-01-29,226.59084,7007.5215,123.49917,-118.884796,7667.3335,,1397.7198,2903.3098,87.708336
2013-01-30,516.35956,6690.918,357.64084,176.55078,6471.375,,1665.4598,3646.635,328.04166
2013-01-31,323.11166,5627.1973,-28.282082,-115.13867,5426.625,,1858.1466,4132.485,2762.7083
2013-02-01,255.82625,6593.615,79.06792,-57.60112,7502.4165,,1116.7106,2483.895,1083.875
2013-02-02,57.46375,6539.7114,-119.309166,-305.0792,7411.5835,,1262.7009,2748.0603,277.29166
2013-02-03,-55.346664,5586.851,-403.62378,-467.78952,6476.4585,,1352.344,2841.8848,2540.7083
2013-02-04,153.47833,6879.2812,30.572084,-202.50085,7304.9585,,1359.2775,2897.8196,314.79166
2013-02-05,121.82624,6799.7754,-15.867497,-209.38908,7119.25,,1142.2994,2548.14,1377.5834
2013-02-06,-97.84042,6017.4297,-367.6758,-390.0253,6289.9585,,553.6495,1241.13,1897.6666
2013-02-07,-173.41125,6071.4316,-430.4071,-491.46448,3936.3333,,681.2213,1510.9049,2638.0417
2013-02-08,-208.67584,5722.767,-530.4133,-504.8545,4627.2915,,461.27457,1088.19,2709.7917
2013-02-09,-253.22792,5640.1753,-583.6904,-577.6517,6748.25,,619.72046,1336.215,1547.9584
2013-02-10,-322.89877,5671.065,-647.12585,-670.3713,5940.5,,738.7354,1558.5299,1550.2084
2013-02-11,-263.63834,5742.44,-571.5446,-663.68243,7119.25,,1145.9814,2347.305,1575.375
2013-02-12,-243.05084,6700.43,-388.8633,-557.27203,7632.2915,,686.43463,1572.0299,58.25
2013-02-13,-233.96751,6708.0376,-378.52585,-561.3839,7282.75,,785.73016,1601.2799,453.95834
2013-02-14,-159.34666,6819.563,-287.28,-435.10364,7203.5415,,502.80112,1104.675,1149.1666
2013-02-15,-61.617496,6890.2964,-181.69667,-295.10788,6871.25,,306.79477,635.6401,1529.5416
2013-02-16,-28.915413,7016.469,-129.74666,-269.19345,7204.4165,,399.47427,802.9799,901.5
2013-02-17,-91.06542,6815.72,-223.03833,-358.5952,6302.0835,,502.7692,998.895,1817.2916
2013-02-18,-135.38,6407.828,-330.47168,-408.18118,7134.7085,,448.59573,973.965,1323.3334
2013-02-19,-115.20292,6673.2773,-265.6696,-484.9225,6892.3335,,1167.4386,2477.55,88.208336
2013-02-20,-343.42374,6416.0195,-533.4925,-702.6314,5683.6665,,893.08234,1834.32,2630.875
2013-02-21,-534.2217,6127.2344,-769.87164,-890.5723,6252.4165,,730.1572,1481.9551,1976.7916
2013-02-22,-420.82376,6457.2363,-600.39044,-825.56805,7561.6665,,1163.8107,2365.68,520.0417
2013-02-23,-202.75916,7060.4185,-293.40707,-513.93585,7698.1665,,752.6433,1543.1249,95.291664
2013-02-24,92.68874,7088.7495,2.0033321,-165.32419,7622.625,,659.0484,1359.975,1405.0
2013-02-25,168.22835,7248.754,100.74292,-71.405846,7032.0835,,637.5385,1257.87,1263.5416
2013-02-26,95.34916,7144.8926,13.453331,-220.12402,7077.9585,,1058.7229,2175.315,1824.625
2013-02-27,49.849167,6952.158,-62.05083,-246.01512,6727.8335,,844.7276,1717.3651,797.75
2013-02-28,62.411667,6782.7773,-78.30708,-175.6096,5864.7915,,435.8514,1000.095,3113.5
2013-03-01,-13.859164,6561.461,-186.64874,-324.4653,5859.7085,,828.7598,1765.0348,1137.0834
2013-03-02,-108.079994,6013.5703,-375.67374,-412.13852,3342.5,,632.79297,1319.9999,4255.6665
2013-03-03,-44.23209,6222.035,-276.76126,-363.86304,4021.125,,814.72015,1733.6998,3443.2083
2013-03-04,21.261667,5529.2964,-342.87585,-290.58807,297.0,,709.46234,1531.9049,8621.583
2013-03-05,177.96375,5373.8765,-226.58,-188.17601,443.75,,1183.5178,2495.82,9242.958
2013-03-06,392.3971,6026.4517,103.159584,122.42898,4986.5,,862.81323,1852.1849,8620.417
2013-03-07,491.38248,6842.7495,349.90955,306.44284,7143.2915,,589.3989,1294.6649,1972.7084
2013-03-08,423.3242,6999.1523,312.1658,221.38434,7367.5,,657.1314,1385.835,1260.0834
2013-03-09,310.08667,7208.41,235.14082,128.55565,7664.625,,408.37674,974.39996,344.875
2013-03-10,379.4429,6855.9546,241.25958,176.17462,6983.0835,,566.38837,1302.705,1250.4584
2013-03-11,-70.45292,5804.5703,-369.36752,-394.67215,6938.5835,,793.0815,1793.37,2064.625
2013-03-12,-143.85083,5835.4956,-433.44876,-475.88742,7556.7085,,779.4636,1755.4199,1158.7084
2013-03-13,-260.49042,5803.748,-551.93414,-605.25446,7457.125,,785.84454,1743.69,797.5
2013-03-14,-376.10916,4967.479,-828.7155,-837.2513,6897.9165,,1416.9159,2932.17,3682.25
2013-03-15,-314.68417,4831.903,-805.36127,-742.34235,4921.6665,,1198.8055,2494.455,2470.5
2013-03-16,-246.3175,4133.8413,-896.3863,-608.79504,3242.8333,,711.9007,1588.6349,6795.0835
2013-03-17,-60.411255,4536.5894,-619.3863,-512.02344,6535.0835,,1494.3774,3235.86,9170.708
2013-03-18,40.974167,6340.564,-178.71126,-316.69116,7410.75,,1166.2155,2599.4402,1517.375
2013-03-19,30.882507,6469.1313,-159.64458,-324.41977,5169.2085,,1161.3774,2498.0999,3121.875
2013-03-20,203.75749,6245.5234,-38.902916,-60.6787,6235.8335,,662.23627,1501.485,5599.0415
2013-03-21,-1.6258367,6118.9585,-251.67375,-357.06006,6272.25,,1092.8868,2376.135,3244.4167
2013-03-22,-215.97168,5480.6772,-569.63,-609.9433,7006.25,,1105.5673,2332.935,1272.6666
2013-03-23,-488.53625,4427.303,-1044.3633,-958.5308,4781.0,,1399.3705,2969.49,7463.25
2013-03-24,-376.7446,3922.843,-1069.5612,-857.8967,4812.7085,,1478.8027,3189.75,10491.375
2013-03-25,-301.6446,4635.306,-818.29877,-778.74927,7591.2085,,1530.6735,3251.9397,2064.375
2013-03-26,-291.65292,4697.1016,-807.68,-736.8543,7675.0415,,1319.5902,2868.12,2215.8333
2013-03-27,-243.05292,5612.28,-576.62585,-597.8607,7301.3335,,833.4568,1826.715,1218.7084
2013-03-28,14.799167,6020.5396,-255.49042,-328.16855,7325.6665,,997.2461,2166.15,3214.625
2013-03-29,59.615826,5980.3125,-226.2321,-253.34706,5209.9585,,830.01294,1843.5298,5877.1665
2013-03-30,127.04282,5772.366,-194.71805,-161.89964,7045.2607,,675.8859,1521.2661,4535.696
2013-03-31,-104.83624,6285.3867,-324.48624,-474.93298,7287.9165,,1118.6259,2407.8298,618.7917
2013-04-01,-159.90916,5715.8794,-482.0946,-479.52695,5264.0,,659.0015,1392.7949,3504.375
2013-04-02,-86.23416,5916.4507,-372.49252,-466.17395,6223.6665,,1163.9254,2417.5198,5010.7085
2013-04-03,-80.14667,6128.5747,-324.59665,-464.3074,7397.25,,1214.318,2614.5598,881.125
2013-04-04,17.347076,6330.289,-196.35085,-267.24734,7275.375,,642.5557,1459.0049,2462.1667
2013-04-05,69.497086,6725.555,-78.41125,-209.39717,7680.5,,713.57513,1541.475,468.79166
2013-04-06,107.57209,6426.9497,-94.16541,-161.25935,7394.625,,626.7819,1404.8849,1528.9584
2013-04-07,60.999176,5680.043,-278.49875,-234.44798,4330.7085,,646.7351,1402.5599,3715.2917
2013-04-08,199.63043,5203.6377,-242.45293,-99.86344,6417.5835,,769.30347,1705.38,10834.0
2013-04-09,393.5221,6101.152,122.142914,161.5155,6919.375,,624.4178,1500.3451,5910.1665
2013-04-10,436.66995,6506.51,241.13042,185.05977,5249.1665,,896.9988,2045.445,4586.625
2013-04-11,660.58875,6125.972,384.75333,419.29495,7109.8335,,1036.755,2239.215,5183.4165
2013-04-12,648.82416,6146.961,383.02625,395.55957,6513.125,,1110.6635,2412.51,3662.9167
2013-04-13,604.045,5810.7876,270.63876,344.48557,2754.875,,1019.7844,2390.5198,10601.333
2013-04-14,690.795,5532.679,289.94708,501.8115,3106.5833,,560.5593,1256.4,7831.2085
2013-04-15,819.7825,4917.85,279.82416,616.59406,1885.9166,,741.27466,1675.59,15929.458
2013-04-16,911.14087,5268.9097,447.2637,736.1158,5169.6665,,729.5625,1685.535,11533.375
2013-04-17,1055.9491,5588.9517,654.9867,967.81976,6348.4585,,457.35257,1089.96,10321.208
2013-04-18,1208.8949,5421.395,764.1408,1106.4822,5292.75,,798.8701,1782.3448,12749.083
2013-04-19,830.30743,5947.2812,511.61584,659.2541,7532.9165,,742.2906,1674.18,2648.6667
2013-04-20,614.5638,5950.117,319.8596,322.95865,7285.7085,,1272.0736,2658.69,821.125
2013-04-21,838.40546,5528.1113,445.32004,640.54987,3432.6667,,898.62787,1979.9249,12999.0
2013-04-22,956.0429,5853.035,611.11786,861.457,2052.125,,455.7194,1219.4249,12897.417
2013-04-23,960.8117,5533.7905,554.4471,805.2072,4599.7085,,726.61346,1595.9098,8560.125
2013-04-24,1040.9178,5184.8096,548.7387,917.9145,3397.4583,,532.5496,1266.4199,10373.292
2013-04-25,1187.8909,5167.106,684.51587,1109.1,926.5,,511.2363,1170.4501,13876.667
2013-04-26,1327.1241,4937.113,756.60956,1224.2452,2098.6667,,802.9239,1873.7549,15440.208
2013-04-27,980.81586,6293.1255,723.9554,844.5405,7167.2085,,895.27704,2143.17,5221.6665
2013-04-28,620.4033,6670.301,454.79294,448.63635,6951.2915,,656.51245,1555.005,1310.2084
2013-04-29,884.1158,6330.2656,643.8888,772.0286,6939.125,,568.919,1369.7399,3189.4167
2013-04-30,957.2846,6120.224,673.8471,799.7674,6325.0835,,958.21216,2054.865,6682.3335
2013-05-01,857.16797,6328.43,621.86584,688.3208,6823.0415,,915.5063,1989.645,4113.0
2013-05-02,977.87836,6880.899,840.24493,898.59204,7653.1665,,711.6032,1628.82,1904.4166
2013-05-03,761.29913,7123.602,670.2783,625.1093,7535.7915,,771.05743,1670.235,225.5
2013-05-04,910.13666,6405.8745,685.5283,837.7519,6261.625,,353.93167,977.0999,4235.25
2013-05-05,1024.5929,6146.9497,743.1346,944.5202,3830.8333,,574.6042,1368.4501,11834.25
2013-05-06,1147.9387,6308.2075,899.60126,1074.3577,6675.9165,,813.1123,1931.4,7304.0835
2013-05-07,1223.4492,6647.1353,1039.6761,1205.6636,6899.0415,,744.3554,1792.5,5381.8335
2013-05-08,1268.8722,6293.9517,1012.48456,1254.3103,3637.5417,,697.9218,1694.6549,11083.042
2013-05-09,1338.2303,5875.0137,991.0179,1328.1104,4796.1665,,654.795,1664.445,13393.167
2013-05-10,1068.2742,6405.2676,833.08453,977.7607,7049.2085,,794.8973,1750.83,4652.75
2013-05-11,886.9263,6620.7827,702.53046,771.0432,7495.5835,,684.70966,1460.8501,1330.8334
2013-05-12,780.1054,6135.683,509.32626,590.74603,5138.7085,,899.0737,2084.4,7027.75
2013-05-13,735.27,5682.2085,368.2012,511.09354,4834.0835,,906.36066,2073.795,8617.833
2013-05-14,929.9367,5448.5454,506.24503,771.2554,3481.9167,,651.4248,1485.7499,7343.4585
2013-05-15,1182.597,5183.653,695.29913,1011.29645,1195.0,,1189.3815,2625.765,17063.791
2013-05-16,1288.1055,5135.526,784.03033,1090.4924,4339.2085,,1509.6646,3277.08,14084.375
2013-05-17,1284.0117,5995.027,967.3054,1167.3412,5891.125,,1282.5917,2822.58,10270.042
2013-05-18,1061.2054,5899.5923,727.6658,922.0279,3544.0,,923.71564,2103.195,7791.9585
2013-05-19,1259.8595,5508.254,837.42206,1146.8966,2961.3333,,1096.9496,2498.79,17538.875
2013-05-20,979.56586,5445.2827,555.1137,811.18475,4703.875,,828.01825,1862.505,9472.958
2013-05-21,946.3908,5867.934,609.7658,831.8295,5921.0415,,567.9402,1441.7999,11620.958
2013-05-22,798.06586,6126.9243,529.8575,599.9658,6177.9165,,1014.9268,2373.33,8496.5
2013-05-23,633.70123,5025.022,142.96375,406.2786,6833.6665,,604.1677,1461.33,4034.5
2013-05-24,635.8992,5897.4575,322.58667,425.32108,6949.5,,719.1484,1584.09,2949.8333
2013-05-25,672.4179,6120.463,402.87418,476.77426,5325.7085,,756.9087,1729.7999,7038.5
2013-05-26,559.4825,6396.0796,337.0804,260.51132,6462.9585,,1366.855,2976.8547,5695.2915
2013-05-27,651.48663,6904.2476,524.57623,443.27893,7213.9585,,1005.73145,2173.95,474.54166
2013-05-28,872.6074,6082.526,575.4616,704.03534,4677.875,,825.49994,1773.6749,5151.0835
2013-05-29,1000.01166,6307.7056,752.4637,883.1849,6143.375,,806.1672,2020.815,7660.9165
2013-05-30,842.57,7110.447,748.3054,697.00366,7671.1665,,983.5703,2176.845,269.0
2013-05-31,819.4262,6639.5625,640.17206,684.33734,6000.7085,,720.07916,1653.975,4403.4165
2013-06-01,912.5366,6900.39,779.795,770.7308,7561.5,,1019.91895,2264.4448,1790.625
2013-06-02,857.1887,6934.059,726.72626,675.25226,7334.7085,,1194.586,2534.22,3164.8333
2013-06-03,733.97,7067.9614,634.8992,514.9422,7557.75,,1272.722,2674.9048,185.29167
2013-06-04,929.6429,6738.182,769.8908,773.57715,6881.125,,1089.805,2348.385,1983.5
2013-06-05,964.2783,6297.0396,710.1492,850.513,5214.4165,,748.6218,1684.83,7808.0835
2013-06-06,1119.9971,6436.607,898.36786,1075.2533,6696.0,,588.2419,1331.415,3125.8333
2013-06-07,1250.8387,6308.8257,996.1575,1243.0931,5102.0415,,573.53345,1306.245,8668.25
2013-06-08,1329.4888,6309.2817,1071.1866,1370.0787,4105.5835,,501.94177,1196.37,12760.75
2013-06-09,1375.4908,6291.678,1108.7284,1412.1367,5379.4165,,596.50867,1528.1699,11468.042
2013-06-10,1193.4617,6602.918,1002.7575,1170.0446,7007.75,,703.42255,1795.0801,5664.5835
2013-06-11,1097.2491,5583.8735,691.3929,963.32367,4391.4165,,852.3859,1891.1549,9893.25
2013-06-12,1212.2284,5228.799,723.4387,1128.9271,1938.5834,,554.1321,1296.975,13154.167
2013-06-13,1415.5409,5049.6216,877.9012,1383.9054,2472.4583,,636.5909,1432.0801,17005.041
2013-06-14,1196.7596,5577.8086,796.4783,1106.1135,6218.625,,731.945,1761.0599,8017.125
2013-06-15,1388.0264,5661.1167,997.2429,1385.499,6100.3335,,588.05707,1377.4349,11235.333
2013-06-16,1472.2324,5561.383,1049.8116,1510.3866,2919.9583,,512.4748,1337.715,15460.083
2013-06-17,1696.8846,5536.856,1262.4784,1813.3822,593.2083,,579.21906,1328.7899,18329.291
2013-06-18,1898.5721,5706.8833,1482.097,2120.1953,2708.9167,,527.4981,1196.475,17322.916
2013-06-19,1914.141,5654.211,1499.193,2090.2158,1062.2084,,854.4721,1902.0599,17264.0
2013-06-20,1959.5972,5370.9907,1480.2574,2132.9448,2417.5,,824.54987,2036.5948,17352.875
2013-06-21,1646.895,5403.1997,1190.9637,1698.3832,3367.25,,793.0647,1871.985,16816.625
2013-06-22,1503.1847,5750.3027,1126.4513,1549.142,4595.25,,545.76324,1285.89,8995.917
2013-06-23,1437.0011,5667.2363,1050.7512,1428.0216,3984.3333,,741.8969,1772.16,12122.042
2013-06-24,1070.3575,6483.1953,859.8033,942.94965,7660.75,,1078.4371,2397.9153,1318.0834
2013-06-25,860.4783,6803.229,716.1762,638.66644,7665.5835,,1433.1595,3127.92,164.95833
2013-06-26,815.74493,6128.4004,543.1075,606.5988,7054.1665,,1046.163,2257.965,1448.7916
2013-06-27,945.8325,5643.399,567.02625,835.9207,4893.2085,,450.56674,1157.34,10345.167
2013-06-28,1021.2304,5841.8237,676.5096,936.7226,4756.125,,477.30847,1196.43,11216.208
2013-06-29,1114.1554,5722.945,741.92413,1001.5545,6114.5835,,775.39056,1796.2799,9733.542
2013-06-30,957.2825,5344.639,515.02625,768.2266,5578.2085,,899.0373,2005.83,6830.6665
2013-07-01,1226.8741,5243.0283,748.11163,1139.0314,2977.1667,,637.2098,1469.19,11943.458
2013-07-02,1434.07,5289.677,950.84283,1416.7318,3046.5417,,635.9041,1494.765,15839.167
2013-07-03,1520.141,5681.3457,1117.3387,1553.14,5162.9585,,706.3169,1770.7499,14932.292
2013-07-04,1492.2887,5958.3574,1158.8596,1556.5415,4414.7085,,527.7716,1294.5599,12479.917
2013-07-05,1461.6909,6247.572,1196.3325,1494.3517,4859.75,,804.5363,1782.5548,9628.167
2013-07-06,1443.797,6042.953,1137.893,1445.6312,4191.5415,,886.84155,1925.685,11206.792
2013-07-07,1444.0096,5284.381,963.3762,1405.4081,1461.1666,,809.3618,1763.265,16300.833
2013-07-08,1447.018,5098.076,919.0012,1397.8859,1919.0834,,770.5784,1694.25,14972.5
2013-07-09,1549.7909,5132.01,1022.47626,1564.8043,2180.25,,585.5162,1360.5599,15601.708
2013-07-10,1530.5659,5152.0522,1013.5533,1512.9941,2844.3333,,745.96436,1673.6549,14793.417
2013-07-11,1192.0763,5575.715,794.04706,1059.8403,4974.7085,,983.1285,2202.1648,8553.917
2013-07-12,1203.7596,5865.523,863.0366,1108.0989,3935.4583,,879.28973,2049.555,9375.083
2013-07-13,1295.6305,5146.6416,786.9929,1196.8477,3738.5833,,756.7143,1743.1649,10583.292
2013-07-14,1380.9014,5313.038,907.97614,1310.7582,5428.5835,,820.40015,1827.4049,10976.667
2013-07-15,1228.42,5393.311,783.82416,1112.2578,3643.0,,893.597,2055.4797,9839.75
2013-07-16,1429.7075,4921.338,856.90546,1421.598,2635.6667,,398.8752,1079.7899,16373.792
2013-07-17,1567.6764,4832.1133,966.9554,1572.0659,3569.0,,486.28464,1183.515,12994.708
2013-07-18,1595.6659,4904.4546,1006.63043,1597.1371,1972.0416,,593.3805,1384.515,14055.5
2013-07-19,1616.7534,4818.1987,1003.1617,1611.7367,3409.3333,,653.1586,1523.8651,15928.208
2013-07-20,1452.3907,5226.378,962.3221,1407.7843,3003.75,,754.58014,1704.87,10438.375
2013-07-21,1501.0868,4711.8364,873.04706,1479.9523,32.583332,,558.5258,1400.4901,19092.666
2013-07-22,1671.5054,4291.2495,911.7595,1693.0553,255.33333,,363.88583,1005.07495,18999.041
2013-07-23,1669.0326,4137.7837,853.17413,1641.0475,2226.0833,,529.69806,1328.205,16658.625
2013-07-24,1674.5243,4469.3,934.00336,1693.4208,4774.4585,,444.79605,1228.635,17609.875
2013-07-25,1588.3013,5539.7476,1160.495,1662.4923,4197.4585,,425.02408,1151.055,8899.542
2013-07-26,1780.5908,4881.719,1179.0929,1888.019,2679.7917,,333.73508,926.36993,15253.792
2013-07-27,1969.4264,4446.82,1235.2117,2075.0405,1118.1666,,512.3059,1270.725,15887.208
2013-07-28,2116.9763,4229.038,1307.1866,2220.4695,2942.875,,756.71655,1734.27,17361.459
2013-07-29,1771.643,5607.857,1341.1742,1845.4374,5743.2915,,966.94794,2411.955,10635.167
2013-07-30,1483.145,5350.147,1017.7763,1419.3978,4463.9585,,1019.07367,2405.625,9771.0
2013-07-31,1538.0555,5428.3013,1090.395,1520.3306,3794.6667,,859.0849,2018.2802,10074.375
2013-08-01,1657.0868,4979.479,1085.4845,1715.9061,867.125,,403.88388,1073.0099,14217.167
2013-08-02,1898.0347,4348.474,1137.5721,1982.101,10.583333,,442.54626,1088.13,18211.834
2013-08-03,1986.1782,4429.4614,1219.243,2087.2576,2210.125,,520.1806,1363.0499,16255.417
2013-08-04,1762.6138,5864.574,1376.6367,1924.7408,5719.8335,,491.59827,1264.77,11211.208
2013-08-05,1727.8846,5453.6523,1267.5596,1845.5343,1693.0834,,464.57242,1103.1449,12130.875
2013-08-06,1937.0221,5057.1733,1363.4867,2092.223,2922.875,,537.1018,1391.265,15367.542
2013-08-07,1954.641,4620.3403,1267.5514,2050.8035,3787.7917,,681.8057,1786.5299,15858.583
2013-08-08,1914.0763,4989.741,1310.6868,2009.7706,5240.5,,768.6423,1882.83,12621.0
2013-08-09,1399.5929,6457.8735,1170.6305,1405.7529,7110.2085,,908.1136,2102.385,2795.9583
2013-08-10,1327.5096,5631.139,922.79913,1277.963,3682.3333,,683.0057,1608.6,8090.4165
2013-08-11,1347.9679,5305.044,873.82623,1295.743,2047.625,,630.70306,1518.4049,12167.167
2013-08-12,1414.7887,5056.2505,878.5596,1381.5435,3112.875,,520.70667,1302.915,11523.375
2013-08-13,1274.6742,5277.089,802.16376,1167.9896,4078.9167,,854.4615,2017.965,11432.375
2013-08-14,1173.2826,4694.553,561.495,1034.3405,2202.625,,632.32855,1497.645,11057.667
2013-08-15,1229.0387,4406.4595,538.07,1118.8087,3258.9167,,392.0933,1044.495,10008.042
2013-08-16,1368.8242,4265.9595,625.51794,1277.4484,714.4583,,510.0787,1218.6599,16600.541
2013-08-17,1571.8033,4399.609,855.76166,1543.9161,1671.1666,,506.55936,1198.02,15543.125
2013-08-18,1723.8285,4539.9746,1031.3678,1725.5807,5599.375,,619.93146,1415.205,11293.792
2013-08-19,1470.4242,6100.6797,1153.6763,1506.9464,7529.7085,,661.0931,1569.255,3770.1667
2013-08-20,1195.172,6034.719,889.27203,1104.0676,6050.9165,,890.53955,2008.62,4120.7085
2013-08-21,1179.7179,5518.438,757.0991,1092.3969,4830.9585,,591.6037,1395.945,5950.4165
2013-08-22,1244.8722,5241.5474,758.67206,1169.9525,4917.125,,520.4384,1249.62,7541.0
2013-08-23,1323.9304,5089.5015,803.4971,1224.9948,7252.375,,770.93677,1685.415,7055.375
2013-08-24,1342.6407,5217.364,854.4783,1254.2329,5191.0415,,814.1086,1809.63,7858.9585
2013-08-25,1220.7367,6054.28,912.6158,1128.3326,7585.9165,,955.57574,2096.295,2068.75
2013-08-26,1160.5741,5822.8794,814.6304,1036.4998,7259.9165,,960.6555,2120.7898,2415.875
2013-08-27,1127.9075,5987.1772,816.74493,1029.8917,6383.9585,,781.0122,1745.34,2507.5833
2013-08-28,1120.7762,6130.3296,840.6241,1043.8259,5280.625,,686.55646,1488.63,2807.6667
2013-08-29,1222.0325,5250.9604,737.6867,1139.5499,2529.1667,,547.82904,1263.315,11158.917
2013-08-30,1286.3096,5143.49,775.47,1236.4254,4139.0835,,380.94223,985.3199,9274.875
2013-08-31,1355.1388,5334.3677,889.26373,1292.4746,4769.5835,,704.77075,1597.9498,9746.208
2013-09-01,1032.8429,5116.872,529.3221,850.04205,5442.5415,,894.4173,1991.8048,9092.833
2013-09-02,1098.0991,5476.9707,682.2429,855.87054,7099.875,,1529.4868,3218.16,3479.875
2013-09-03,1191.4054,6673.9707,1014.15753,1131.3545,6835.0415,,957.7544,2163.405,967.2917
2013-09-04,1271.9242,6321.385,1019.795,1296.0234,4207.4165,,394.1837,937.365,4472.5415
2013-09-05,1305.793,5633.6343,907.3575,1271.4774,1991.875,,560.0738,1289.1901,8583.083
2013-09-06,1274.0055,5151.773,771.2429,1177.0742,105.791664,,754.72736,1695.465,13259.333
2013-09-07,1326.095,5026.155,794.8659,1245.0643,282.58334,,700.6435,1536.2399,13378.625
2013-09-08,1430.0763,4723.4663,806.3908,1324.131,5848.7915,,885.29364,2014.9049,9369.292
2013-09-09,1051.7804,6047.615,748.2679,915.51276,4265.0415,,928.69824,2031.0748,3520.3333
2013-09-10,1044.3595,6117.0273,752.97626,916.4803,6478.8335,,878.3681,2014.8151,5834.7085
2013-09-11,918.82416,5873.209,588.0825,759.78687,6512.25,,773.3479,1725.39,3286.0833
2013-09-12,888.0117,6208.147,622.41583,762.0805,6264.875,,603.8714,1470.1948,5526.0835
2013-09-13,935.54913,6498.6733,730.8658,796.04,6973.4165,,895.0192,1977.57,3179.7083
2013-09-14,1041.4242,6441.129,814.5991,912.1985,5938.3335,,990.62085,2145.39,2039.5416
2013-09-15,1094.6407,6995.584,975.4637,1088.8954,7205.4585,,489.78793,1147.23,1451.0834
2013-09-16,1010.3283,6642.196,829.2054,905.75385,7625.8335,,854.24976,1866.6,1526.875
2013-09-17,708.79913,5867.862,381.26376,469.24268,6150.9585,,1007.576,2206.74,2453.7917
2013-09-18,744.67,6813.1665,600.97205,568.5455,6903.0415,,922.6513,2031.1499,1015.1667
2013-09-19,757.0325,5847.254,426.13876,527.61743,4201.0835,,994.1697,2232.555,6026.5835
2013-09-20,826.82416,6681.554,660.1429,674.02155,6421.0,,857.79034,1886.7599,1481.4584
2013-09-21,862.3742,6669.4673,686.89087,734.06854,5855.2915,,739.41766,1653.4049,3681.375
2013-09-22,958.10956,6138.138,679.5533,818.5884,6812.375,,800.4289,1744.17,2708.75
2013-09-23,1058.4388,6320.6626,821.0096,868.58746,6410.75,,1415.9199,2995.455,1024.8334
2013-09-24,1016.3659,6364.168,783.60956,892.7329,6440.75,,887.8012,1953.8099,1756.2916
2013-09-25,990.0367,6203.023,728.3096,907.6963,6613.75,,507.61856,1229.82,2136.875
2013-09-26,898.4034,6372.4004,675.3491,733.1192,5683.9165,,1005.52374,2251.545,3227.8333
2013-09-27,665.3366,5596.903,290.59082,501.38437,4379.9585,,355.84155,909.285,4937.0415
2013-09-28,690.9992,5693.3716,334.2075,512.435,2358.1667,,519.80853,1192.5748,8003.5835
2013-09-29,679.92206,5467.945,277.00748,393.8135,3150.1667,,1175.0066,2498.61,7856.2085
2013-09-30,570.41376,5617.0835,204.90749,284.0601,1883.6666,,1085.7755,2344.6648,8371.208
2013-10-01,498.75537,5515.4883,114.34292,213.27678,1783.4584,,968.7117,2079.2249,7798.2085
2013-10-02,417.6304,5292.64,-17.890417,121.57836,1290.0416,,894.80304,1934.805,7270.875
2013-10-03,349.22,5042.684,-125.38208,17.810678,260.125,,1032.5372,2229.72,8992.958
2013-10-04,436.90332,5027.9863,-40.859165,108.77222,3941.125,,1098.113,2344.305,8977.625
2013-10-05,601.2117,5192.777,142.13042,341.47,6586.6665,,844.80597,1928.43,7879.7915
2013-10-06,719.6221,6093.297,439.75955,590.80524,4781.2915,,333.7348,853.24506,4715.5835
2013-10-07,746.8679,6543.459,550.59296,626.8966,4774.2085,,442.52213,989.8349,2783.9167
2013-10-08,826.7846,5991.082,516.63043,682.52234,3567.5417,,557.1493,1211.505,6726.4585
2013-10-09,848.1846,6385.849,623.17,717.448,6391.2085,,642.4088,1342.4249,2606.7917
2013-10-10,830.5908,6658.598,652.35956,648.0338,7305.0,,1055.9578,2378.52,1752.5
2013-10-11,789.4367,6903.457,654.32,652.5512,7079.125,,774.907,2019.36,1204.9584
2013-10-12,834.02203,6891.262,696.37006,698.37006,5522.2915,,848.5191,1936.2749,2730.0417
2013-10-13,648.6846,6577.8027,457.28458,494.5474,4288.125,,547.5985,1243.605,4252.75
2013-10-14,693.2304,6613.629,507.12415,557.57245,6320.25,,483.3774,1120.515,4455.8335
2013-10-15,746.9366,6690.147,575.945,593.9593,7290.6665,,711.04736,1587.555,2577.9167
2013-10-16,582.8012,6763.8726,430.6929,365.7406,5691.8335,,919.7127,1959.8248,2115.2083
2013-10-17,714.2596,6296.266,477.20126,460.4423,5351.625,,1242.4056,2671.05,1611.9584
