date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,cloud_cover,visibility,wind_speed_10m,wind_gusts_10m,direct_radiation
2010-01-21,-647.6717,6613.924,-798.1446,-983.3891,6505.0,,582.1708,1189.695,907.5
2010-01-22,-858.28204,6515.6294,-1019.8967,-1209.6885,4446.7915,,578.0732,1108.605,2203.6667
2010-01-23,-956.2883,6596.432,-1104.0112,-1298.2526,3651.625,,481.71628,982.19995,2650.8333
2010-01-24,-836.77374,6591.9907,-987.30927,-1207.0157,6904.75,,730.1829,1521.63,1117.7084
2010-01-25,-646.2154,6337.1646,-839.6987,-1034.764,7603.9585,,919.29425,1919.16,1057.25
2010-01-26,-736.6717,6235.347,-944.33624,-1100.5267,4139.0,,701.8161,1425.045,2682.0417
2010-01-27,-1106.3195,5709.2817,-1389.6362,-1488.1139,4659.0415,,657.5037,1275.0898,2989.4583
2010-01-28,-283.455,6249.9194,-497.40915,-762.76154,6675.6665,,1751.5267,3530.415,898.625
2010-01-29,-174.28625,6505.207,-349.8633,-567.8039,7351.9585,,1260.2395,2569.3347,947.625
2010-01-30,-207.70085,6352.6353,-408.9696,-599.7196,5973.2085,,1209.118,2486.19,2294.0417
2010-01-31,-567.5175,6599.024,-723.5801,-908.5623,5830.1665,,649.5443,1288.425,1805.5834
2010-02-01,-482.86124,6399.9688,-672.03,-862.09564,5778.4585,,946.9145,1900.5599,2016.9166
2010-02-02,-358.27164,6227.4614,-578.3842,-761.77515,6463.7085,,1169.5472,2358.99,2533.3333
2010-02-03,-119.090416,6543.237,-291.15085,-508.27206,4885.5415,,1286.5632,2794.785,1554.4166
2010-02-04,-333.61127,6911.4824,-446.30917,-655.06537,5724.0835,,712.69403,1428.33,2576.8333
2010-02-05,-65.59875,6745.4043,-206.92583,-421.1788,7583.2085,,1120.1456,2306.445,663.0833
2010-02-06,-92.62375,6890.2485,-211.14252,-387.4214,6198.0415,,704.12274,1467.705,1492.5
2010-02-07,-564.52374,6531.746,-729.7405,-941.1818,6193.5415,,892.2095,1813.5751,996.375
2010-02-08,-679.9133,6501.35,-847.89667,-1018.2308,6425.5835,,564.0078,1165.185,1644.8334
2010-02-09,-685.5717,6555.3745,-845.17377,-1029.8209,6276.7915,,615.6776,1278.1499,3218.25
2010-02-10,-387.0154,6706.817,-528.655,-704.49884,7673.9585,,612.9901,1308.465,339.25
2010-02-11,-454.03625,6575.1855,-614.14044,-852.2551,7642.0415,,1105.6981,2234.25,466.08334
2010-02-12,-448.1467,6675.572,-593.6696,-771.91016,7583.9585,,609.2808,1296.825,675.4583
2010-02-13,-336.90918,6692.184,-482.87585,-677.4802,6998.7085,,797.23346,1573.2749,1232.4166
2010-02-14,-415.72583,6608.9175,-573.13837,-724.5154,6999.75,,518.74713,1058.76,1725.7916
2010-02-15,-436.58627,6653.194,-586.7217,-728.26196,5884.875,,397.65918,843.18,3084.7917
2010-02-16,-394.56128,6739.818,-532.8238,-710.03314,5083.125,,596.10175,1193.6849,3085.6667
2010-02-17,-180.90918,6978.095,-284.71124,-502.87943,7119.0835,,837.4218,1760.7899,1215.0416
2010-02-18,24.91583,7112.5415,-61.186253,-242.57965,7154.5,,656.04193,1370.475,1358.3334
2010-02-19,62.913746,7250.5796,-2.6174963,-216.2712,7532.125,,798.0886,1652.19,368.29166
2010-02-20,17.082502,6526.0513,-165.0446,-307.34024,7330.9165,,952.1226,1972.665,1346.4166
2010-02-21,-186.50291,6338.9414,-396.33212,-513.14197,2941.125,,768.80133,1636.755,5050.6665
2010-02-22,-108.97583,6212.5396,-338.7654,-445.95737,6237.5415,,900.3318,1769.565,2785.9583
2010-02-23,152.81166,6551.6304,-25.47167,-147.3258,6100.625,,922.01465,1849.17,3036.4167
2010-02-24,238.99084,6952.6895,124.89916,19.799196,6820.2085,,527.9555,1108.725,2736.2083
2010-02-25,169.41374,6865.397,38.732494,-82.71652,4294.2915,,660.35693,1334.13,6217.375
2010-02-26,244.65332,6978.408,136.12625,-42.132217,7355.75,,1005.0096,2059.26,198.83333
2010-02-27,193.93042,6002.978,-82.47584,-140.88806,4054.4167,,1095.8022,2419.125,6202.7915
2010-02-28,270.19708,5608.607,-82.77375,-91.020836,6037.375,,1289.5986,2637.9448,2774.0417
2010-03-01,296.16373,5480.637,-82.66959,-120.644684,2329.2083,,1658.8038,3609.2998,6272.75
2010-03-02,21.192904,5794.8477,-298.22375,-298.55038,4685.3335,,797.3962,1771.08,4273.2915
2010-03-03,-63.06541,5436.362,-450.1071,-396.20447,2788.5417,,771.5153,1739.46,6561.5415
2010-03-04,-123.93,5468.4473,-494.59042,-448.18335,6055.125,,678.64606,1464.21,3694.8333
2010-03-05,-368.14664,4974.7236,-826.5925,-778.0386,3690.9167,,1067.6818,2400.03,4792.7915
2010-03-06,-410.6487,5128.28,-834.21124,-803.6328,6062.9165,,952.4136,2020.1552,1827.2916
2010-03-07,-453.2321,5155.5786,-878.6988,-821.4936,5005.1665,,757.04755,1608.8999,5356.9585
2010-03-08,-410.33,5182.113,-834.0884,-767.7475,3864.5417,,705.80634,1551.1798,6111.8335
2010-03-09,-490.15085,4828.5635,-972.05914,-906.2404,1210.6666,,1050.8685,2160.1648,9834.583
2010-03-10,-306.42166,4449.755,-877.95917,-724.2878,5691.4585,,1102.9469,2335.4397,7446.7915
2010-03-11,-203.2321,5602.0093,-537.53,-521.2703,7632.5415,,612.13153,1375.3949,664.2083
2010-03-12,-111.763336,6347.438,-317.46127,-463.00412,7199.5835,,1003.64813,2091.735,1006.9583
2010-03-13,84.32208,6280.289,-139.25291,-319.44504,6973.7915,,1509.8737,3199.74,2501.9167
2010-03-14,193.68457,6187.763,-47.834164,-251.10321,6175.3335,,1880.5757,3987.9001,4069.8333
2010-03-15,11.47416,5656.016,-332.16125,-407.9684,5578.0415,,1460.6367,3251.49,6628.0415
2010-03-16,73.68667,6185.433,-172.84459,-273.01083,6749.75,,1098.8217,2492.55,4759.9585
2010-03-17,143.66998,5968.1016,-144.37791,-161.89616,7034.5415,,835.2845,1851.435,2941.6667
2010-03-18,307.15958,5709.651,-40.252926,45.507236,4649.5,,661.12714,1410.9,9808.792
2010-03-19,458.06998,5618.6646,93.29916,186.4513,5511.4585,,867.99976,1826.43,5878.6665
2010-03-20,560.74286,6093.801,289.13248,316.48108,6936.1665,,936.2209,1972.275,2906.4583
2010-03-21,759.0825,6616.5806,579.6887,547.48566,6219.875,,1128.6654,2545.2297,2605.4167
2010-03-22,566.33246,6170.7446,296.07834,384.97696,3732.1667,,506.28247,1220.64,7635.5
2010-03-23,585.6158,5896.3267,264.45123,388.01538,3422.875,,573.57806,1301.6849,8010.0
2010-03-24,646.54083,5737.834,284.72833,424.58914,4283.25,,779.717,1701.1349,9991.458
2010-03-25,828.0346,5736.0083,467.34497,599.0672,865.25,,1095.3202,2387.865,9829.75
2010-03-26,891.5075,5830.576,541.5554,666.7935,2240.7083,,1182.3607,2551.095,10875.125
2010-03-27,593.90546,5833.1055,267.37,305.17896,6208.2915,,1181.0018,2743.635,6362.0835
2010-03-28,522.63196,6118.4795,254.56023,263.90958,5222.304,,959.4664,2277.7043,6796.609
2010-03-29,621.9825,6318.9214,387.56165,391.19226,6049.9165,,962.7754,2103.4348,2033.5834
2010-03-30,781.38873,5669.2036,395.20752,562.5791,5980.2915,,915.6325,2014.9501,9831.208
2010-03-31,564.99286,5934.011,259.4575,301.2261,6204.0835,,1009.92426,2370.45,918.2917
2010-04-01,409.87833,5670.0874,35.809578,157.38182,5289.625,,671.42914,1557.09,7484.2915
2010-04-02,318.22623,5821.3633,-10.494583,77.10479,5201.1665,,550.43066,1410.7949,8362.833
2010-04-03,390.2554,5407.773,-31.896667,127.31961,4247.9165,,683.8767,1509.0751,9179.0
2010-04-04,604.45123,5470.4585,208.65959,363.85947,5321.2085,,798.38544,1784.8651,6060.7085
2010-04-05,503.0033,5907.148,192.51375,210.65605,6769.9585,,1113.735,2419.695,2092.9583
2010-04-06,437.1075,5293.0845,-9.71333,150.60405,3164.5833,,841.2405,1890.225,7063.125
2010-04-07,467.50748,5330.338,31.886663,217.56976,901.25,,712.19824,1642.8901,12503.875
2010-04-08,653.2325,5472.459,226.42833,464.40747,870.8333,,529.27057,1267.7699,12917.083
2010-04-09,631.9325,5675.179,270.2096,401.88614,3632.5417,,802.3731,1779.0449,7217.5
2010-04-10,408.35538,6129.8354,146.93666,127.18333,4408.625,,990.57104,2181.39,8374.292
2010-04-11,331.595,6488.8354,128.37001,49.084637,6534.1665,,974.2819,2195.655,6138.5415
2010-04-12,449.98044,6550.5815,256.495,224.35303,7439.6665,,740.03876,1793.1149,2738.9167
2010-04-13,610.66376,6253.44,358.49084,411.39575,5666.75,,709.69336,1678.4698,6802.875
2010-04-14,513.02625,6428.2793,298.65958,279.05325,6444.4165,,851.82684,1770.165,4179.7915
2010-04-15,509.78458,7107.072,418.06165,295.5932,7245.5,,882.0467,1822.44,360.375
2010-04-16,603.87836,5688.35,233.1075,356.83475,4209.625,,896.61475,2056.05,10371.0
2010-04-17,538.0179,5147.264,55.11584,327.33456,816.4167,,514.0204,1269.84,15764.625
2010-04-18,673.1679,5087.946,181.7575,425.61282,2738.7083,,882.89386,1902.0898,12666.0
2010-04-19,805.8992,5310.0317,337.92416,618.20013,1824.3334,,658.5998,1567.08,13820.333
2010-04-20,746.6158,5539.0723,346.1075,572.4135,2252.4583,,559.85504,1457.16,11751.167
2010-04-21,541.43036,5189.8765,78.855415,247.43187,3821.7917,,1026.4164,2444.5198,9412.625
2010-04-22,390.92627,4660.2134,-196.12166,98.68398,2881.0417,,767.15015,1837.1849,11979.792
2010-04-23,528.2971,4766.645,-31.213339,301.3931,2527.125,,540.37915,1274.37,14869.708
2010-04-24,747.6575,5064.763,232.35748,573.1346,1052.125,,498.88882,1237.68,16159.792
2010-04-25,900.2596,4756.2554,318.6096,704.7453,1514.125,,756.45044,1717.14,16812.834
2010-04-26,950.78876,5441.2217,527.0867,785.21436,3105.7917,,791.196,1783.3799,11624.0
2010-04-27,866.1429,5498.6733,448.58875,680.02905,3122.5833,,770.9925,1766.145,11039.542
2010-04-28,865.9887,5130.164,359.53458,709.18726,2244.7917,,465.48535,1146.12,11689.667
2010-04-29,1048.5325,4677.401,427.42,881.78735,5484.4165,,698.9444,1582.29,14718.417
2010-04-30,1217.4972,5006.2495,686.06586,1077.0294,5396.8335,,927.44635,2081.1902,13450.208
2010-05-01,1112.197,5972.279,796.26166,1039.0231,7184.0415,,577.2924,1473.9901,5679.125
2010-05-02,977.0533,6523.69,770.17206,906.79126,7031.3335,,497.61758,1217.37,2939.8333
2010-05-03,946.2158,6357.293,710.0699,826.2956,6715.5415,,727.8606,1693.2749,2743.25
2010-05-04,724.0158,6780.975,574.1763,547.7319,7435.75,,869.1133,1792.89,663.6667
2010-05-05,610.2096,6577.7427,426.36792,335.07397,7673.125,,1312.3141,2803.2449,1300.0416
2010-05-06,837.7221,6841.102,690.70337,661.23615,7048.75,,1097.4415,2576.7898,3613.125
2010-05-07,794.94916,5797.5977,451.5471,621.9109,5720.9165,,683.32196,1650.975,6797.5835
2010-05-08,826.8013,5773.522,474.80957,697.0679,5941.375,,426.5432,1105.62,7434.625
2010-05-09,916.5825,5796.3027,565.8575,811.78644,5248.0835,,421.86093,1146.945,11118.458
2010-05-10,916.1658,6286.771,668.3387,835.7487,6499.9585,,390.13196,1188.105,6283.75
2010-05-11,1027.0074,6452.2417,808.0742,941.642,6020.4585,,719.1436,1742.07,8823.833
2010-05-12,1075.9242,6090.813,783.8054,972.7009,7275.375,,766.9787,1929.2699,5146.375
2010-05-13,880.4992,6458.886,670.8992,730.81354,7384.5415,,864.89105,1845.5101,1443.1666
2010-05-14,651.52826,6869.821,520.6242,466.1899,7676.2915,,845.3912,1817.1149,80.458336
2010-05-15,649.9471,6083.2036,373.6033,429.79025,7472.7915,,857.4331,1892.07,2164.75
2010-05-16,611.0033,5578.451,234.32208,238.42676,7698.4165,,1712.8906,3528.93,1131.625
2010-05-17,716.8491,5253.8267,271.73248,352.7133,7635.625,,1705.7772,3555.8848,1887.3334
2010-05-18,683.64496,5792.01,348.28873,354.4968,7342.0,,1577.6661,3341.67,3047.125
2010-05-19,559.2367,6663.572,393.53458,306.8488,7551.25,,1108.571,2372.355,401.79166
2010-05-20,831.0867,6572.5703,638.4117,707.8242,7383.7085,,617.7076,1395.54,1513.75
2010-05-21,1014.9741,6756.1094,854.37836,881.8704,6346.0415,,1101.8055,2355.21,3913.2917
2010-05-22,1120.2471,6308.385,867.2429,1039.6288,4586.125,,818.8533,1888.875,10370.5
2010-05-23,1119.1783,6314.6333,870.5242,1057.2086,3938.875,,685.7972,1608.3448,9775.542
2010-05-24,1189.5846,6107.2754,895.04706,1105.92,5405.8335,,890.174,2410.395,9881.958
2010-05-25,1120.9971,6060.6772,822.65533,1029.2153,3873.0833,,781.489,2209.305,10157.542
2010-05-26,934.1575,6375.936,708.8304,852.9422,6675.625,,478.28055,1421.3251,3533.625
2010-05-27,1080.0825,6658.705,901.18243,1015.90985,6546.9585,,744.5245,1750.5299,4534.7915
2010-05-28,1097.5741,6119.744,804.6262,1042.7313,4315.9165,,558.8515,1467.57,12817.875
2010-05-29,1073.8658,5850.3364,724.63873,985.40106,4205.2085,,566.14996,1449.0,10297.083
2010-05-30,1053.4637,6355.2495,821.1533,953.84564,6521.5835,,817.1027,1886.1,4246.3335
2010-05-31,861.11163,5925.322,542.24084,625.66656,6945.4585,,1251.3993,2724.51,5138.1665
2010-06-01,776.9304,6398.237,562.42413,551.55096,7695.6665,,1182.8798,2506.6648,320.25
2010-06-02,785.6971,7119.8716,694.2241,598.8039,7455.2085,,1152.7158,2515.14,260.95834
2010-06-03,956.3303,7034.893,844.1074,843.29,7098.5,,949.0651,2023.2601,1780.0834
2010-06-04,1113.143,5562.7246,710.1595,959.697,2546.5417,,1099.2067,2426.8948,16376.333
2010-06-05,1243.5367,5274.954,758.2512,1212.392,258.33334,,428.97095,1099.2,19254.334
2010-06-06,1390.9784,5172.385,880.8845,1366.7628,1500.2916,,616.23785,1385.445,18516.291
2010-06-07,1421.4639,5694.1196,1038.3533,1382.3649,3913.875,,925.60284,1984.7999,12151.833
2010-06-08,1453.77,5914.897,1116.095,1501.5026,3545.5833,,573.9283,1341.2701,13536.667
2010-06-09,1624.3097,6064.7617,1309.2804,1733.5107,2871.5,,705.57965,1617.84,15488.667
2010-06-10,1734.9283,5624.565,1320.4554,1836.6332,4072.9583,,763.1474,1752.93,13633.083
2010-06-11,1761.795,5555.0493,1329.5763,1880.8141,1214.5416,,720.0581,1666.305,17237.875
2010-06-12,1633.0264,5721.272,1245.7762,1729.9501,3825.4167,,548.05396,1377.0299,12039.708
2010-06-13,1276.8492,5879.067,937.0554,1237.9935,6656.0,,673.79865,1643.9249,5916.6665
2010-06-14,1095.4679,6206.7075,829.60333,1004.42413,6703.2915,,768.441,1968.645,3212.5833
2010-06-15,1136.5784,5729.9243,771.02,1047.7222,6135.375,,660.7752,1465.7999,6609.75
2010-06-16,1096.1637,5567.4194,698.8554,905.21246,6679.75,,1234.0996,2566.5,6786.4585
2010-06-17,1175.7866,5228.885,706.3408,1018.09454,4043.4167,,1080.3665,2325.825,12140.375
2010-06-18,1233.8451,6225.7676,974.3137,1191.9562,6794.9165,,762.51776,1826.85,5201.5835
2010-06-19,1007.2617,5608.8696,616.1554,862.93896,6916.5415,,744.8462,1719.765,4416.2085
2010-06-20,936.0783,5551.8555,548.54083,752.72784,7110.5835,,874.04956,1852.005,2334.4167
2010-06-21,995.3283,5408.048,576.00336,789.4592,6874.7085,,1081.1119,2399.19,4418.625
2010-06-22,1065.7762,5154.1216,576.2325,843.4783,4987.7915,,1213.1525,2620.53,8782.5
2010-06-23,1104.4283,5066.3735,589.7471,928.3706,3436.5833,,961.54364,2040.69,10898.833
2010-06-24,1200.722,5153.4062,699.7054,1071.2596,4851.3335,,794.8396,1723.515,8310.625
2010-06-25,1281.3096,5424.36,841.1846,1193.2179,3735.0833,,802.0745,1815.315,10991.917
2010-06-26,1323.7075,5698.9927,940.0242,1277.119,2788.875,,756.5674,1685.31,12910.167
2010-06-27,1342.0262,5194.31,835.35333,1276.4569,575.5833,,772.9664,1749.6749,18484.875
2010-06-28,1414.0742,5014.936,862.34283,1388.0765,868.5833,,563.23834,1361.0399,16809.25
2010-06-29,1562.9908,4835.1284,948.82623,1579.9994,797.4583,,436.91846,1094.9401,16862.625
2010-06-30,1588.0117,5092.273,1050.92,1626.2501,1631.0834,,507.66403,1262.6849,16048.042
2010-07-01,1605.5055,5362.18,1131.9034,1681.5641,4188.6665,,377.04337,1009.25995,13363.708
2010-07-02,1717.3368,5024.0073,1146.2179,1810.8066,3623.6667,,361.18637,982.94995,15538.833
2010-07-03,1705.0596,4749.1255,1060.0513,1740.0685,492.75,,597.26965,1417.6201,18759.959
2010-07-04,1644.2638,4449.61,926.5012,1641.9818,2336.1667,,537.0041,1300.755,17530.834
2010-07-05,1589.5243,5533.482,1162.7887,1645.3551,4301.875,,572.53217,1461.045,10674.292
2010-07-06,1330.143,6248.4897,1065.0096,1287.8958,5614.5415,,982.261,2214.7048,6171.125
2010-07-07,1236.1305,4983.5454,693.3013,1091.1515,3226.2083,,902.30493,1980.6151,10537.0
2010-07-08,1394.0972,4766.905,785.27,1379.5498,433.29166,,376.53098,1024.485,19634.291
2010-07-09,1615.1576,4680.6636,965.3992,1652.5343,1219.2916,,394.3497,1040.3099,19460.416
2010-07-10,1776.0908,4534.038,1076.5658,1834.265,196.79167,,498.57864,1198.335,19241.5
2010-07-11,1857.2075,4516.601,1142.0616,1923.3402,33.25,,595.74414,1389.105,19233.709
2010-07-12,1937.2137,4560.863,1219.8846,2038.5714,292.375,,545.21533,1242.9598,18668.291
2010-07-13,1833.1866,5110.4106,1295.072,1949.131,3113.2083,,587.47955,1481.88,14064.75
2010-07-14,1870.8389,4838.3354,1232.743,1977.5083,1231.25,,468.71042,1139.955,15250.417
2010-07-15,1860.0659,4960.6562,1291.4033,1976.269,4333.375,,509.6404,1348.1549,9959.542
2010-07-16,1943.3429,5201.042,1400.8555,2108.8977,1482.4584,,603.0073,1459.35,16996.166
2010-07-17,1861.795,5750.6562,1474.1014,2040.9586,5101.125,,641.0593,1607.9698,8416.833
2010-07-18,1351.0033,6351.3223,1102.7408,1311.3519,7255.8335,,1082.0272,2542.5898,2151.4583
2010-07-19,1341.6117,5334.665,885.7825,1267.0774,5430.0835,,776.17975,1774.68,6160.3335
2010-07-20,1482.3888,5722.277,1105.0345,1513.6162,3461.5833,,608.7915,1413.2999,8188.9585
2010-07-21,1757.399,5597.2007,1320.3679,1885.2738,922.6667,,577.32965,1358.94,15693.167
2010-07-22,1869.5846,5218.1807,1340.0763,2025.6708,1857.0,,473.96713,1153.7699,16099.667
2010-07-23,1607.0221,6472.371,1382.5283,1743.6837,6551.5,,605.1142,1743.1349,5028.3335
2010-07-24,1262.0637,6592.2974,1067.4741,1163.8314,7546.2085,,1365.1593,3031.635,1090.2916
2010-07-25,1120.995,5283.0977,673.58453,942.24335,7405.0,,1065.4615,2379.3748,2014.25
2010-07-26,1191.4471,5731.4277,819.3679,1130.8556,5675.25,,543.24457,1271.9249,6856.5835
2010-07-27,1270.597,5747.1587,891.0408,1226.2946,4834.5415,,618.739,1402.515,10828.0
2010-07-28,1339.4346,5736.6187,972.4929,1235.9999,5811.0835,,1166.8054,2566.92,8517.125
2010-07-29,1308.1095,6114.655,1013.045,1283.2251,5738.1665,,742.5971,1851.315,7985.9585
2010-07-30,1215.418,6371.699,978.57,1216.3325,6521.4585,,462.70297,1263.9299,5291.0415
2010-07-31,1321.2054,5911.2075,975.53876,1327.3473,3670.125,,444.48813,1086.4501,10154.167
2010-08-01,1495.268,5385.083,1013.9638,1530.8473,1217.1666,,409.26816,1024.4249,14420.458
2010-08-02,1560.62,5745.2773,1185.2699,1640.3883,5376.1665,,490.8965,1170.4349,9528.917
2010-08-03,1387.4116,6604.683,1193.9346,1431.3081,6528.875,,699.71124,1895.565,4097.7915
2010-08-04,1275.3033,5870.5493,924.8054,1254.8783,5122.75,,506.87662,1233.7198,9983.875
2010-08-05,1361.4888,5599.7715,955.2283,1340.3772,5013.2085,,569.84406,1320.09,7847.5
2010-08-06,1321.1659,6991.9194,1201.995,1384.8037,7386.125,,588.3939,1351.545,471.16666
2010-08-07,1269.92,7182.858,1182.395,1282.0375,7334.7915,,880.61884,1927.62,1328.0
2010-08-08,1383.8846,5897.2266,1039.1742,1382.5524,5148.0835,,633.6469,1538.0249,9648.417
2010-08-09,1342.643,6157.451,1057.5596,1346.6549,4039.2083,,644.939,1580.7749,9609.833
2010-08-10,1409.7743,5716.276,1021.37006,1452.4242,2652.625,,300.05585,846.645,11579.208
2010-08-11,1513.7909,5605.112,1104.4763,1569.2637,3392.5417,,444.11887,1120.9501,11700.208
2010-08-12,1546.1659,6127.045,1245.6846,1616.2638,4394.3335,,703.76263,1642.9501,9665.75
2010-08-13,1486.1158,6460.9526,1255.8492,1592.3936,6172.125,,461.39612,1247.805,7096.375
2010-08-14,1477.0157,6429.488,1241.024,1545.669,6258.5,,663.393,1503.12,5399.5
2010-08-15,1638.9847,6163.275,1350.9722,1687.4142,5630.7085,,1143.8383,2654.22,8176.0
2010-08-16,1370.1263,6080.7026,1069.4825,1365.7925,4137.75,,756.4577,1783.0801,9211.25
2010-08-17,1133.847,6360.7925,903.6054,989.19,6759.0835,,1282.9609,2777.1748,1656.2916
2010-08-18,1228.3387,5868.779,893.8908,1093.7882,6065.0,,1189.6569,2572.0798,3811.75
2010-08-19,1253.1991,5795.385,898.94086,1160.4951,3786.25,,922.0573,2129.4001,8756.375
2010-08-20,1303.145,5372.9893,841.95953,1279.766,820.375,,398.75098,1006.875,12940.542
2010-08-21,1495.6095,5528.274,1069.0074,1549.5322,316.5,,434.4495,1056.15,15312.208
2010-08-22,1642.3302,5706.377,1248.9451,1730.4554,1405.625,,633.01227,1420.275,14153.083
2010-08-23,1655.5951,5895.299,1308.0262,1730.8413,4472.75,,858.8618,2014.14,10538.75
2010-08-24,1521.5929,6100.2227,1229.1761,1533.7062,6351.4585,,1013.534,2318.97,5162.9165
2010-08-25,1269.3033,5074.001,754.89496,1104.0369,4718.8335,,1140.376,2443.38,7609.5
2010-08-26,1389.4535,5611.4473,993.9971,1333.9408,5001.125,,927.46387,2008.71,6205.875
2010-08-27,1466.5304,6491.2593,1252.6262,1452.1216,7120.3335,,1258.3145,2798.3398,1450.7084
2010-08-28,1102.2472,6183.584,833.22,948.1695,5670.3335,,1220.4612,2598.96,4018.0833
2010-08-29,963.1658,5579.1177,578.01166,770.8221,4318.875,,992.54144,2264.8198,9049.5
2010-08-30,877.49286,6151.0923,612.78455,683.61993,7032.4165,,1056.5948,2267.775,3660.1667
2010-08-31,825.82623,6755.4136,670.6888,582.1539,6893.375,,1502.8243,3259.2,1772.0
2010-09-01,906.0867,6001.381,607.7033,649.8498,5170.3335,,1476.8624,3167.8499,5953.0415
2010-09-02,975.12823,6331.488,737.2158,830.4255,6192.5,,943.92847,2045.9698,5317.5835
2010-09-03,972.5366,5949.433,648.545,873.68134,5617.125,,472.81982,1166.07,6831.3335
2010-09-04,913.5242,6015.975,612.51373,805.4339,4943.875,,473.66965,1125.0599,5781.875
2010-09-05,804.97,6100.3022,516.1971,639.7659,3297.9167,,703.1818,1552.6049,7310.2085
2010-09-06,782.43243,5806.2534,428.3596,609.9625,2297.875,,624.4297,1423.5599,9566.25
2010-09-07,821.01373,5890.312,491.7325,615.1643,4353.8335,,955.85065,2034.9302,7384.7085
2010-09-08,997.7658,6171.359,732.9617,822.763,7242.375,,1147.1201,2569.545,1867.5834
2010-09-09,1085.068,6565.5737,885.8283,1011.22833,6082.9585,,755.6528,1653.3451,3934.2917
2010-09-10,1069.547,6212.8745,797.7366,990.9942,5195.9585,,606.51666,1421.61,3695.75
2010-09-11,1082.17,6245.2456,812.7012,1027.257,3456.75,,488.55032,1157.265,7029.9585
2010-09-12,1135.9929,6073.8926,833.4908,1094.6862,3078.5,,453.13626,1071.9149,8076.75
2010-09-13,1096.9637,6484.4375,885.45953,1043.1255,6951.625,,621.9495,1388.6099,3313.9167
2010-09-14,972.4075,6407.8184,745.54913,822.6975,6738.625,,995.3713,2039.6998,1921.2084
2010-09-15,1089.0887,6508.758,884.2491,941.1609,7329.1665,,1262.7672,2648.325,2006.25
2010-09-16,1026.0074,5745.328,663.845,831.4729,4174.9585,,1156.8114,2492.6848,5806.7085
2010-09-17,926.45123,5831.1816,591.31586,748.0967,4488.3335,,917.1795,1987.3799,5603.0835
2010-09-18,822.93256,5584.7134,433.2804,652.99115,4473.7915,,601.4685,1369.56,6832.5415
2010-09-19,794.02203,5564.197,403.46167,624.1759,4584.0835,,556.22394,1238.205,5722.5
2010-09-20,837.94086,5716.813,472.8971,689.472,3557.8333,,537.5163,1250.5499,9115.958
2010-09-21,1001.90753,5776.812,648.99915,905.64087,1077.3334,,484.4651,1146.735,10409.125
2010-09-22,1061.6284,5982.315,742.0158,996.4473,1268.875,,426.87613,1008.82495,9622.625
2010-09-23,1073.5491,6035.1304,769.35126,957.7551,2108.2917,,835.9488,1778.0099,10513.042
2010-09-24,1163.7887,5970.065,846.6179,1025.2246,3407.0,,1131.3724,2379.9148,8621.125
2010-09-25,1103.6659,6496.769,892.23663,1022.12726,6900.4585,,826.3787,1913.715,1613.125
2010-09-26,822.1158,6933.155,696.9888,651.0861,7693.125,,1079.6268,2285.91,64.458336
2010-09-27,697.94916,6375.5815,474.45334,415.5953,7679.4165,,1436.0513,2970.1199,376.33334
